merged,gen,predicted.value,weight
BLUE_ID_2019_3,183,4.7864640415,6.0640712765
BLUE_ID_2019_3,184,5.05203873,6.0640712765
BLUE_ID_2019_3,185,4.7428126536,6.0640712765
BLUE_ID_2019_3,186,6.0259832163,6.0640712765
BLUE_ID_2019_3,187,3.947418205,6.0640712765
BLUE_ID_2019_3,188,5.889642091,6.0640712765
BLUE_ID_2019_3,189,4.7864640415,6.0640712765
BLUE_ID_2019_3,190,5.63203873,6.0640712765
BLUE_ID_2019_3,191,4.3564640415,6.0640712765
BLUE_ID_2019_3,192,5.96203873,6.0640712765
BLUE_ID_2019_3,193,4.9764640415,6.0640712765
BLUE_ID_2019_3,194,5.3628126536,6.0640712765
BLUE_ID_2019_3,195,5.3659832163,6.0640712765
BLUE_ID_2019_3,196,4.8764640415,6.0640712765
BLUE_ID_2019_3,197,4.9264640415,6.0640712765
BLUE_ID_2019_3,198,5.29203873,6.0640712765
BLUE_ID_2019_3,201,4.6536363636,66.6843637687
BLUE_ID_2019_3,202,5.5072727273,66.6843637687
BLUE_ID_2019_4,1,4.5452781658,239.6631552706
BLUE_ID_2019_4,2,5.094186278,240.8566336401
BLUE_ID_2019_4,3,3.6488969069,239.6642693631
BLUE_ID_2019_4,4,3.5163768701,453.8045936836
BLUE_ID_2019_4,5,5.0789629443,240.8566336399
BLUE_ID_2019_4,6,3.6301973502,239.567427796
BLUE_ID_2019_4,7,5.1265538834,240.8566336403
BLUE_ID_2019_4,8,1.9439055409,453.8003411997
BLUE_ID_2019_4,9,2.0202091146,453.8045936562
BLUE_ID_2019_4,10,2.7974706367,240.8566336403
BLUE_ID_2019_4,11,1.9318326621,240.8566336401
BLUE_ID_2019_4,12,NA,NA
BLUE_ID_2019_4,13,2.6031227618,453.7999928415
BLUE_ID_2019_4,14,5.0020027657,240.8566336397
BLUE_ID_2019_4,15,4.1008645098,453.7999958384
BLUE_ID_2019_4,16,2.3520097434,240.8566336142
BLUE_ID_2019_4,17,2.1024390007,453.799992106
BLUE_ID_2019_4,18,3.5256190509,240.8566336139
BLUE_ID_2019_4,19,2.855857034,239.6631566668
BLUE_ID_2019_4,20,1.5454781539,240.8566336401
BLUE_ID_2019_4,21,3.0539146363,453.8003410347
BLUE_ID_2019_4,22,3.8285967514,453.8003411854
BLUE_ID_2019_4,23,3.7699492179,239.6640702155
BLUE_ID_2019_4,24,2.6046827521,453.804593684
BLUE_ID_2019_4,25,3.7129249956,453.8045934509
BLUE_ID_2019_4,26,2.5586433537,453.800341212
BLUE_ID_2019_4,27,4.6987319333,240.8566336398
BLUE_ID_2019_4,28,2.4518958143,453.8045936841
BLUE_ID_2019_4,29,1.0452393059,240.8566336399
BLUE_ID_2019_4,30,3.6175627971,453.8003412087
BLUE_ID_2019_4,31,2.7011650454,453.804593684
BLUE_ID_2019_4,32,3.8591163226,122.8605810211
BLUE_ID_2019_4,33,2.1185176047,240.856633639
BLUE_ID_2019_4,34,4.3219512593,239.6640702156
BLUE_ID_2019_4,35,3.6520701481,453.8003372346
BLUE_ID_2019_4,36,3.0855743137,240.8566336402
BLUE_ID_2019_4,37,1.5133426549,240.8566336386
BLUE_ID_2019_4,38,3.637587351,453.8045936846
BLUE_ID_2019_4,39,2.3796168803,240.8566336399
BLUE_ID_2019_4,40,3.4984493031,240.8566336111
BLUE_ID_2019_4,41,3.5767156857,453.8045936825
BLUE_ID_2019_4,42,1.3006816391,453.8045936837
BLUE_ID_2019_4,43,2.8071617113,453.8045936835
BLUE_ID_2019_4,44,3.804960437,239.5673058721
BLUE_ID_2019_4,45,2.907378065,453.8045936837
BLUE_ID_2019_4,46,4.0284990783,240.8566336401
BLUE_ID_2019_4,47,4.8365836108,453.8003412087
BLUE_ID_2019_4,48,4.1364003183,240.8566336139
BLUE_ID_2019_4,49,3.3620584746,453.8003372479
BLUE_ID_2019_4,50,3.5616677866,231.4857082074
BLUE_ID_2019_4,51,3.4966328166,453.7999953938
BLUE_ID_2019_4,52,0.4898124935,453.8045936836
BLUE_ID_2019_4,53,3.3095477831,240.8566336382
BLUE_ID_2019_4,54,4.1045409093,239.5674277958
BLUE_ID_2019_4,55,2.2859736361,240.8566336142
BLUE_ID_2019_4,56,5.0321197897,453.8003405058
BLUE_ID_2019_4,57,3.2750659941,239.6642675624
BLUE_ID_2019_4,58,3.083740972,211.4099132497
BLUE_ID_2019_4,59,3.5386986864,240.8566336402
BLUE_ID_2019_4,60,5.1137758805,453.8003405047
BLUE_ID_2019_4,61,6.8609964453,453.8003411853
BLUE_ID_2019_4,62,3.9340382702,340.3954472304
BLUE_ID_2019_4,63,2.1597541056,453.8045936237
BLUE_ID_2019_4,64,4.4175837244,453.8045936836
BLUE_ID_2019_4,65,4.9719790598,453.8003410369
BLUE_ID_2019_4,66,4.9634508954,453.8045936846
BLUE_ID_2019_4,67,4.1990204333,231.4857082073
BLUE_ID_2019_4,68,3.3163738278,240.8566336387
BLUE_ID_2019_4,69,5.7317108737,240.8566336401
BLUE_ID_2019_4,70,3.130227575,240.8566336351
BLUE_ID_2019_4,71,2.8968970241,453.8045936831
BLUE_ID_2019_4,72,4.0117206526,240.8566336088
BLUE_ID_2019_4,73,4.2120987935,453.8045936622
BLUE_ID_2019_4,74,1.6968242548,453.804593684
BLUE_ID_2019_4,75,2.2842704739,453.8045936804
BLUE_ID_2019_4,76,3.8313807188,240.8566336402
BLUE_ID_2019_4,77,3.6221739351,239.5665873778
BLUE_ID_2019_4,78,3.1418725911,453.8045936788
BLUE_ID_2019_4,79,2.0479874569,453.8045936657
BLUE_ID_2019_4,80,3.3133561112,122.8605810619
BLUE_ID_2019_4,81,3.9320179837,240.85663364
BLUE_ID_2019_4,82,2.9302625089,287.3015538486
BLUE_ID_2019_4,83,4.8975921487,239.6642675652
BLUE_ID_2019_4,84,3.4904317517,240.856633614
BLUE_ID_2019_4,85,2.6495772791,240.8566336403
BLUE_ID_2019_4,86,3.0009699394,239.6631552651
BLUE_ID_2019_4,87,4.4682570667,240.8566336402
BLUE_ID_2019_4,88,3.0236725882,240.8566336403
BLUE_ID_2019_4,89,4.5246674592,240.8566336356
BLUE_ID_2019_4,90,3.1159071141,453.8045936823
BLUE_ID_2019_4,91,4.6020710027,453.8045936826
BLUE_ID_2019_4,92,5.542540481,240.8566336391
BLUE_ID_2019_4,93,4.6096843941,453.8045936819
BLUE_ID_2019_4,94,3.9133534359,453.8045936837
BLUE_ID_2019_4,95,1.9097645895,180.3662349894
BLUE_ID_2019_4,96,3.8232039734,240.8566336403
BLUE_ID_2019_4,97,3.2550160336,453.8003405056
BLUE_ID_2019_4,98,4.1245905501,340.3997375926
BLUE_ID_2019_4,99,1.7373853444,240.8566336141
BLUE_ID_2019_4,100,2.84798577,453.8045936843
BLUE_ID_2019_4,101,2.6867754406,425.5606086683
BLUE_ID_2019_4,102,4.5873198917,453.8003255149
BLUE_ID_2019_4,103,4.7817767503,122.8605810619
BLUE_ID_2019_4,104,3.3649385432,453.8045936837
BLUE_ID_2019_4,105,NA,NA
BLUE_ID_2019_4,106,3.0823122042,453.804593676
BLUE_ID_2019_4,107,5.058310383,240.8566336403
BLUE_ID_2019_4,108,4.7098228017,240.8566336403
BLUE_ID_2019_4,109,4.6976888138,239.6598726266
BLUE_ID_2019_4,110,4.2872917386,453.804593676
BLUE_ID_2019_4,111,4.2089987463,240.85663364
BLUE_ID_2019_4,112,2.6525182985,453.8003412084
BLUE_ID_2019_4,113,3.7820336384,453.8045936838
BLUE_ID_2019_4,114,3.2271760898,453.8045936839
BLUE_ID_2019_4,115,4.3226895564,453.8045936843
BLUE_ID_2019_4,116,2.5016069271,453.7999928171
BLUE_ID_2019_4,117,4.8657333207,453.8003410365
BLUE_ID_2019_4,118,3.564637633,239.653896476
BLUE_ID_2019_4,119,4.6743016305,240.8566336364
BLUE_ID_2019_4,120,4.6623062792,240.85663364
BLUE_ID_2019_4,121,3.8624853122,453.8045936837
BLUE_ID_2019_4,122,4.2431286073,239.6642693629
BLUE_ID_2019_4,123,4.0226901115,453.8003372416
BLUE_ID_2019_4,124,2.9780581447,239.566587376
BLUE_ID_2019_4,125,2.1340433399,240.8566336378
BLUE_ID_2019_4,126,2.5353289269,240.8566336393
BLUE_ID_2019_4,127,4.2948066705,240.8566336398
BLUE_ID_2019_4,128,2.9146001504,127.8345763247
BLUE_ID_2019_4,129,4.162169757,453.8045936841
BLUE_ID_2019_4,130,4.6428505294,453.799995404
BLUE_ID_2019_4,131,4.0375284051,453.8045936736
BLUE_ID_2019_4,132,2.8908665043,231.4857082074
BLUE_ID_2019_4,133,3.8853538224,239.6642693629
BLUE_ID_2019_4,134,3.7418638533,453.8003405045
BLUE_ID_2019_4,135,2.6387972855,239.6642192678
BLUE_ID_2019_4,136,1.8284068575,240.8566336386
BLUE_ID_2019_4,137,2.6251328414,122.8605810211
BLUE_ID_2019_4,138,3.7885845031,453.8003412141
BLUE_ID_2019_4,139,2.5931599764,453.8045936832
BLUE_ID_2019_4,140,3.4131203716,453.8045936843
BLUE_ID_2019_4,141,4.8457300711,239.6631566715
BLUE_ID_2019_4,142,3.394048402,212.6126486272
BLUE_ID_2019_4,143,3.3562545421,453.8003372477
BLUE_ID_2019_4,144,4.6207176278,240.856633639
BLUE_ID_2019_4,145,4.3355647132,240.8566336401
BLUE_ID_2019_4,146,3.4277592587,453.8045936755
BLUE_ID_2019_4,147,4.6094003102,453.8003255356
BLUE_ID_2019_4,148,3.5524341857,453.8003411847
BLUE_ID_2019_4,149,4.4234556852,239.6598670904
BLUE_ID_2019_4,150,4.5194504106,240.8566336402
BLUE_ID_2019_4,151,4.6721863859,240.8566336403
BLUE_ID_2019_4,152,3.7248575709,239.6642608086
BLUE_ID_2019_4,153,3.8236207881,239.6642675651
BLUE_ID_2019_4,154,3.8409694112,240.856633614
BLUE_ID_2019_4,155,5.2794697693,453.8045936835
BLUE_ID_2019_4,156,3.538382031,240.8566335838
BLUE_ID_2019_4,157,3.5229349831,453.8045936838
BLUE_ID_2019_4,158,5.169610841,453.804593684
BLUE_ID_2019_4,159,4.8895164914,453.8003255352
BLUE_ID_2019_4,160,5.1253304722,180.3662391663
BLUE_ID_2019_4,161,4.0728458363,453.8045936781
BLUE_ID_2019_4,162,4.0128158914,239.6640699643
BLUE_ID_2019_4,163,2.9364082025,453.8045936841
BLUE_ID_2019_4,164,5.282952084,239.6598670904
BLUE_ID_2019_4,165,5.0391630894,453.804593684
BLUE_ID_2019_4,166,4.9778203747,239.5673058754
BLUE_ID_2019_4,167,4.4277469168,453.8045936833
BLUE_ID_2019_4,168,4.6984957931,453.800325515
BLUE_ID_2019_4,169,3.6369774362,240.8566336401
BLUE_ID_2019_4,170,4.5452362588,453.8003412087
BLUE_ID_2019_4,171,3.9587887169,453.8045936841
BLUE_ID_2019_4,172,4.0639698543,453.8045936847
BLUE_ID_2019_4,173,4.203325874,453.8045936836
BLUE_ID_2019_4,174,5.0155080954,453.8045936849
BLUE_ID_2019_4,175,3.8932439932,400.2517771553
BLUE_ID_2019_4,176,3.3544250745,453.8045936837
BLUE_ID_2019_4,177,3.425035702,239.6642607971
BLUE_ID_2019_4,178,4.6190935128,453.8045936811
BLUE_ID_2019_4,179,4.1583035151,453.8045936849
BLUE_ID_2019_4,180,3.9844315936,239.6642607971
BLUE_ID_2019_4,181,4.5921166474,453.8045936825
BLUE_ID_2019_4,182,5.2674830226,240.8566336401
BLUE_ID_2019_4,183,4.7939169862,239.6642693627
BLUE_ID_2019_4,184,3.6817729911,239.6642675622
BLUE_ID_2019_4,185,4.5179936822,239.6642192671
BLUE_ID_2019_4,186,3.5182506948,239.6598726264
BLUE_ID_2019_4,187,4.0082636244,453.804593684
BLUE_ID_2019_4,188,4.9259810618,240.8566336399
BLUE_ID_2019_4,189,2.779832237,239.5664665937
BLUE_ID_2019_4,190,4.1311042087,453.8003410358
BLUE_ID_2019_4,191,3.4559967836,453.8003412146
BLUE_ID_2019_4,192,5.3394878095,239.6642193315
BLUE_ID_2019_4,193,4.964242049,453.8045936837
BLUE_ID_2019_4,194,4.6091095663,240.8566336402
BLUE_ID_2019_4,195,4.5410073488,453.8045936841
BLUE_ID_2019_4,196,4.6837558994,453.8045936838
BLUE_ID_2019_4,197,3.298859588,453.7999924105
BLUE_ID_2019_4,198,6.3103402884,240.85663364
BLUE_ID_2019_4,201,2.9251164926,3681.6600935877
BLUE_ID_2019_4,202,4.1166275186,3277.6392236084
BLUE_OR_2018_1,1,4.0706221166,5729.9675143999
BLUE_OR_2018_1,2,4.5820896363,2939.5373752579
BLUE_OR_2018_1,3,3.5708042683,5729.9679731353
BLUE_OR_2018_1,4,3.8667409776,2946.9138607296
BLUE_OR_2018_1,5,3.8326801603,5729.9675144014
BLUE_OR_2018_1,6,4.6836978699,5729.9676835812
BLUE_OR_2018_1,7,3.9599610543,5729.9676835828
BLUE_OR_2018_1,8,4.305051672,5729.9678120104
BLUE_OR_2018_1,9,3.4229256462,5729.9675144009
BLUE_OR_2018_1,10,4.1119391955,5729.9675144018
BLUE_OR_2018_1,11,3.6771709404,2939.5373752579
BLUE_OR_2018_1,12,3.7185061055,5729.9679020759
BLUE_OR_2018_1,13,4.3372665002,5729.9679020751
BLUE_OR_2018_1,14,3.9172772794,5729.967514402
BLUE_OR_2018_1,15,4.3281964038,5729.9679020747
BLUE_OR_2018_1,16,3.4838802721,5729.9678120108
BLUE_OR_2018_1,17,3.1868051631,5729.967955452
BLUE_OR_2018_1,18,4.4963513196,2939.5373752574
BLUE_OR_2018_1,19,4.1497009404,5729.9679020777
BLUE_OR_2018_1,20,4.3772652461,2949.2616584886
BLUE_OR_2018_1,21,3.7407678523,5729.9676835812
BLUE_OR_2018_1,22,3.3491825273,5729.9679554517
BLUE_OR_2018_1,23,3.0520000644,5729.9678120097
BLUE_OR_2018_1,24,4.5078255865,5729.9679554547
BLUE_OR_2018_1,25,2.9002999357,5729.967683582
BLUE_OR_2018_1,26,4.0277161249,5729.9675144009
BLUE_OR_2018_1,27,4.0594243601,5729.9676835834
BLUE_OR_2018_1,28,2.5980046433,2950.076471276
BLUE_OR_2018_1,29,3.0435043067,5729.9679554516
BLUE_OR_2018_1,30,3.7621761106,5729.9678120108
BLUE_OR_2018_1,31,3.3599211131,5729.9679554547
BLUE_OR_2018_1,32,4.3009035742,2940.3665329835
BLUE_OR_2018_1,33,3.5730149098,5729.9678120104
BLUE_OR_2018_1,34,3.7872590564,2907.083043867
BLUE_OR_2018_1,35,4.228906339,2907.0830438669
BLUE_OR_2018_1,36,4.5105428073,5729.9679020776
BLUE_OR_2018_1,37,3.4961566851,5729.9678120084
BLUE_OR_2018_1,38,3.900463801,2950.0764712761
BLUE_OR_2018_1,39,3.5079828524,5729.9679554512
BLUE_OR_2018_1,40,3.9433915015,5729.9676835817
BLUE_OR_2018_1,41,4.0597988845,5729.9679554512
BLUE_OR_2018_1,42,4.8538046535,5729.9675144006
BLUE_OR_2018_1,43,3.3158509456,5729.9675144021
BLUE_OR_2018_1,44,3.3992108151,5729.9679020732
BLUE_OR_2018_1,45,4.1040785528,5729.9676835812
BLUE_OR_2018_1,46,4.9394781318,5729.9675144001
BLUE_OR_2018_1,47,4.3345461654,2949.0000553374
BLUE_OR_2018_1,48,3.8057912447,5729.9675144005
BLUE_OR_2018_1,49,4.4515756462,5729.9679020723
BLUE_OR_2018_1,50,4.2277347038,5729.9679554519
BLUE_OR_2018_1,51,4.7512816263,2943.7790745584
BLUE_OR_2018_1,52,3.802136869,2944.4085031428
BLUE_OR_2018_1,53,3.3508461973,5729.9675144
BLUE_OR_2018_1,54,3.6336699984,5729.9678120088
BLUE_OR_2018_1,55,4.2878920266,5729.9675144003
BLUE_OR_2018_1,56,3.2533373741,5729.9679020753
BLUE_OR_2018_1,57,4.010167252,5729.9679020758
BLUE_OR_2018_1,58,4.6075393961,2949.0000553376
BLUE_OR_2018_1,59,3.9338607376,5729.9676835815
BLUE_OR_2018_1,60,3.9797381449,5729.9679731348
BLUE_OR_2018_1,61,3.2489801499,2947.3552704634
BLUE_OR_2018_1,62,2.790322989,5729.9679554525
BLUE_OR_2018_1,63,3.6178244876,5729.9679020751
BLUE_OR_2018_1,64,3.2948733978,5729.967812008
BLUE_OR_2018_1,65,3.0970377044,5729.9676835793
BLUE_OR_2018_1,66,4.0731128973,2949.0000553376
BLUE_OR_2018_1,67,3.8228544478,5729.9679020754
BLUE_OR_2018_1,68,3.41747828,5729.9678120106
BLUE_OR_2018_1,69,3.8259842948,2950.1631348792
BLUE_OR_2018_1,70,3.713649588,5729.9679554516
BLUE_OR_2018_1,71,3.5454582602,5729.9679554515
BLUE_OR_2018_1,72,3.6292999655,5729.9679020757
BLUE_OR_2018_1,73,4.4662097954,2944.4085031428
BLUE_OR_2018_1,74,4.2837375552,5729.9675143987
BLUE_OR_2018_1,75,3.9765029323,2949.2616584886
BLUE_OR_2018_1,76,4.2967739743,5729.9679731361
BLUE_OR_2018_1,77,6.1362201393,5729.9678120083
BLUE_OR_2018_1,78,4.6832195677,5729.9676835782
BLUE_OR_2018_1,79,3.6125571668,5729.9678120086
BLUE_OR_2018_1,80,4.5988302916,5729.9676835812
BLUE_OR_2018_1,81,4.5562728476,5729.9675143998
BLUE_OR_2018_1,82,3.7972890742,5729.967955452
BLUE_OR_2018_1,83,4.5279962146,5729.967683581
BLUE_OR_2018_1,84,3.3738349711,5729.9678120091
BLUE_OR_2018_1,85,3.5722926187,5729.9679020763
BLUE_OR_2018_1,86,3.9939389872,5729.9678120108
BLUE_OR_2018_1,87,3.4004002747,5729.9679731354
BLUE_OR_2018_1,88,3.5254692639,2950.1631348792
BLUE_OR_2018_1,89,3.9270912732,5729.9676835821
BLUE_OR_2018_1,90,3.6970058347,2907.083043867
BLUE_OR_2018_1,91,3.3131150227,5729.9679020771
BLUE_OR_2018_1,92,4.6250556482,5729.9676835815
BLUE_OR_2018_1,93,4.498465877,5729.9676835812
BLUE_OR_2018_1,94,3.4231389945,5729.9676835824
BLUE_OR_2018_1,95,3.3829593013,5729.9675143995
BLUE_OR_2018_1,96,3.8595102067,2946.9138607288
BLUE_OR_2018_1,97,3.2396519258,5729.9675144024
BLUE_OR_2018_1,98,3.3300827718,5729.9679731353
BLUE_OR_2018_1,99,4.4665961953,2943.7790745584
BLUE_OR_2018_1,100,4.4026871434,5729.9679020723
BLUE_OR_2018_1,101,4.220380031,5729.9679731346
BLUE_OR_2018_1,102,4.2657546375,5729.9679020731
BLUE_OR_2018_1,103,4.2635863906,5729.9676835837
BLUE_OR_2018_1,104,4.0701314801,5729.9678120094
BLUE_OR_2018_1,105,3.7299394824,5729.9679020756
BLUE_OR_2018_1,106,3.9711903422,5729.9676835813
BLUE_OR_2018_1,107,3.3017625828,5729.9676835837
BLUE_OR_2018_1,108,4.8073165953,2947.3552704628
BLUE_OR_2018_1,109,4.562441231,5729.9679731362
BLUE_OR_2018_1,110,4.4587493233,5729.9678120108
BLUE_OR_2018_1,111,3.6109922271,5729.9679554534
BLUE_OR_2018_1,112,3.5116611779,5729.9679020762
BLUE_OR_2018_1,113,3.8283268341,2944.4085031424
BLUE_OR_2018_1,114,3.8185398197,2946.9138607288
BLUE_OR_2018_1,115,3.5504854569,5729.9679020731
BLUE_OR_2018_1,116,3.982938811,2950.1631348784
BLUE_OR_2018_1,117,5.4351006787,5729.9679554516
BLUE_OR_2018_1,118,4.5063646879,5729.9679020774
BLUE_OR_2018_1,119,3.9863564053,5729.967955452
BLUE_OR_2018_1,120,3.3329792368,5729.9678120102
BLUE_OR_2018_1,121,3.4636034762,2940.3665329832
BLUE_OR_2018_1,122,3.4029012386,5729.9679554517
BLUE_OR_2018_1,123,3.4194079004,5729.9675144009
BLUE_OR_2018_1,124,2.8457205755,2907.0830438669
BLUE_OR_2018_1,125,4.2874292758,5729.9676835809
BLUE_OR_2018_1,126,4.0046914308,5729.9679020754
BLUE_OR_2018_1,127,4.0473330585,5729.9676835822
BLUE_OR_2018_1,128,3.2721372649,5729.9678120099
BLUE_OR_2018_1,129,3.9993546835,5729.9679731354
BLUE_OR_2018_1,130,4.4710536567,5729.9675144022
BLUE_OR_2018_1,131,4.3448864308,5729.9679020763
BLUE_OR_2018_1,132,3.8516815339,5729.967955451
BLUE_OR_2018_1,133,4.6729608479,5729.9678120108
BLUE_OR_2018_1,134,3.9953925103,5729.9679554526
BLUE_OR_2018_1,135,3.2568730248,5729.9679020745
BLUE_OR_2018_1,136,3.9950732473,5729.9675144003
BLUE_OR_2018_1,137,3.4416359373,5729.9679554515
BLUE_OR_2018_1,138,3.9261579528,5729.9679554549
BLUE_OR_2018_1,139,3.5272597679,2944.4085031423
BLUE_OR_2018_1,140,4.4660021073,5729.9679731379
BLUE_OR_2018_1,141,3.6055890203,5729.9679020732
BLUE_OR_2018_1,142,3.4273408177,5729.9679554516
BLUE_OR_2018_1,143,3.568165203,5729.967955451
BLUE_OR_2018_1,144,3.191180593,5729.9678120086
BLUE_OR_2018_1,145,4.3977477297,5729.9675144005
BLUE_OR_2018_1,146,3.4040413614,5729.9679731335
BLUE_OR_2018_1,147,4.1045644416,5729.967683581
BLUE_OR_2018_1,148,3.7290814439,2943.7790745591
BLUE_OR_2018_1,149,4.0707933371,2950.0764712768
BLUE_OR_2018_1,150,3.1947065344,5729.9679731378
BLUE_OR_2018_1,151,3.9588008657,5729.9679554516
BLUE_OR_2018_1,152,3.3525393792,5729.9679554547
BLUE_OR_2018_1,153,4.6964796076,5729.9676835817
BLUE_OR_2018_1,154,3.5064079923,5729.967955452
BLUE_OR_2018_1,155,5.0756143826,5729.9679731377
BLUE_OR_2018_1,156,4.429502185,5729.9679731348
BLUE_OR_2018_1,157,4.3234304008,2943.7790745591
BLUE_OR_2018_1,158,2.7234615114,5729.9679020732
BLUE_OR_2018_1,159,3.4294659089,5729.9675143988
BLUE_OR_2018_1,160,3.8723657392,5729.9675144001
BLUE_OR_2018_1,161,3.0897356543,5729.9678120088
BLUE_OR_2018_1,162,3.7219888357,5729.9679020744
BLUE_OR_2018_1,163,2.1829086143,5729.9675144022
BLUE_OR_2018_1,164,3.4829348284,5729.967812008
BLUE_OR_2018_1,165,4.781110276,2950.0764712768
BLUE_OR_2018_1,166,4.5614413896,5729.9679554535
BLUE_OR_2018_1,167,5.1727787784,5729.9675144009
BLUE_OR_2018_1,168,3.8342558752,5729.9679554511
BLUE_OR_2018_1,169,3.7634712464,5729.9679020774
BLUE_OR_2018_1,170,3.434592423,5729.9678120102
BLUE_OR_2018_1,171,5.0259041561,2949.2616584886
BLUE_OR_2018_1,172,5.0423100731,5729.9676835814
BLUE_OR_2018_1,173,4.1035007362,5729.9676835792
BLUE_OR_2018_1,174,4.8007348802,5729.9679554511
BLUE_OR_2018_1,175,4.3051017591,2940.3665329835
BLUE_OR_2018_1,176,4.0299070354,5729.9675143995
BLUE_OR_2018_1,177,3.8431010651,5729.9678120094
BLUE_OR_2018_1,178,5.1872646907,2940.3665329831
BLUE_OR_2018_1,179,4.7084585145,5729.9676835812
BLUE_OR_2018_1,180,2.974743806,5729.9675144003
BLUE_OR_2018_1,181,5.1499061976,5729.967683582
BLUE_OR_2018_1,182,3.943363221,2949.0000553374
BLUE_OR_2018_1,183,3.83901367,5729.9678120083
BLUE_OR_2018_1,184,3.7392632628,2947.3552704634
BLUE_OR_2018_1,185,5.1188221842,5729.9679731346
BLUE_OR_2018_1,186,3.4746012251,5729.9679554546
BLUE_OR_2018_1,187,3.351364826,5729.9678120107
BLUE_OR_2018_1,188,3.8132258012,5729.9679731379
BLUE_OR_2018_1,189,4.0409151319,5729.9678120091
BLUE_OR_2018_1,190,4.2662546067,5729.9675143998
BLUE_OR_2018_1,191,4.0964567699,5729.9679020732
BLUE_OR_2018_1,192,4.0319338088,5729.9675144018
BLUE_OR_2018_1,193,3.7191788013,5729.9676835835
BLUE_OR_2018_1,194,3.8161929656,5729.9678120099
BLUE_OR_2018_1,195,3.3873538954,5729.9678120083
BLUE_OR_2018_1,196,3.5700878643,5729.9678120107
BLUE_OR_2018_1,197,3.3566942552,2947.3552704628
BLUE_OR_2018_1,198,3.1984923656,5729.9675144007
BLUE_OR_2018_1,201,3.8363136637,57382.8817680407
BLUE_OR_2018_1,202,3.0351475714,57513.0844522719
BLUE_OR_2018_2,1,5.9600000954,3.1801097635
BLUE_OR_2018_2,2,5.6800000954,3.1801097635
BLUE_OR_2018_2,3,4.2600001073,3.1801097635
BLUE_OR_2018_2,4,4.3699999296,3.1801097635
BLUE_OR_2018_2,5,4.3800000954,3.1801097635
BLUE_OR_2018_2,6,4.8199997163,3.1801097635
BLUE_OR_2018_2,7,4.7299997163,3.1801097635
BLUE_OR_2018_2,8,4.9199999533,3.1801097635
BLUE_OR_2018_2,9,5.8900000954,3.1801097635
BLUE_OR_2018_2,10,5.7099999319,3.1801097635
BLUE_OR_2018_2,11,5.5600000954,3.1801097635
BLUE_OR_2018_2,12,3.9700000291,3.1801097635
BLUE_OR_2018_2,13,4.8000000196,3.1801097635
BLUE_OR_2018_2,14,5.3100000954,3.1801097635
BLUE_OR_2018_2,15,5.1600000196,3.1801097635
BLUE_OR_2018_2,16,5.2199999533,3.1801097635
BLUE_OR_2018_2,17,4.499999894,3.1801097635
BLUE_OR_2018_2,18,5.1999999319,3.1801097635
BLUE_OR_2018_2,19,4.7500000291,3.1801097635
BLUE_OR_2018_2,20,5.0400004177,3.1801097635
BLUE_OR_2018_2,21,4.5899999059,3.1801097635
BLUE_OR_2018_2,22,5.449999894,3.1801097635
BLUE_OR_2018_2,23,5.2799999533,3.1801097635
BLUE_OR_2018_2,24,4.7400004177,3.1801097635
BLUE_OR_2018_2,25,5.1099999059,3.1801097635
BLUE_OR_2018_2,26,4.7100000954,3.1801097635
BLUE_OR_2018_2,27,4.8399999059,3.1801097635
BLUE_OR_2018_2,28,4.379999894,3.1801097635
BLUE_OR_2018_2,29,4.529999894,3.1801097635
BLUE_OR_2018_2,30,5.4499999533,3.1801097635
BLUE_OR_2018_2,31,4.3400004177,3.1801097635
BLUE_OR_2018_2,32,5.0199997163,3.1801097635
BLUE_OR_2018_2,33,4.8199999533,3.1801097635
BLUE_OR_2018_2,34,5.2399999319,3.1801097635
BLUE_OR_2018_2,35,5.3600000954,3.1801097635
BLUE_OR_2018_2,36,6.2400000291,3.1801097635
BLUE_OR_2018_2,37,4.3099999296,3.1801097635
BLUE_OR_2018_2,38,4.789999894,3.1801097635
BLUE_OR_2018_2,39,5.369999894,3.1801097635
BLUE_OR_2018_2,40,5.3899999059,3.1801097635
BLUE_OR_2018_2,41,5.739999894,3.1801097635
BLUE_OR_2018_2,42,4.9800000954,3.1801097635
BLUE_OR_2018_2,43,4.9300000954,3.1801097635
BLUE_OR_2018_2,44,5.6200000196,3.1801097635
BLUE_OR_2018_2,45,4.9499997163,3.1801097635
BLUE_OR_2018_2,46,5.6799999319,3.1801097635
BLUE_OR_2018_2,47,5.2100000196,3.1801097635
BLUE_OR_2018_2,48,5.0999999319,3.1801097635
BLUE_OR_2018_2,49,4.6300000196,3.1801097635
BLUE_OR_2018_2,50,4.859999894,3.1801097635
BLUE_OR_2018_2,51,5.7999999059,3.1801097635
BLUE_OR_2018_2,52,5.3999999533,3.1801097635
BLUE_OR_2018_2,53,4.9100000954,3.1801097635
BLUE_OR_2018_2,54,3.2099999296,3.1801097635
BLUE_OR_2018_2,55,5.2499999319,3.1801097635
BLUE_OR_2018_2,56,5.8600000291,3.1801097635
BLUE_OR_2018_2,57,5.1700000291,3.1801097635
BLUE_OR_2018_2,58,5.3000000291,3.1801097635
BLUE_OR_2018_2,59,5.2299999059,3.1801097635
BLUE_OR_2018_2,60,6.2000001073,3.1801097635
BLUE_OR_2018_2,61,6.0000000291,3.1801097635
