"trial","gen","predicted.value","std.error","status"
"ID_2019_1","94",26.0990237063461,0.522086216687545,"Estimable"
"ID_2019_1","95",28.8072520034257,0.77187152910674,"Estimable"
"ID_2019_1","96",29.8761962678983,0.696659674176885,"Estimable"
"ID_2019_1","97",31.3842293835923,0.52208621673056,"Estimable"
"ID_2019_1","98",30.5160685137368,0.522086216685187,"Estimable"
"ID_2019_1","99",25.8268547709276,0.696659674372946,"Estimable"
"ID_2019_1","100",28.6813803195819,0.522086216685205,"Estimable"
"ID_2019_1","101",31.4374461479495,0.522086216685186,"Estimable"
"ID_2019_1","102",26.9929348027219,0.522086216697112,"Estimable"
"ID_2019_1","103",26.6210465974669,0.807230750546283,"Estimable"
"ID_2019_1","104",27.3753956538502,0.522086216685365,"Estimable"
"ID_2019_1","105",28.7760839800903,2.69029754143875,"Estimable"
"ID_2019_1","106",32.2829985460617,0.522086216687541,"Estimable"
"ID_2019_1","107",25.9233499108609,0.696659635939487,"Estimable"
"ID_2019_1","108",29.7435812193495,0.696659674168867,"Estimable"
"ID_2019_1","109",24.728998044118,0.696659639821653,"Estimable"
"ID_2019_1","110",29.4522213966016,0.522086216685368,"Estimable"
"ID_2019_1","111",34.017571211708,0.696659635933895,"Estimable"
"ID_2019_1","112",27.1081156345351,0.522086216697117,"Estimable"
"ID_2019_1","113",27.2813075410757,0.522086232824539,"Estimable"
"ID_2019_1","114",28.449406210019,0.522086232781091,"Estimable"
"ID_2019_1","115",30.6838047205303,0.522086216685205,"Estimable"
"ID_2019_1","116",33.1222468306142,0.522086232782903,"Estimable"
"ID_2019_1","117",28.5033218462253,0.522086216697103,"Estimable"
"ID_2019_1","118",35.8129101344998,0.696659639821686,"Estimable"
"ID_2019_1","119",28.4553923625732,0.69665963593389,"Estimable"
"ID_2019_1","120",27.3542752381943,0.696659635934301,"Estimable"
"ID_2019_1","121",28.542195674989,0.522086233426291,"Estimable"
"ID_2019_1","122",29.1899873114907,0.696659639821659,"Estimable"
"ID_2019_1","123",28.1726459273796,0.522086216730559,"Estimable"
"ID_2019_1","124",26.0317154367241,0.696660504285572,"Estimable"
"ID_2019_1","125",27.7457338524119,0.696659635939483,"Estimable"
"ID_2019_1","126",28.7203308508154,0.696659635933921,"Estimable"
"ID_2019_1","127",26.2093675783158,0.696659635939485,"Estimable"
"ID_2019_1","128",31.3954637916487,0.696659635934296,"Estimable"
"ID_2019_1","129",32.7642907020982,0.522086216685192,"Estimable"
"ID_2019_1","130",26.1746201231029,0.522086216730568,"Estimable"
"ID_2019_1","131",29.8858997346326,0.522086216685201,"Estimable"
"ID_2019_1","132",29.2564394336953,0.608241753077344,"Estimable"
"ID_2019_1","133",25.3363636851298,0.696659639822062,"Estimable"
"ID_2019_1","134",28.0297489952994,0.522086216697101,"Estimable"
"ID_2019_1","135",28.4851048512033,0.696659639821688,"Estimable"
"ID_2019_1","136",27.0732501314235,0.696659636013394,"Estimable"
"ID_2019_1","137",28.0197328941388,0.807230750537589,"Estimable"
"ID_2019_1","138",28.6085773911663,0.522086216697101,"Estimable"
"ID_2019_1","139",30.5422012546246,0.522086232824544,"Estimable"
"ID_2019_1","140",30.5930400883996,0.522086216685192,"Estimable"
"ID_2019_1","141",30.0910110852861,0.696659639821688,"Estimable"
"ID_2019_1","142",24.8627555462024,0.696659635933891,"Estimable"
"ID_2019_1","143",28.7863288134804,0.522086216697103,"Estimable"
"ID_2019_1","144",28.0295446046482,0.696659635934298,"Estimable"
"ID_2019_1","145",29.862418654919,0.696659636013397,"Estimable"
"ID_2019_1","146",31.7176302250614,0.522086216685193,"Estimable"
"ID_2019_1","147",29.0899038474331,0.52208621669945,"Estimable"
"ID_2019_1","148",30.9755219125451,0.522086232875515,"Estimable"
"ID_2019_1","149",29.6457238437662,0.696659678040957,"Estimable"
"ID_2019_1","150",27.063734417511,0.696659635933891,"Estimable"
"ID_2019_1","151",29.3164175234362,0.696659635933898,"Estimable"
"ID_2019_1","152",26.4282579163097,0.696659639821659,"Estimable"
"ID_2019_1","153",29.3126985384782,0.69665963982725,"Estimable"
"ID_2019_1","154",24.8911123667699,0.696659635933895,"Estimable"
"ID_2019_1","155",27.6923888889056,0.522086216685194,"Estimable"
"ID_2019_1","156",32.2245897754266,0.696659635933889,"Estimable"
"ID_2019_1","157",29.8208903171956,0.522086232863602,"Estimable"
"ID_2019_1","158",29.2390984495132,0.522086216685205,"Estimable"
"ID_2019_1","159",30.3702536298077,0.522086216730563,"Estimable"
"ID_2019_1","160",27.0323254024462,0.77187152910674,"Estimable"
"ID_2019_1","161",28.960589108735,0.52208621668536,"Estimable"
"ID_2019_1","162",34.2009592948664,0.696659639821685,"Estimable"
"ID_2019_1","163",28.3225455288806,0.522086216718653,"Estimable"
"ID_2019_1","164",27.2918081522558,0.696659639822058,"Estimable"
"ID_2019_1","165",25.0506763804761,0.522086232771113,"Estimable"
"ID_2019_1","166",22.3948747401309,0.696659639821662,"Estimable"
"ID_2019_1","167",26.5317879379472,0.522086216718649,"Estimable"
"ID_2019_1","168",29.0091181598672,0.522086216697092,"Estimable"
"ID_2019_1","169",24.4963314830282,0.696659635933919,"Estimable"
"ID_2019_1","170",28.6589490552177,0.522086216697284,"Estimable"
"ID_2019_1","171",28.8012327950178,0.522086232772269,"Estimable"
"ID_2019_1","172",28.6946648539433,0.522086216687546,"Estimable"
"ID_2019_1","173",32.9821542131562,0.522086216687545,"Estimable"
"ID_2019_1","174",28.3719417860482,0.522086216685196,"Estimable"
"ID_2019_1","175",30.4643303238777,0.546428422045723,"Estimable"
"ID_2019_1","176",26.7396490394144,0.522086216718654,"Estimable"
"ID_2019_1","177",30.9434366930952,0.696659639822062,"Estimable"
"ID_2019_1","178",29.5892635953741,0.522086233426298,"Estimable"
"ID_2019_1","179",26.6222575468074,0.522086216687544,"Estimable"
"ID_2019_1","180",32.0948086743796,0.696659639901159,"Estimable"
"ID_2019_1","181",33.5798747266185,0.52208621668754,"Estimable"
"ID_2019_1","182",26.4156125754422,0.696659674157224,"Estimable"
"ID_2019_1","183",27.2882731564581,0.696659639822058,"Estimable"
"ID_2019_1","184",31.9665098169974,0.696659678056645,"Estimable"
"ID_2019_1","185",25.1714748502519,0.696659639821655,"Estimable"
"ID_2019_1","186",28.3301888022537,0.696659639821657,"Estimable"
"ID_2019_1","187",28.589968570349,0.522086216685363,"Estimable"
"ID_2019_1","188",31.8240530193408,0.696659635933889,"Estimable"
"ID_2019_1","189",33.9792465521933,0.696659639822063,"Estimable"
"ID_2019_1","190",23.7236171313904,0.522086216730563,"Estimable"
"ID_2019_1","191",27.0189587992544,0.522086216697109,"Estimable"
"ID_2019_1","192",28.3321038327107,0.696659639901161,"Estimable"
"ID_2019_1","193",32.3633640305754,0.52208621668755,"Estimable"
"ID_2019_1","194",29.1206639435476,0.696659635934298,"Estimable"
"ID_2019_1","195",29.1108446667732,0.522086216685363,"Estimable"
"ID_2019_1","196",33.3051632657295,0.52208621668536,"Estimable"
"ID_2019_1","197",33.6671547500944,0.522086232789622,"Estimable"
"ID_2019_1","198",28.6487702220981,0.696659636013399,"Estimable"
"ID_2019_1","201",29.6694087101857,0.184664608109344,"Estimable"
"ID_2019_1","202",29.5726530738342,0.193345039646284,"Estimable"
"OR_2018_1","1",23.6945384052904,0.578179329908499,"Estimable"
"OR_2018_1","2",26.7494230084731,0.578198185958004,"Estimable"
"OR_2018_1","3",27.013967440399,0.578179329617662,"Estimable"
"OR_2018_1","4",28.3980941902719,0.578198169529981,"Estimable"
"OR_2018_1","5",23.9105834054912,0.578179329908512,"Estimable"
"OR_2018_1","6",28.4479367483886,0.578179329636738,"Estimable"
"OR_2018_1","7",18.2261698615737,0.578179329636737,"Estimable"
"OR_2018_1","8",21.3162711359118,0.578179323227461,"Estimable"
"OR_2018_1","9",20.257014266867,0.5781793235169,"Estimable"
"OR_2018_1","10",19.9133025335876,0.57817932990851,"Estimable"
"OR_2018_1","11",22.1726814449916,0.578198185958005,"Estimable"
"OR_2018_1","12",21.7123961431325,0.578179323226177,"Estimable"
"OR_2018_1","13",24.4214368128261,0.578179323226175,"Estimable"
"OR_2018_1","14",22.1208484881336,0.578179329908509,"Estimable"
"OR_2018_1","15",26.6290361305443,0.578179323226175,"Estimable"
"OR_2018_1","16",19.7944336528751,0.578179329619051,"Estimable"
"OR_2018_1","17",27.264812845555,0.578179323226083,"Estimable"
"OR_2018_1","18",29.0649337219816,0.578198185958005,"Estimable"
"OR_2018_1","19",23.4746378812364,0.578179329617761,"Estimable"
"OR_2018_1","20",23.4783556643294,0.578198175863384,"Estimable"
"OR_2018_1","21",26.1792452723657,0.578179323245142,"Estimable"
"OR_2018_1","22",20.4403794128186,0.578179323226082,"Estimable"
"OR_2018_1","23",23.7640423194374,0.578179329619047,"Estimable"
"OR_2018_1","24",20.5571214403407,0.578179323226085,"Estimable"
"OR_2018_1","25",22.8958354798219,0.578179323245156,"Estimable"
"OR_2018_1","26",21.861651644588,0.5781793235169,"Estimable"
"OR_2018_1","27",21.9668139378557,0.578179329636727,"Estimable"
"OR_2018_1","28",19.2543048835978,0.578198169449164,"Estimable"
"OR_2018_1","29",17.8365398533575,0.578179329617668,"Estimable"
"OR_2018_1","30",20.7137706473184,0.578179323227462,"Estimable"
"OR_2018_1","31",18.8932036160818,0.57817932322608,"Estimable"
"OR_2018_1","32",25.6510405610512,0.578198186446868,"Estimable"
"OR_2018_1","33",21.6658909780174,0.578179329619047,"Estimable"
"OR_2018_1","34",22.8105198914606,0.668552681711375,"Estimable"
"OR_2018_1","35",21.5485711933928,0.668552671385505,"Estimable"
"OR_2018_1","36",20.5938214753154,0.578179329617761,"Estimable"
"OR_2018_1","37",22.9746027750093,0.578179329619052,"Estimable"
"OR_2018_1","38",22.8081259944388,0.578198169449164,"Estimable"
"OR_2018_1","39",24.2642247610996,0.578179329617664,"Estimable"
"OR_2018_1","40",21.1801574585726,0.578179329636736,"Estimable"
"OR_2018_1","41",25.4689054862391,0.578179323226079,"Estimable"
"OR_2018_1","42",21.3758758353363,0.578179323516901,"Estimable"
"OR_2018_1","43",24.7180971665194,0.578179323516897,"Estimable"
"OR_2018_1","44",21.4976016889663,0.578179329617766,"Estimable"
"OR_2018_1","45",22.2108394120351,0.578179323245148,"Estimable"
"OR_2018_1","46",22.5516795294624,0.578179329908509,"Estimable"
"OR_2018_1","47",23.4873238174582,0.578198169462908,"Estimable"
"OR_2018_1","48",24.343510739657,0.578179329908506,"Estimable"
"OR_2018_1","49",23.040915530006,0.578179323226169,"Estimable"
"OR_2018_1","50",23.3712576236523,0.578179326151616,"Estimable"
"OR_2018_1","51",22.0593057591704,0.578198170198749,"Estimable"
"OR_2018_1","52",21.0514996398349,0.578198169882154,"Estimable"
"OR_2018_1","53",20.483220372221,0.578179329908513,"Estimable"
"OR_2018_1","54",29.6904604807505,0.578179329619047,"Estimable"
"OR_2018_1","55",25.8591201150425,0.57817932990851,"Estimable"
"OR_2018_1","56",29.3352968835825,0.578179323226175,"Estimable"
"OR_2018_1","57",24.9740027644047,0.578179329617763,"Estimable"
"OR_2018_1","58",23.4772637900799,0.578198175867777,"Estimable"
"OR_2018_1","59",21.7650368326284,0.578179329636731,"Estimable"
"OR_2018_1","60",27.2146834579317,0.578179323226073,"Estimable"
"OR_2018_1","61",25.928487254194,0.578198169502629,"Estimable"
"OR_2018_1","62",22.7666003741463,0.578179323226074,"Estimable"
"OR_2018_1","63",20.5686548454335,0.578179323226176,"Estimable"
"OR_2018_1","64",20.9314849356554,0.578179323227464,"Estimable"
"OR_2018_1","65",23.3146500493816,0.578179323245152,"Estimable"
"OR_2018_1","66",27.320750205559,0.578198169462904,"Estimable"
"OR_2018_1","67",27.2991745425963,0.578179326151711,"Estimable"
"OR_2018_1","68",23.0000239435115,0.578179329619047,"Estimable"
"OR_2018_1","69",26.521460267439,0.578198175853033,"Estimable"
"OR_2018_1","70",25.1829781636025,0.57817932961767,"Estimable"
"OR_2018_1","71",22.8413034639335,0.578179323226087,"Estimable"
"OR_2018_1","72",18.3694142122422,0.578179329617763,"Estimable"
"OR_2018_1","73",28.7513438662967,0.578198169882154,"Estimable"
"OR_2018_1","74",21.5195299828918,0.57817932351689,"Estimable"
"OR_2018_1","75",22.2556341116732,0.578198169458503,"Estimable"
"OR_2018_1","76",26.6890134828919,0.578179329617656,"Estimable"
"OR_2018_1","77",24.0609880392506,0.578179329619051,"Estimable"
"OR_2018_1","78",19.9162773988434,0.578179323245147,"Estimable"
"OR_2018_1","79",20.7819517462673,0.578179323227464,"Estimable"
"OR_2018_1","80",23.4230462690661,0.578179334632211,"Estimable"
"OR_2018_1","81",21.9872685086572,0.578179329908504,"Estimable"
"OR_2018_1","82",23.4421151644373,0.578179324007456,"Estimable"
"OR_2018_1","83",19.2786218387809,0.578179329636738,"Estimable"
"OR_2018_1","84",23.6650345130263,0.578179329619042,"Estimable"
"OR_2018_1","85",21.2819638722899,0.578179329617763,"Estimable"
"OR_2018_1","86",22.3058757513989,0.578179329619051,"Estimable"
"OR_2018_1","87",18.4586148939218,0.57817932961766,"Estimable"
"OR_2018_1","88",18.6176418995739,0.578198175853034,"Estimable"
"OR_2018_1","89",23.0117806198189,0.578179329636739,"Estimable"
"OR_2018_1","90",24.1920534347535,0.668552671385496,"Estimable"
"OR_2018_1","91",16.3581528641131,0.578179323226175,"Estimable"
"OR_2018_1","92",30.0578593649949,0.578179329636731,"Estimable"
"OR_2018_1","93",22.8858283224595,0.578179323245147,"Estimable"
"OR_2018_1","94",22.6363221456906,0.578179323245145,"Estimable"
"OR_2018_1","95",23.2635016366943,0.578179333226607,"Estimable"
"OR_2018_1","96",25.6844937800761,0.578198175934864,"Estimable"
"OR_2018_1","97",26.1816945294217,0.578179323516901,"Estimable"
"OR_2018_1","98",24.8418180639644,0.578179323226077,"Estimable"
"OR_2018_1","99",25.8128568816516,0.578198176603696,"Estimable"
"OR_2018_1","100",27.59591677537,0.57817932322617,"Estimable"
"OR_2018_1","101",26.8806227820293,0.578179323226071,"Estimable"
"OR_2018_1","102",27.1077938120911,0.578179323226177,"Estimable"
"OR_2018_1","103",22.8121956903818,0.57817933463222,"Estimable"
"OR_2018_1","104",26.3708748013314,0.57817932322746,"Estimable"
"OR_2018_1","105",26.8255447019349,0.578179532477969,"Estimable"
"OR_2018_1","106",21.710854952721,0.578179323245147,"Estimable"
"OR_2018_1","107",25.3309644541859,0.578179329636747,"Estimable"
"OR_2018_1","108",23.4876518806016,0.578198175907509,"Estimable"
"OR_2018_1","109",24.9484116458463,0.578179329617655,"Estimable"
"OR_2018_1","110",22.8301173637047,0.578179323227461,"Estimable"
"OR_2018_1","111",19.7019792171104,0.578179329617667,"Estimable"
"OR_2018_1","112",20.7854486734117,0.578179323226174,"Estimable"
"OR_2018_1","113",24.0912212264474,0.578198169882154,"Estimable"
"OR_2018_1","114",23.228146959096,0.578198169529983,"Estimable"
"OR_2018_1","115",21.8813601318834,0.578179323226177,"Estimable"
"OR_2018_1","116",21.945393763729,0.57819816944816,"Estimable"
"OR_2018_1","117",25.4550624176649,0.578179323226078,"Estimable"
"OR_2018_1","118",23.4676784744859,0.578179329617763,"Estimable"
"OR_2018_1","119",27.8754610446284,0.57817932961767,"Estimable"
"OR_2018_1","120",19.263836978621,0.578179329619052,"Estimable"
"OR_2018_1","121",22.2787796593398,0.578198175035219,"Estimable"
"OR_2018_1","122",22.316700983452,0.578179329617668,"Estimable"
"OR_2018_1","123",21.3932508782776,0.578179323516896,"Estimable"
"OR_2018_1","124",23.351104064019,0.668552681711384,"Estimable"
"OR_2018_1","125",17.9065658582783,0.578179329636736,"Estimable"
"OR_2018_1","126",19.6733550717158,0.578179329617766,"Estimable"
"OR_2018_1","127",23.1508981419386,0.57817932963674,"Estimable"
"OR_2018_1","128",20.4923434238255,0.57817932961905,"Estimable"
"OR_2018_1","129",21.8485375687588,0.578179323226074,"Estimable"
"OR_2018_1","130",21.5274136231616,0.578179323516901,"Estimable"
"OR_2018_1","131",28.5717584321606,0.578179323226176,"Estimable"
"OR_2018_1","132",18.2168598038115,0.578179326151604,"Estimable"
"OR_2018_1","133",23.0853895452967,0.578179329619036,"Estimable"
"OR_2018_1","134",23.1878201698438,0.578179323226074,"Estimable"
"OR_2018_1","135",21.1763743146167,0.578179329617769,"Estimable"
"OR_2018_1","136",21.791678108028,0.578179329908515,"Estimable"
"OR_2018_1","137",24.0374599110217,0.578179334613144,"Estimable"
"OR_2018_1","138",18.1737210385672,0.578179323226079,"Estimable"
"OR_2018_1","139",19.0906313060045,0.578198169882154,"Estimable"
"OR_2018_1","140",22.9675041663773,0.578179323226076,"Estimable"
"OR_2018_1","141",22.8108891453966,0.578179329617767,"Estimable"
"OR_2018_1","142",18.5338982791213,0.578179329617662,"Estimable"
"OR_2018_1","143",17.6138574944452,0.578179323226073,"Estimable"
"OR_2018_1","144",21.4663139631757,0.57817932961905,"Estimable"
"OR_2018_1","145",19.7737011770236,0.578179329908506,"Estimable"
"OR_2018_1","146",21.628114467591,0.578179323226075,"Estimable"
"OR_2018_1","147",23.1017692633014,0.57817932324515,"Estimable"
"OR_2018_1","148",21.8385097552519,0.578198170198753,"Estimable"
"OR_2018_1","149",20.94317141831,0.578198175854032,"Estimable"
"OR_2018_1","150",20.4468026772289,0.578179329617656,"Estimable"
"OR_2018_1","151",20.041491773898,0.57817932961767,"Estimable"
"OR_2018_1","152",20.3827351246863,0.578179329617667,"Estimable"
"OR_2018_1","153",25.7491219781433,0.578179329636737,"Estimable"
"OR_2018_1","154",18.909918690319,0.578179329617669,"Estimable"
"OR_2018_1","155",19.9089050792083,0.57817932322607,"Estimable"
"OR_2018_1","156",23.6678496203554,0.578179329617659,"Estimable"
"OR_2018_1","157",26.1418953702424,0.578198170198754,"Estimable"
"OR_2018_1","158",19.5841317512998,0.578179323226182,"Estimable"
"OR_2018_1","159",27.2487529637079,0.578179323516891,"Estimable"
"OR_2018_1","160",27.1355832764264,0.578179333226613,"Estimable"
"OR_2018_1","161",23.055936507294,0.578179323227462,"Estimable"
"OR_2018_1","162",23.9101339734003,0.578179329617769,"Estimable"
"OR_2018_1","163",23.4513162280577,0.578179323516901,"Estimable"
"OR_2018_1","164",22.2411633764369,0.578179329619049,"Estimable"
"OR_2018_1","165",21.3478291070528,0.578198169449159,"Estimable"
"OR_2018_1","166",18.7447416580049,0.578179329617668,"Estimable"
"OR_2018_1","167",27.4347534135367,0.578179323516896,"Estimable"
"OR_2018_1","168",22.7127749798126,0.578179323226074,"Estimable"
"OR_2018_1","169",21.7026192073239,0.578179329617763,"Estimable"
"OR_2018_1","170",24.8987423191105,0.578179323227467,"Estimable"
"OR_2018_1","171",29.2834856578682,0.578198169458503,"Estimable"
"OR_2018_1","172",22.5853097318008,0.578179323245146,"Estimable"
"OR_2018_1","173",23.6622697913695,0.578179323245152,"Estimable"
"OR_2018_1","174",23.9166998384412,0.578179323226074,"Estimable"
"OR_2018_1","175",20.4950703066849,0.578198175818277,"Estimable"
"OR_2018_1","176",24.6177085886027,0.57817932351689,"Estimable"
"OR_2018_1","177",23.45861750196,0.578179329619046,"Estimable"
"OR_2018_1","178",26.5145471392469,0.578198175035219,"Estimable"
"OR_2018_1","179",21.7790384813461,0.578179323245143,"Estimable"
"OR_2018_1","180",22.249297355057,0.578179329908515,"Estimable"
"OR_2018_1","181",27.9212951943693,0.578179323245157,"Estimable"
"OR_2018_1","182",26.3370047040938,0.578198175867782,"Estimable"
"OR_2018_1","183",24.96490295723,0.578179329619052,"Estimable"
"OR_2018_1","184",26.8050747030759,0.578198175907508,"Estimable"
"OR_2018_1","185",24.8478982806848,0.578179329617657,"Estimable"
"OR_2018_1","186",17.8160437645985,0.57817932961767,"Estimable"
"OR_2018_1","187",24.9348235760858,0.57817932322745,"Estimable"
"OR_2018_1","188",25.9389156917977,0.578179329617663,"Estimable"
"OR_2018_1","189",29.1357982325657,0.578179329619043,"Estimable"
"OR_2018_1","190",24.9862701067303,0.578179323516892,"Estimable"
"OR_2018_1","191",20.821267485926,0.578179323226179,"Estimable"
"OR_2018_1","192",28.0644991375924,0.578179329908511,"Estimable"
"OR_2018_1","193",20.2972486865801,0.57817932324514,"Estimable"
"OR_2018_1","194",24.5822509841008,0.57817932961905,"Estimable"
"OR_2018_1","195",25.7865106546099,0.578179323227467,"Estimable"
"OR_2018_1","196",25.9049226114425,0.578179323227461,"Estimable"
"OR_2018_1","197",24.471595369278,0.578198169502631,"Estimable"
"OR_2018_1","198",23.5602088678497,0.578179329908513,"Estimable"
"OR_2018_1","201",22.1638877722579,0.178227260990503,"Estimable"
"OR_2018_1","202",22.4496217504551,0.178227260966831,"Estimable"
"OR_2018_3","1",19.3691443445509,0.0920090376120019,"Estimable"
"OR_2018_3","2",17.447898955234,0.0920129942926304,"Estimable"
"OR_2018_3","3",17.3356857064315,0.0920090375946517,"Estimable"
"OR_2018_3","4",14.7085657535858,0.0920129777199331,"Estimable"
"OR_2018_3","5",16.7457955996241,0.0920090376157364,"Estimable"
"OR_2018_3","6",15.8715322042816,0.0920090375960472,"Estimable"
"OR_2018_3","7",11.7589396775279,0.0920090375960616,"Estimable"
"OR_2018_3","8",8.05082010423176,0.0920090371231047,"Estimable"
"OR_2018_3","9",6.52921288105417,0.0920090371440916,"Estimable"
"OR_2018_3","10",15.4949998488679,0.0920090376157426,"Estimable"
