"component","genotype","trial","blup_psi","blup_without_psi","reg_blup","loading","score"
"fac_1","10","BLUE_ID_2019_1",0.0339534855141738,-0.0189082559636473,-0.0189082559636473,0.23740730223563,0.204405582408922
"fac_1","100","BLUE_OR_2019_2",-0.690606596143817,-0.690641991081862,-0.690641991081862,0.558664064855597,-1.09737713399615
"fac_1","100","BLUE_ID_2018_1",-0.877368916802231,-0.0155371408337712,-0.0155371408337712,0.0133320691449286,-1.09737713399615
"fac_1","100","BLUE_WA_2018_2",-1.35461999807293,-0.472473723051926,-0.472473723051926,0.496120849897097,-1.09737713399615
"fac_1","100","BLUE_ID_2018_2",-0.377228314188183,-0.279537199651444,-0.279537199651444,0.239715968669879,-1.09737713399615
"fac_1","100","BLUE_WA_2019_2",-0.766809964209395,-0.767261135287593,-0.767261135287593,0.680465683868018,-1.09737713399615
"fac_1","100","BLUE_OR_2019_3",-0.334205909842234,-0.334174938749282,-0.334174938749282,0.265677437589526,-1.09737713399615
"fac_1","100","BLUE_WA_2019_4",-0.942306559852792,-0.379824683865597,-0.379824683865597,0.434792054102415,-1.09737713399615
"fac_1","100","BLUE_OR_2018_1",0.489011889941108,-0.111637792056048,-0.111637792056048,0.0914646194455572,-1.09737713399615
"fac_1","100","BLUE_WA_2018_3",-0.382370948438656,-0.455437739420606,-0.455437739420606,0.503254177453594,-1.09737713399615
"fac_1","100","BLUE_WA_2019_3",-0.16152030467583,-0.530718104028384,-0.530718104028384,0.600376346748588,-1.09737713399615
"fac_1","100","BLUE_ID_2019_2",-0.68101799335226,-0.620658364204056,-0.620658364204056,0.49309872842838,-1.09737713399615
"fac_1","100","BLUE_ID_2018_3",-0.718020082665985,-0.328294590790183,-0.328294590790183,0.274414259981063,-1.09737713399615
"fac_1","100","BLUE_OR_2018_3",-0.786760580717289,-0.704546836865157,-0.704546836865157,0.562853363430851,-1.09737713399615
"fac_1","100","BLUE_OR_2019_4",-0.558559917873192,-0.558675238171471,-0.558675238171471,0.463062863265016,-1.09737713399615
"fac_1","100","BLUE_WA_2018_1",-1.37444328289735,-0.307061044379679,-0.307061044379679,0.247629730768651,-1.09737713399615
"fac_1","100","BLUE_ID_2019_4",-0.878108548980926,-0.826641016323359,-0.826641016323359,0.673987059782852,-1.09737713399615
"fac_1","100","BLUE_OR_2018_2",-0.199609196774841,-0.199443377613367,-0.199443377613367,0.162317909424844,-1.09737713399615
"fac_1","100","BLUE_OR_2019_1",-0.245100577704964,-0.171818295982679,-0.171818295982679,0.0923079066967766,-1.09737713399615
"fac_1","100","BLUE_ID_2019_1",-0.192806891866523,-0.295505816585264,-0.295505816585264,0.23740730223563,-1.09737713399615
"fac_1","100","BLUE_ID_2019_3",-0.221299417882909,-0.293492113015648,-0.293492113015648,0.230012613896942,-1.09737713399615
"fac_1","100","BLUE_WA_2019_1",-1.60723317203102,-0.660640617143201,-0.660640617143201,0.653528422739017,-1.09737713399615
"fac_1","100","BLUE_WA_2019_5",-0.343595991097518,-0.350467066333924,-0.350467066333924,0.421304027002175,-1.09737713399615
"fac_1","101","BLUE_ID_2018_1",-0.138554620739332,-0.000856459640327819,-0.000856459640327819,0.0133320691449286,-0.0930501358601506
"fac_1","101","BLUE_ID_2019_2",-0.280736875872556,-0.012192242927826,-0.012192242927826,0.49309872842838,-0.0930501358601506
"fac_1","101","BLUE_WA_2018_3",-0.121998815896051,-0.0878370027066489,-0.0878370027066489,0.503254177453594,-0.0930501358601506
"fac_1","101","BLUE_WA_2019_2",-0.0548334143773842,-0.054620348236165,-0.054620348236165,0.680465683868018,-0.0930501358601506
"fac_1","101","BLUE_OR_2019_2",-0.0192765648481061,-0.0191259263072391,-0.0191259263072391,0.558664064855597,-0.0930501358601506
"fac_1","101","BLUE_OR_2019_4",-0.021822625914002,-0.0216899289013281,-0.0216899289013281,0.463062863265016,-0.0930501358601506
"fac_1","101","BLUE_WA_2018_2",-0.647451504985893,-0.0766420691042301,-0.0766420691042301,0.496120849897097,-0.0930501358601506
"fac_1","101","BLUE_OR_2018_1",0.306861224720703,-0.00373879664426056,-0.00373879664426056,0.0914646194455572,-0.0930501358601506
"fac_1","101","BLUE_OR_2018_2",-0.00605071773932918,-0.00607381611340059,-0.00607381611340059,0.162317909424844,-0.0930501358601506
"fac_1","101","BLUE_OR_2019_3",-0.00673183886686529,-0.00666672986058284,-0.00666672986058284,0.265677437589526,-0.0930501358601506
"fac_1","101","BLUE_WA_2019_3",-0.107471875310313,-0.11013111712741,-0.11013111712741,0.600376346748588,-0.0930501358601506
"fac_1","101","BLUE_WA_2019_1",-0.657869406251806,-0.0847528504687644,-0.0847528504687644,0.653528422739017,-0.0930501358601506
"fac_1","101","BLUE_ID_2018_3",0.388716996685176,-0.0140311726923198,-0.0140311726923198,0.274414259981063,-0.0930501358601506
"fac_1","101","BLUE_ID_2019_3",-0.0972512164196694,-0.00400252846476372,-0.00400252846476372,0.230012613896942,-0.0930501358601506
"fac_1","101","BLUE_WA_2018_1",0.218274656097774,-0.0080830276777178,-0.0080830276777178,0.247629730768651,-0.0930501358601506
"fac_1","101","BLUE_ID_2018_2",-0.133164666785682,-0.0153261489862167,-0.0153261489862167,0.239715968669879,-0.0930501358601506
"fac_1","101","BLUE_OR_2018_3",0.0326929168241613,-0.01557348347032,-0.01557348347032,0.562853363430851,-0.0930501358601506
"fac_1","101","BLUE_ID_2019_1",-0.160612858944127,-0.00727472250455216,-0.00727472250455216,0.23740730223563,-0.0930501358601506
"fac_1","101","BLUE_WA_2019_4",-0.0736184402291211,-0.0816717136343346,-0.0816717136343346,0.434792054102415,-0.0930501358601506
"fac_1","101","BLUE_ID_2019_4",-1.03530534671773,-0.0258557837063993,-0.0258557837063993,0.673987059782852,-0.0930501358601506
"fac_1","101","BLUE_WA_2019_5",-0.0294255608706033,-0.0865819480458664,-0.0865819480458664,0.421304027002175,-0.0930501358601506
"fac_1","101","BLUE_OR_2019_1",-0.0101386509266843,0.021280369148229,0.021280369148229,0.0923079066967766,-0.0930501358601506
"fac_1","102","BLUE_WA_2018_2",0.665901987924606,0.586313576638954,0.586313576638954,0.496120849897097,0.867292455336353
"fac_1","102","BLUE_WA_2019_1",0.895720011025231,0.689370891097838,0.689370891097838,0.653528422739017,0.867292455336353
"fac_1","102","BLUE_ID_2019_3",0.0210580869029692,0.110408110829721,0.110408110829721,0.230012613896942,0.867292455336353
"fac_1","102","BLUE_ID_2018_1",-0.0508196996019014,0.00959645048356395,0.00959645048356395,0.0133320691449286,0.867292455336353
"fac_1","102","BLUE_OR_2019_4",0.292801421710293,0.292063318548477,0.292063318548477,0.463062863265016,0.867292455336353
"fac_1","102","BLUE_WA_2018_1",0.061880805997853,0.138185134725151,0.138185134725151,0.247629730768651,0.867292455336353
"fac_1","102","BLUE_WA_2019_2",0.546744315363391,0.545638127540372,0.545638127540372,0.680465683868018,0.867292455336353
"fac_1","102","BLUE_ID_2018_2",-0.0965874458680294,0.172172577951551,0.172172577951551,0.239715968669879,0.867292455336353
"fac_1","102","BLUE_OR_2018_2",0.0944634252524664,0.0945486465884298,0.0945486465884298,0.162317909424844,0.867292455336353
"fac_1","102","BLUE_OR_2019_3",0.138377812655574,0.13798966836995,0.13798966836995,0.265677437589526,0.867292455336353
"fac_1","102","BLUE_ID_2019_4",0.8592125096293,0.395845478603859,0.395845478603859,0.673987059782852,0.867292455336353
"fac_1","102","BLUE_WA_2018_3",0.944916503374484,0.64641454947036,0.64641454947036,0.503254177453594,0.867292455336353
"fac_1","102","BLUE_OR_2019_2",0.317175870244388,0.316309619735399,0.316309619735399,0.558664064855597,0.867292455336353
"fac_1","102","BLUE_OR_2018_3",0.332371279585543,0.299760603678586,0.299760603678586,0.562853363430851,0.867292455336353
"fac_1","102","BLUE_WA_2019_4",0.533451441506908,0.58808798108759,0.58808798108759,0.434792054102415,0.867292455336353
"fac_1","102","BLUE_ID_2018_3",0.292820509098423,0.179107310677716,0.179107310677716,0.274414259981063,0.867292455336353
"fac_1","102","BLUE_WA_2019_3",0.735763446986967,0.798516404920729,0.798516404920729,0.600376346748588,0.867292455336353
"fac_1","102","BLUE_OR_2019_1",-0.24129131674972,-0.0728594435829097,-0.0728594435829097,0.0923079066967766,0.867292455336353
"fac_1","102","BLUE_WA_2019_5",0.608979160652506,0.607953116882302,0.607953116882302,0.421304027002175,0.867292455336353
"fac_1","102","BLUE_ID_2019_2",0.350950263167465,0.255181681809843,0.255181681809843,0.49309872842838,0.867292455336353
"fac_1","102","BLUE_OR_2018_1",0.352242998956922,0.0548963575441355,0.0548963575441355,0.0914646194455572,0.867292455336353
"fac_1","102","BLUE_ID_2019_1",-0.015427490316897,0.130050840371122,0.130050840371122,0.23740730223563,0.867292455336353
"fac_1","103","BLUE_WA_2019_1",0.922474445065393,0.510940104901554,0.510940104901554,0.653528422739017,0.674332419257929
"fac_1","103","BLUE_ID_2018_1",-0.983479989193138,0.00786333816768489,0.00786333816768489,0.0133320691449286,0.674332419257929
"fac_1","103","BLUE_OR_2019_4",0.249926684278529,0.249477030990978,0.249477030990978,0.463062863265016,0.674332419257929
"fac_1","103","BLUE_OR_2019_2",0.280861251037131,0.280321696225257,0.280321696225257,0.558664064855597,0.674332419257929
"fac_1","103","BLUE_OR_2019_3",0.126430762483632,0.126183457141691,0.126183457141691,0.265677437589526,0.674332419257929
"fac_1","103","BLUE_OR_2018_2",0.0829290391446781,0.0829628991190403,0.0829628991190403,0.162317909424844,0.674332419257929
"fac_1","103","BLUE_WA_2018_3",0.579766092771678,0.459679767575854,0.459679767575854,0.503254177453594,0.674332419257929
"fac_1","103","BLUE_OR_2018_1",0.350072026902837,0.0476767045223363,0.0476767045223363,0.0914646194455572,0.674332419257929
"fac_1","103","BLUE_WA_2018_2",0.833601632243633,0.423971481807414,0.423971481807414,0.496120849897097,0.674332419257929
"fac_1","103","BLUE_WA_2019_5",0.363319121501129,0.423108676557731,0.423108676557731,0.421304027002175,0.674332419257929
"fac_1","103","BLUE_WA_2018_1",0.774712182920314,0.123095785810559,0.123095785810559,0.247629730768651,0.674332419257929
"fac_1","103","BLUE_ID_2019_3",0.120115242577977,0.104053538665079,0.104053538665079,0.230012613896942,0.674332419257929
"fac_1","103","BLUE_ID_2018_2",-0.208322739649724,0.141170808117006,0.141170808117006,0.239715968669879,0.674332419257929
"fac_1","103","BLUE_OR_2018_3",0.233940434029342,0.271580249426753,0.271580249426753,0.562853363430851,0.674332419257929
"fac_1","103","BLUE_ID_2019_2",0.0581785853525518,0.233665403879857,0.233665403879857,0.49309872842838,0.674332419257929
"fac_1","103","BLUE_WA_2019_2",0.43398413091298,0.433343196514254,0.433343196514254,0.680465683868018,0.674332419257929
"fac_1","103","BLUE_ID_2019_4",1.04537586540971,0.346349064716812,0.346349064716812,0.673987059782852,0.674332419257929
"fac_1","103","BLUE_WA_2019_3",0.572799040225531,0.564067561915321,0.564067561915321,0.600376346748588,0.674332419257929
"fac_1","103","BLUE_ID_2018_3",-0.0552032063795692,0.151296761623957,0.151296761623957,0.274414259981063,0.674332419257929
"fac_1","103","BLUE_ID_2019_1",-0.0817104140359517,0.116621713768091,0.116621713768091,0.23740730223563,0.674332419257929
"fac_1","103","BLUE_WA_2019_4",0.408220891681887,0.414115354573089,0.414115354573089,0.434792054102415,0.674332419257929
"fac_1","103","BLUE_OR_2019_1",0.0707166934454272,-0.0253900958457413,-0.0253900958457413,0.0923079066967766,0.674332419257929
"fac_1","104","BLUE_WA_2018_2",0.432272999631053,0.571482324681532,0.571482324681532,0.496120849897097,1.17272404372145
"fac_1","104","BLUE_OR_2019_3",0.317832740574893,0.317685935378583,0.317685935378583,0.265677437589526,1.17272404372145
"fac_1","104","BLUE_ID_2018_1",0.0959473434984875,0.0157650260197408,0.0157650260197408,0.0133320691449286,1.17272404372145
"fac_1","104","BLUE_OR_2019_2",0.666537740857734,0.66629596921096,0.66629596921096,0.558664064855597,1.17272404372145
"fac_1","104","BLUE_WA_2018_3",0.611968533879016,0.576278199821324,0.576278199821324,0.503254177453594,1.17272404372145
"fac_1","104","BLUE_ID_2018_2",0.184350822885993,0.2834863710667,0.2834863710667,0.239715968669879,1.17272404372145
"fac_1","104","BLUE_WA_2019_1",0.155442905546649,0.758293356734678,0.758293356734678,0.653528422739017,1.17272404372145
"fac_1","104","BLUE_OR_2018_2",0.19352438399301,0.193414801724774,0.193414801724774,0.162317909424844,1.17272404372145
"fac_1","104","BLUE_WA_2019_2",0.800921561113495,0.800946348388385,0.800946348388385,0.680465683868018,1.17272404372145
"fac_1","104","BLUE_OR_2018_1",0.156754388559313,0.108880230623948,0.108880230623948,0.0914646194455572,1.17272404372145
"fac_1","104","BLUE_OR_2019_4",0.550433907045748,0.550297865710125,0.550297865710125,0.463062863265016,1.17272404372145
"fac_1","104","BLUE_WA_2018_1",0.858463499249882,0.295471686532762,0.295471686532762,0.247629730768651,1.17272404372145
"fac_1","104","BLUE_ID_2019_4",-0.356814456992181,0.802894147328383,0.802894147328383,0.673987059782852,1.17272404372145
"fac_1","104","BLUE_ID_2019_3",-0.102234833425327,0.275639124600276,0.275639124600276,0.230012613896942,1.17272404372145
"fac_1","104","BLUE_OR_2018_3",0.94349025794981,0.672545091343755,0.672545091343755,0.562853363430851,1.17272404372145
"fac_1","104","BLUE_WA_2019_5",0.788144726607294,0.478014030399808,0.478014030399808,0.421304027002175,1.17272404372145
"fac_1","104","BLUE_OR_2019_1",0.324973165557278,0.118376034279015,0.118376034279015,0.0923079066967766,1.17272404372145
"fac_1","104","BLUE_WA_2019_3",0.498971118893538,0.68568227309642,0.68568227309642,0.600376346748588,1.17272404372145
"fac_1","104","BLUE_ID_2018_3",0.0511740965458093,0.325711188253336,0.325711188253336,0.274414259981063,1.17272404372145
"fac_1","104","BLUE_ID_2019_2",0.697380012571744,0.589688207637978,0.589688207637978,0.49309872842838,1.17272404372145
"fac_1","104","BLUE_ID_2019_1",0.15935652367399,0.283435165060552,0.283435165060552,0.23740730223563,1.17272404372145
"fac_1","104","BLUE_WA_2019_4",0.761511560700672,0.49592149584311,0.49592149584311,0.434792054102415,1.17272404372145
"fac_1","105","BLUE_WA_2019_1",0.519791504136821,0.267828183417355,0.267828183417355,0.653528422739017,0.638708910684225
"fac_1","105","BLUE_WA_2018_2",0.640185997655357,0.12645436598234,0.12645436598234,0.496120849897097,0.638708910684225
"fac_1","105","BLUE_WA_2019_2",0.487674577770208,0.48895773385529,0.48895773385529,0.680465683868018,0.638708910684225
"fac_1","105","BLUE_OR_2019_3",0.282257664958002,0.282493366726288,0.282493366726288,0.265677437589526,0.638708910684225
"fac_1","105","BLUE_ID_2018_1",0.0109256599901357,0.0109150649255722,0.0109150649255722,0.0133320691449286,0.638708910684225
"fac_1","105","BLUE_WA_2018_3",0.114998417231582,0.0652130189123237,0.0652130189123237,0.503254177453594,0.638708910684225
"fac_1","105","BLUE_OR_2019_4",0.428809546231677,0.429455224770533,0.429455224770533,0.463062863265016,0.638708910684225
"fac_1","105","BLUE_ID_2018_2",0.197156634994154,0.19671547935425,0.19671547935425,0.239715968669879,0.638708910684225
"fac_1","105","BLUE_OR_2019_2",0.561470879945072,0.56211537529565,0.56211537529565,0.558664064855597,0.638708910684225
"fac_1","105","BLUE_WA_2019_3",-0.0959155956894859,0.0444184730509194,0.0444184730509194,0.600376346748588,0.638708910684225
"fac_1","105","BLUE_OR_2018_3",0.472610107869896,0.589421847776631,0.589421847776631,0.562853363430851,0.638708910684225
"fac_1","105","BLUE_ID_2019_1",0.244498155555975,0.244203034923153,0.244203034923153,0.23740730223563,0.638708910684225
"fac_1","105","BLUE_WA_2018_1",0.530533374592747,0.251624969808384,0.251624969808384,0.247629730768651,0.638708910684225
"fac_1","105","BLUE_OR_2018_1",-0.183265393399205,0.0882341149604966,0.0882341149604966,0.0914646194455572,0.638708910684225
"fac_1","105","BLUE_ID_2019_3",0.255282601983583,0.255625221543003,0.255625221543003,0.230012613896942,0.638708910684225
"fac_1","105","BLUE_ID_2019_4",0.659810516795396,0.660770713299296,0.660770713299296,0.673987059782852,0.638708910684225
"fac_1","105","BLUE_OR_2018_2",0.160338901259097,0.16009149652746,0.16009149652746,0.162317909424844,0.638708910684225
"fac_1","105","BLUE_ID_2019_2",0.525065920376983,0.52544156483764,0.52544156483764,0.49309872842838,0.638708910684225
"fac_1","105","BLUE_ID_2018_3",0.246717748461995,0.247140827566354,0.247140827566354,0.274414259981063,0.638708910684225
"fac_1","105","BLUE_WA_2019_4",0.0111215620079679,0.0202040816681145,0.0202040816681145,0.434792054102415,0.638708910684225
"fac_1","105","BLUE_OR_2019_1",0.175472272227063,0.24557959095848,0.24557959095848,0.0923079066967766,0.638708910684225
"fac_1","105","BLUE_WA_2019_5",-0.093145260804831,-0.0269308430914919,-0.0269308430914919,0.421304027002175,0.638708910684225
"fac_1","106","BLUE_ID_2018_1",0.745677748312333,0.00296185155274748,0.00296185155274748,0.0133320691449286,0.118548871784073
"fac_1","106","BLUE_WA_2018_2",-0.189918438702384,-0.0507966884594447,-0.0507966884594447,0.496120849897097,0.118548871784073
"fac_1","106","BLUE_OR_2018_1",0.0578229594155586,0.0280050953150982,0.0280050953150982,0.0914646194455572,0.118548871784073
"fac_1","106","BLUE_ID_2018_2",0.107492024042656,0.05351904377432,0.05351904377432,0.239715968669879,0.118548871784073
"fac_1","106","BLUE_OR_2018_2",0.0518391541153401,0.051717790570944,0.051717790570944,0.162317909424844,0.118548871784073
"fac_1","106","BLUE_OR_2019_2",0.183967733245254,0.184399291597203,0.184399291597203,0.558664064855597,0.118548871784073
"fac_1","106","BLUE_WA_2019_2",0.111198274762737,0.111946698406008,0.111946698406008,0.680465683868018,0.118548871784073
"fac_1","106","BLUE_ID_2018_3",0.251528124054096,0.0739014164705786,0.0739014164705786,0.274414259981063,0.118548871784073
"fac_1","106","BLUE_OR_2019_3",0.09625688416968,0.0964274912911595,0.0964274912911595,0.265677437589526,0.118548871784073
"fac_1","106","BLUE_WA_2018_3",-0.157716228598127,-0.0878254785265942,-0.0878254785265942,0.503254177453594,0.118548871784073
"fac_1","106","BLUE_WA_2019_1",-0.0890247091506015,-0.00863000385360552,-0.00863000385360552,0.653528422739017,0.118548871784073
"fac_1","106","BLUE_ID_2019_4",-0.640645007945167,0.212459809300348,0.212459809300348,0.673987059782852,0.118548871784073
"fac_1","106","BLUE_OR_2018_3",0.14355694744762,0.199073906570454,0.199073906570454,0.562853363430851,0.118548871784073
"fac_1","106","BLUE_WA_2018_1",0.801684631934994,0.0831547647596583,0.0831547647596583,0.247629730768651,0.118548871784073
"fac_1","106","BLUE_ID_2019_3",0.220237987067144,0.0898459203808543,0.0898459203808543,0.230012613896942,0.118548871784073
"fac_1","106","BLUE_OR_2019_1",0.213927708346997,0.11836646985423,0.11836646985423,0.0923079066967766,0.118548871784073
"fac_1","106","BLUE_ID_2019_1",0.0220311238596047,0.0814290047613466,0.0814290047613466,0.23740730223563,0.118548871784073
"fac_1","106","BLUE_WA_2019_3",-0.0694521195643165,-0.123988954833407,-0.123988954833407,0.600376346748588,0.118548871784073
"fac_1","106","BLUE_WA_2019_4",-0.398732594846886,-0.0966792847157821,-0.0966792847157821,0.434792054102415,0.118548871784073
"fac_1","106","BLUE_OR_2019_4",0.131442949568234,0.131852060403006,0.131852060403006,0.463062863265016,0.118548871784073
"fac_1","106","BLUE_ID_2019_2",-0.178833985005172,0.179621757565873,0.179621757565873,0.49309872842838,0.118548871784073
"fac_1","106","BLUE_WA_2019_5",-0.0868505552138416,-0.1204512170581,-0.1204512170581,0.421304027002175,0.118548871784073
"fac_1","107","BLUE_WA_2019_2",0.817433883842605,0.816968562283267,0.816968562283267,0.680465683868018,1.22605619105007
"fac_1","107","BLUE_OR_2019_2",0.620068799894459,0.619515728000604,0.619515728000604,0.558664064855597,1.22605619105007
"fac_1","107","BLUE_OR_2018_1",-0.611203753085725,0.102637121823576,0.102637121823576,0.0914646194455572,1.22605619105007
"fac_1","107","BLUE_ID_2018_1",0.509101731189987,0.0155809317111207,0.0155809317111207,0.0133320691449286,1.22605619105007
"fac_1","107","BLUE_ID_2018_2",0.35080555959998,0.280005362831211,0.280005362831211,0.239715968669879,1.22605619105007
"fac_1","107","BLUE_WA_2018_2",0.0467545104752752,0.668970204891281,0.668970204891281,0.496120849897097,1.22605619105007
"fac_1","107","BLUE_WA_2018_3",0.137719078810379,0.698689357607513,0.698689357607513,0.503254177453594,1.22605619105007
"fac_1","107","BLUE_ID_2018_3",0.487692510592439,0.313538359625836,0.313538359625836,0.274414259981063,1.22605619105007
"fac_1","107","BLUE_ID_2019_3",-0.299902784373693,0.247355187162195,0.247355187162195,0.230012613896942,1.22605619105007
"fac_1","107","BLUE_OR_2018_2",0.181069402592934,0.181027467457348,0.181027467457348,0.162317909424844,1.22605619105007
"fac_1","107","BLUE_WA_2018_1",0.14973684526039,0.273816565465289,0.273816565465289,0.247629730768651,1.22605619105007
"fac_1","107","BLUE_WA_2019_1",-1.24031628058734,0.84894397891821,0.84894397891821,0.653528422739017,1.22605619105007
"fac_1","107","BLUE_ID_2019_1",0.387239122653329,0.261567871628135,0.261567871628135,0.23740730223563,1.22605619105007
"fac_1","107","BLUE_OR_2019_3",0.290054579591665,0.289778968764568,0.289778968764568,0.265677437589526,1.22605619105007
"fac_1","107","BLUE_OR_2019_4",0.525546495810106,0.525125784536627,0.525125784536627,0.463062863265016,1.22605619105007
"fac_1","107","BLUE_ID_2019_4",1.32777588759365,0.75294010959953,0.75294010959953,0.673987059782852,1.22605619105007
"fac_1","107","BLUE_OR_2019_1",-0.142560105183191,0.0536880190305264,0.0536880190305264,0.0923079066967766,1.22605619105007
"fac_1","107","BLUE_WA_2019_4",1.3000408280323,0.615159454355603,0.615159454355603,0.434792054102415,1.22605619105007
"fac_1","107","BLUE_WA_2019_3",1.18703280656965,0.844168249673401,0.844168249673401,0.600376346748588,1.22605619105007
"fac_1","107","BLUE_ID_2019_2",0.691172103062522,0.537470344564486,0.537470344564486,0.49309872842838,1.22605619105007
"fac_1","107","BLUE_WA_2019_5",0.176074700663153,0.610900830488893,0.610900830488893,0.421304027002175,1.22605619105007
"fac_1","107","BLUE_OR_2018_3",0.311349302526151,0.616800867306425,0.616800867306425,0.562853363430851,1.22605619105007
