"score","component","gen","score_rotated"
0.939783636144562,"Comp1","1",0.759367414692151
1.12670807135743,"Comp1","2",1.20939782397549
1.28890217133843,"Comp1","3",1.21086927932401
-0.629049564339141,"Comp1","4",-0.69158547355343
0.60990927985819,"Comp1","5",0.451152940215194
0.506852911385701,"Comp1","6",0.569296768243625
-0.605808413981684,"Comp1","7",-0.536368674294298
-1.72546758133539,"Comp1","8",-1.71937847020625
-1.4994563644593,"Comp1","9",-1.31794116285774
0.0722607380313825,"Comp1","10",0.204405582408922
-1.05897121191146,"Comp1","11",-1.22603754423569
-2.7705512831766,"Comp1","12",-2.70113197578711
-0.043821564122539,"Comp1","13",0.00333737391466547
-0.0365224597875983,"Comp1","14",-0.150705392814385
-0.252611874310032,"Comp1","15",-0.489244063724811
-1.56504284244123,"Comp1","16",-1.75910219815128
-0.987207180996894,"Comp1","17",-1.08542342227845
-0.774626674753428,"Comp1","18",-1.01247556061723
-0.216327767124831,"Comp1","19",-0.253455306245315
-0.147775916608756,"Comp1","20",-0.419716353753832
-1.144131871857,"Comp1","21",-1.34368474580256
-0.415271958678363,"Comp1","22",-0.346528813375781
0.307781132526737,"Comp1","23",0.39170332842346
-0.711171243768376,"Comp1","24",-0.56822624553099
-0.423719584420312,"Comp1","25",-0.269241554235734
-0.350590110673238,"Comp1","26",-0.371832136543279
-0.672110739679173,"Comp1","27",-0.705748491723974
-3.01089449461737,"Comp1","28",-3.15649392003833
-2.19870631669858,"Comp1","29",-1.88644587164495
-0.601258688349707,"Comp1","30",-0.486804704774039
-1.32256001468334,"Comp1","31",-1.53857483871527
0.258073463014859,"Comp1","32",0.332558251402161
-0.857904372314808,"Comp1","33",-0.828470880890895
0.725707793127689,"Comp1","34",0.843737695373102
-0.0930587148760793,"Comp1","35",0.183536946581836
-0.112009995780783,"Comp1","36",0.0297610633505182
-1.67597360835426,"Comp1","37",-1.48558058034732
-0.408238207138979,"Comp1","38",-0.374208034224153
-1.47940180111107,"Comp1","39",-1.57259872034956
-0.14373424696139,"Comp1","40",-0.213357132148119
-0.225560641530024,"Comp1","41",-0.621736658059003
-2.21692591401873,"Comp1","42",-1.99182586490052
-0.90867125963525,"Comp1","43",-0.648197374313774
0.518703296363498,"Comp1","44",0.400506799264025
-1.28010459199318,"Comp1","45",-1.46480563411449
-1.69511280379987,"Comp1","46",-1.89469687513242
0.29224633004392,"Comp1","47",0.162403224416325
-1.61422618898519,"Comp1","48",-1.8156932430004
-0.390454266521872,"Comp1","49",-0.412997603005362
-0.328872287810028,"Comp1","50",-0.287987665081064
-1.26512286550055,"Comp1","51",-1.50642405778701
-2.03639141527416,"Comp1","52",-1.92880704119809
