"score","component","gen","score_rotated"
-0.256522493445721,"Comp1","1",-0.256522493445721
0.171024417214714,"Comp1","2",0.171024417214714
0.371310319106687,"Comp1","3",0.371310319106687
0.0824220968249045,"Comp1","4",0.0824220968249045
0.0965529910063276,"Comp1","5",0.0965529910063276
0.831257078289643,"Comp1","6",0.831257078289643
0.0144757768297117,"Comp1","7",0.0144757768297117
-0.115993178711632,"Comp1","8",-0.115993178711632
-0.834492857136653,"Comp1","9",-0.834492857136653
-0.494221854083724,"Comp1","10",-0.494221854083724
-0.439509162415887,"Comp1","11",-0.439509162415887
0.219317022329303,"Comp1","12",0.219317022329303
0.138119599877435,"Comp1","13",0.138119599877435
0.209032392328278,"Comp1","14",0.209032392328278
0.321113280524881,"Comp1","15",0.321113280524881
-0.0407762604989965,"Comp1","16",-0.0407762604989965
0.346982073521546,"Comp1","17",0.346982073521546
-0.419193434710068,"Comp1","18",-0.419193434710068
-0.385358218038859,"Comp1","19",-0.385358218038859
-0.072890469960635,"Comp1","20",-0.072890469960635
0.311312923889019,"Comp1","21",0.311312923889019
-0.0275354929732934,"Comp1","22",-0.0275354929732934
-0.170226752913067,"Comp1","23",-0.170226752913067
-0.375594493190209,"Comp1","24",-0.375594493190209
0.429778309303436,"Comp1","25",0.429778309303436
0.602473885020717,"Comp1","26",0.602473885020717
-0.11212924101986,"Comp1","27",-0.11212924101986
-0.821914168809481,"Comp1","28",-0.821914168809481
-0.180147494415306,"Comp1","29",-0.180147494415306
0.166344322254953,"Comp1","30",0.166344322254953
-0.22993982584366,"Comp1","31",-0.22993982584366
0.133009941196986,"Comp1","32",0.133009941196986
-0.443366739227721,"Comp1","33",-0.443366739227721
-0.568203399558774,"Comp1","34",-0.568203399558774
-0.0373692761640851,"Comp1","35",-0.0373692761640851
-0.132602934546021,"Comp1","36",-0.132602934546021
0.306282813989493,"Comp1","37",0.306282813989493
0.0824408780761527,"Comp1","38",0.0824408780761527
-0.704472265545257,"Comp1","39",-0.704472265545257
-0.395452613910019,"Comp1","40",-0.395452613910019
-0.939086275344226,"Comp1","41",-0.939086275344226
-0.090487525739468,"Comp1","42",-0.090487525739468
-0.221891881008609,"Comp1","43",-0.221891881008609
-0.0452861291942386,"Comp1","44",-0.0452861291942386
0.38019338369111,"Comp1","45",0.38019338369111
-0.955634182664989,"Comp1","46",-0.955634182664989
0.161689913478299,"Comp1","47",0.161689913478299
-0.143897064296257,"Comp1","48",-0.143897064296257
-0.187817593625151,"Comp1","49",-0.187817593625151
-0.295897683992093,"Comp1","50",-0.295897683992093
-0.120276732746724,"Comp1","51",-0.120276732746724
-0.498963012308831,"Comp1","52",-0.498963012308831
-0.693059519837958,"Comp1","53",-0.693059519837958
0.699748825619604,"Comp1","54",0.699748825619604
