"component","genotype","trial","blup_psi","blup_without_psi","reg_blup","loading","score"
"fac_1","128","BLUE_ID_2019_1",-0.367672471655423,-0.00263489029302526,-0.00263489029302526,0.454346163691901,-0.00579930128960442
"fac_1","129","BLUE_ID_2018_1",0.971699306847788,0.0321301202324097,0.0321301202324097,0.333870987410473,0.0962351370558227
"fac_1","129","BLUE_ID_2019_1",-0.778054465728112,0.0437240653336773,0.0437240653336773,0.454346163691901,0.0962351370558227
"fac_1","13","BLUE_ID_2019_1",-0.115139103468718,0.062754110334973,0.062754110334973,0.454346163691901,0.138119599877435
"fac_1","13","BLUE_ID_2018_1",0.456698541378882,0.0461141271918187,0.0461141271918187,0.333870987410473,0.138119599877435
"fac_1","130","BLUE_ID_2018_1",-0.0471255005453166,0.146963116546382,0.146963116546382,0.333870987410473,0.440179356961316
"fac_1","130","BLUE_ID_2019_1",1.23760259372694,0.199993802171742,0.199993802171742,0.454346163691901,0.440179356961316
"fac_1","131","BLUE_ID_2018_1",0.43395083573812,0.125497523061366,0.125497523061366,0.333870987410473,0.375886278813064
"fac_1","131","BLUE_ID_2019_1",0.550471381331065,0.17078248876314,0.17078248876314,0.454346163691901,0.375886278813064
"fac_1","132","BLUE_ID_2018_1",0.254934704280795,-0.101830575401278,-0.101830575401278,0.333870987410473,-0.30499977308925
"fac_1","132","BLUE_ID_2019_1",-1.09489601087917,-0.138575476830001,-0.138575476830001,0.454346163691901,-0.30499977308925
"fac_1","133","BLUE_ID_2018_1",-0.268821281810703,-0.125799919259093,-0.125799919259093,0.333870987410473,-0.37679200650169
"fac_1","133","BLUE_ID_2019_1",-0.729247434680451,-0.171194002663817,-0.171194002663817,0.454346163691901,-0.37679200650169
"fac_1","134","BLUE_ID_2018_1",1.07568122582629,0.32250557884828,0.32250557884828,0.333870987410473,0.965958681674189
"fac_1","134","BLUE_ID_2019_1",1.45678247533408,0.438879621303554,0.438879621303554,0.454346163691901,0.965958681674189
"fac_1","135","BLUE_ID_2019_1",-0.624403674705123,-0.0637752041687809,-0.0637752041687809,0.454346163691901,-0.14036699165799
"fac_1","135","BLUE_ID_2018_1",0.230179918053029,-0.0468644661046908,-0.0468644661046908,0.333870987410473,-0.14036699165799
"fac_1","136","BLUE_ID_2018_1",-0.825969632287392,-0.123454402914428,-0.123454402914428,0.333870987410473,-0.369766788878391
"fac_1","136","BLUE_ID_2019_1",-0.115349483221115,-0.16800212198757,-0.16800212198757,0.454346163691901,-0.369766788878391
"fac_1","137","BLUE_ID_2018_1",-0.90410224702998,-0.119361649980966,-0.119361649980966,0.333870987410473,-0.357508302553462
"fac_1","137","BLUE_ID_2019_1",0.00114854954228987,-0.162432525753169,-0.162432525753169,0.454346163691901,-0.357508302553462
"fac_1","138","BLUE_ID_2018_1",-0.499917658009914,-0.154266949830206,-0.154266949830206,0.333870987410473,-0.462055571305284
"fac_1","138","BLUE_ID_2019_1",-0.712450221039084,-0.209933176235026,-0.209933176235026,0.454346163691901,-0.462055571305284
"fac_1","139","BLUE_ID_2018_1",-0.780930389653371,-0.197539652854353,-0.197539652854353,0.333870987410473,-0.591664625867866
"fac_1","139","BLUE_ID_2019_1",-0.761961464105017,-0.268820552955269,-0.268820552955269,0.454346163691901,-0.591664625867866
"fac_1","14","BLUE_ID_2018_1",0.0471671609037001,0.0697898512274154,0.0697898512274154,0.333870987410473,0.209032392328278
"fac_1","14","BLUE_ID_2019_1",0.513448171030036,0.0949730655416932,0.0949730655416932,0.454346163691901,0.209032392328278
