env,id,block,position,row,col,resp,cov1,cov2
OR_2020_1,150,6,15,58,2,20.39937712,21.85394772,18.80544994
OR_2020_1,155,6,16,58,1,20.11212334,21.85394772,18.80544994
OR_2020_1,98,6,17,59,2,21.80696662,21.85394772,18.80544994
OR_2020_1,3,6,18,59,1,21.95562436,21.85394772,18.80544994
OR_2020_1,88,6,19,60,2,19.56340378,21.85394772,18.80544994
OR_2020_1,69,6,20,60,1,20.35552457,21.85394772,18.80544994
OR_2020_1,149,7,1,61,2,20.80795127,21.32058007,19.82650689
OR_2020_1,165,7,2,61,1,19.44748359,21.32058007,19.82650689
OR_2020_1,138,7,3,62,2,21.72986143,21.32058007,19.82650689
OR_2020_1,201,7,4,62,1,21.32058007,21.32058007,19.82650689
OR_2020_1,31,7,5,63,2,21.2486037,21.32058007,19.82650689
OR_2020_1,152,7,6,63,1,22.16272692,21.32058007,19.82650689
OR_2020_1,70,7,7,64,2,21.52510605,21.32058007,19.82650689
OR_2020_1,151,7,8,64,1,21.85507862,21.32058007,19.82650689
OR_2020_1,142,7,9,65,2,17.67251196,21.32058007,19.82650689
OR_2020_1,117,7,10,65,1,20.90896684,21.32058007,19.82650689
OR_2020_1,111,7,11,66,2,20.45849253,21.32058007,19.82650689
OR_2020_1,166,7,12,66,1,20.34949981,21.32058007,19.82650689
OR_2020_1,186,7,13,67,2,20.90673894,21.32058007,19.82650689
OR_2020_1,24,7,14,67,1,22.56510267,21.32058007,19.82650689
OR_2020_1,143,7,15,68,2,19.58776421,21.32058007,19.82650689
OR_2020_1,168,7,16,68,1,17.95175959,21.32058007,19.82650689
OR_2020_1,132,7,17,69,2,19.20522217,21.32058007,19.82650689
OR_2020_1,174,7,18,69,1,20.33959538,21.32058007,19.82650689
OR_2020_1,202,7,19,70,2,19.82650689,21.32058007,19.82650689
OR_2020_1,20,7,20,70,1,21.73980223,21.32058007,19.82650689
OR_2020_1,58,8,1,71,2,23.59767892,19.77815193,20.24625717
OR_2020_1,66,8,2,71,1,25.88369441,19.77815193,20.24625717
OR_2020_1,36,8,3,72,2,21.21905274,19.77815193,20.24625717
OR_2020_1,19,8,4,72,1,23.11697327,19.77815193,20.24625717
OR_2020_1,169,8,5,73,2,18.42717944,19.77815193,20.24625717
OR_2020_1,118,8,6,73,1,22.47976045,19.77815193,20.24625717
OR_2020_1,201,8,7,74,2,19.77815193,19.77815193,20.24625717
OR_2020_1,91,8,8,74,1,21.05263158,19.77815193,20.24625717
OR_2020_1,105,8,9,75,2,18.32248246,19.77815193,20.24625717
OR_2020_1,72,8,10,75,1,24.0294977,19.77815193,20.24625717
OR_2020_1,158,8,11,76,2,18.85568872,19.77815193,20.24625717
OR_2020_1,141,8,12,76,1,21.8679074,19.77815193,20.24625717
OR_2020_1,135,8,13,77,2,20.86766844,19.77815193,20.24625717
OR_2020_1,162,8,14,77,1,22.24900982,19.77815193,20.24625717
OR_2020_1,57,8,15,78,2,19.25908335,19.77815193,20.24625717
OR_2020_1,12,8,16,78,1,23.04340248,19.77815193,20.24625717
OR_2020_1,56,8,17,79,2,21.5851602,19.77815193,20.24625717
OR_2020_1,202,8,18,79,1,20.24625717,19.77815193,20.24625717
OR_2020_1,61,8,19,80,2,21.32639792,19.77815193,20.24625717
OR_2020_1,184,8,20,80,1,22.08710407,19.77815193,20.24625717
OR_2020_1,96,9,1,81,2,20.74238356,22.90681714,18.71362336
OR_2020_1,114,9,2,81,1,21.79985202,22.90681714,18.71362336
OR_2020_1,64,9,3,82,2,21.49904795,22.90681714,18.71362336
OR_2020_1,164,9,4,82,1,18.83116883,22.90681714,18.71362336
OR_2020_1,196,9,5,83,2,18.42161242,22.90681714,18.71362336
OR_2020_1,68,9,6,83,1,21.77812223,22.90681714,18.71362336
OR_2020_1,202,9,7,84,2,18.71362336,22.90681714,18.71362336
OR_2020_1,30,9,8,84,1,22.23605922,22.90681714,18.71362336
OR_2020_1,170,9,9,85,2,17.90319732,22.90681714,18.71362336
OR_2020_1,120,9,10,85,1,25.35446205,22.90681714,18.71362336
OR_2020_1,16,9,11,86,2,21.55736764,22.90681714,18.71362336
OR_2020_1,86,9,12,86,1,22.33985527,22.90681714,18.71362336
OR_2020_1,33,9,13,87,2,21.78815309,22.90681714,18.71362336
OR_2020_1,8,9,14,87,1,19.51541322,22.90681714,18.71362336
OR_2020_1,23,9,15,88,2,20.74269087,22.90681714,18.71362336
OR_2020_1,201,9,16,88,1,22.90681714,22.90681714,18.71362336
OR_2020_1,128,9,17,89,2,22.85023425,22.90681714,18.71362336
OR_2020_1,194,9,18,89,1,20.12571158,22.90681714,18.71362336
OR_2020_1,52,9,19,90,2,21.34769704,22.90681714,18.71362336
OR_2020_1,73,9,20,90,1,23.35008741,22.90681714,18.71362336
OR_2020_1,148,10,1,91,2,17.93931989,22.62939682,19.00833938
OR_2020_1,157,10,2,91,1,21.05914378,22.62939682,19.00833938
OR_2020_1,80,10,3,92,2,21.7127583,22.62939682,19.00833938
OR_2020_1,6,10,4,92,1,21.52273007,22.62939682,19.00833938
OR_2020_1,93,10,5,93,2,21.18652203,22.62939682,19.00833938
OR_2020_1,45,10,6,93,1,20.94902611,22.62939682,19.00833938
OR_2020_1,83,10,7,94,2,20.85617086,22.62939682,19.00833938
OR_2020_1,147,10,8,94,1,20.4706078,22.62939682,19.00833938
OR_2020_1,125,10,9,95,2,20.69209874,22.62939682,19.00833938
OR_2020_1,202,10,10,95,1,19.00833938,22.62939682,19.00833938
OR_2020_1,172,10,11,96,2,20.50859861,22.62939682,19.00833938
OR_2020_1,106,10,12,96,1,22.24472394,22.62939682,19.00833938
OR_2020_1,89,10,13,97,2,22.24646836,22.62939682,19.00833938
OR_2020_1,127,10,14,97,1,22.15351037,22.62939682,19.00833938
OR_2020_1,107,10,15,98,2,23.23183503,22.62939682,19.00833938
OR_2020_1,103,10,16,98,1,24.27629373,22.62939682,19.00833938
OR_2020_1,201,10,17,99,2,22.62939682,22.62939682,19.00833938
OR_2020_1,7,10,18,99,1,19.93599621,22.62939682,19.00833938
OR_2020_1,32,10,19,100,2,22.42431641,22.62939682,19.00833938
OR_2020_1,175,10,20,100,1,20.80517191,22.62939682,19.00833938
OR_2020_1,2,11,1,101,2,24.0013934,21.26021669,20.72252885
OR_2020_1,11,11,2,101,1,19.65924947,21.26021669,20.72252885
OR_2020_1,201,11,3,102,2,21.26021669,21.26021669,20.72252885
OR_2020_1,5,11,4,102,1,22.4909541,21.26021669,20.72252885
OR_2020_1,180,11,5,103,2,21.76178975,21.26021669,20.72252885
OR_2020_1,136,11,6,103,1,20.83249345,21.26021669,20.72252885
OR_2020_1,9,11,7,104,2,19.75906206,21.26021669,20.72252885
OR_2020_1,26,11,8,104,1,20.88316467,21.26021669,20.72252885
OR_2020_1,53,11,9,105,2,20.62689585,21.26021669,20.72252885
OR_2020_1,1,11,10,105,1,22.71732644,21.26021669,20.72252885
OR_2020_1,198,11,11,106,2,20.38933273,21.26021669,20.72252885
OR_2020_1,42,11,12,106,1,20.52811984,21.26021669,20.72252885
OR_2020_1,43,11,13,107,2,20.40106405,21.26021669,20.72252885
OR_2020_1,14,11,14,107,1,20.58780947,21.26021669,20.72252885
OR_2020_1,163,11,15,108,2,22.10628488,21.26021669,20.72252885
OR_2020_1,130,11,16,108,1,23.38393091,21.26021669,20.72252885
OR_2020_1,97,11,17,109,2,22.40824211,21.26021669,20.72252885
OR_2020_1,202,11,18,109,1,20.72252885,21.26021669,20.72252885
OR_2020_1,124,11,19,110,2,20.36689598,21.26021669,20.72252885
OR_2020_1,35,11,20,110,1,21.46767466,21.26021669,20.72252885
