gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST4_MS_Overall,ST4_DM_Overall,ST4_He_Overall,ST4_Yi_Overall,ST4_FD_Overall,PC1,PC2,PC3
43,2.64654413570947,2.08393526885218,2.45850272185466,3.86108403736707,3.36496507271636,3.28976439078388,2.74586883282673,1.54562998998815,3.33420328268868,2.77701925330298,3.65547188521935,3.45271152133742,2.62387919347944,20.1610300423891,18.3495214356717,20.0616307118567,19.7684174573354,20.0677586537384,20.2454741606722,14.7843340991071,16.377784441488,23.3344801238297,23.5721122283235,9.72332247545407,28.9892174594646,20.6562254211023,20.3377155355545,13.3815703119461,22.4188687910817,21.8329863807276,11.7154287618515,21.7282211940698,19.5372712767952,22.1487814601467,13.4011139256018,16.5280319865136,12.7306047263691,15.5489523167957,23.6274124277508,13.6161456908328,15.6614570363308,18.3696017508872,13.6240208856303,2.20844517743594,4.10447719179493,1.06860945792233,7.97765827609347,6.91086219557492,4.73040539085933,1.70222632338653,3.44090301681296,5.15670717906448,1.88429581051809,6.95564635115779,3.11461621242947,3.15778220622498,2.3605055238954,7.01163399831894,2.18432559485589,3.56198068626994,1.74467624264961,4.54239791125167,4.12471671038754,3.02506148746218,5.32732838026714,2.63004991776788,3.26971400149389,2.68310449889778,2.6426683647366,4.23324180940701,2.61416639749566,3.61467460021749,4.20890898628728,1.12287465809563,4.27577685309128,9.92055797437205,6.96725405492951,2.36503679598319,3.22844669284065,2.92796757627642,19.2563679049009,19.9671340353262,17.1341270568543,19.1805242817264,17.232319222425,4.11078237097327,3.68741819918724,3.38528922061094,2.91073689124049,18.7269938752823,18.294706462139,3.6553117599688,7.05452962746428,0.503212092745541,30.3314824814117,-19.8660102808947
44,2.50202124474192,2.62378877496986,2.86590992374459,3.12750170749,3.94935233359177,3.45033972515511,2.75621350107394,1.81187858118636,3.86793245172701,2.7297813956503,4.06889519850968,3.409828643116,1.65579281923975,20.9031869441349,17.4151412472092,18.4739138639746,19.379242438181,22.3222739917596,20.2090964992551,14.2138056121793,17.5695024787986,27.2608061518227,20.8661625693122,17.7496728582093,36.2885931064356,28.1563632030751,27.9875127834161,24.8319947152527,26.214181551158,30.258987638066,26.0893933887478,23.2528240898121,16.1227859024025,24.9109550801457,13.6836128889889,17.462415936594,15.1211856440564,16.5999597971694,22.9833866897676,16.336115026899,16.9043208870974,20.7137020035741,13.0151918970331,2.25042718692712,2.25503040621003,3.71979456141033,9.38350031378786,7.51991571025399,6.04116989526146,3.78592457561401,3.32159171432548,5.94349227239033,3.88134597202648,7.064145682364,4.04988801256635,4.48006182225068,2.84315152527417,5.56192217302572,2.59458432185964,3.42178079837854,3.03232925255167,4.47419372057427,3.54192832456786,2.88464395152475,4.4936652787967,2.74739794757498,2.85582682406638,2.27777955418353,1.66433455854025,3.67914198975237,1.48240561566148,1.66368305986325,3.96486093944852,0.575489745312491,3.6829263273116,12.8983779602201,9.41701312734787,2.5635867151645,3.31428274508464,2.96819842821623,19.1606592250768,20.059219839829,17.3293787485431,26.4969782022381,18.0450317777006,5.02017628358091,4.1996647817482,2.79400346392212,2.9860951000151,18.8107703844365,21.9459147185925,3.78888411955951,8.66610580495987,19.6134630911546,-7.85434667636842,-22.5913639260706
45,0.441131046689882,2.08027304938178,2.11294701133148,2.5608393534496,4.0747115876373,3.97040369958117,2.98192213491073,1.71088312240121,3.40565426256311,2.85479290286929,3.82497342008676,4.49103767485199,1.50104169093102,22.4621709290053,17.9827840986093,17.8593496304841,18.7584295469043,21.4536725399921,23.748734897759,23.2293893854341,20.0225464961594,27.112778608679,24.0644590260491,13.4540155592947,35.0738123586827,27.9418740346479,22.0627281226621,17.6673970266615,24.6859557722635,29.9159063174368,18.3562333055911,21.0615619568877,15.4041837583599,24.5474064375284,13.5288461376602,12.7345866170563,13.9531883740494,11.9171977067232,21.983002252814,15.1585111568705,16.263721273794,23.4315714415618,10.4933635652511,3.84065062551463,2.07804188668907,2.94409445455289,6.94936675245524,6.46540754675834,4.68288005629664,2.58251255414211,4.09033979800065,4.35022239641459,2.34000083864757,5.85539784839295,4.08498412206924,3.46637803716208,2.79192390621228,6.54281540884914,3.03701917259226,3.1399226731517,2.59361398087841,4.10866914279003,3.58255024314797,1.6386165881049,4.12926871994572,1.48726302636492,2.04011378483628,1.21249971545674,0.93286326365882,3.14917043884123,1.20959618014542,1.70684393490053,3.47480929492904,0.717574455114893,2.49088211791179,5.0545401258329,7.7885384839707,1.2603032182827,2.91600471390964,3.14537382541938,20.2223910645519,19.3548792405251,22.3368282549532,23.6930016681004,16.6789141084496,4.2220320263177,3.84524068308628,2.25312082233272,2.7700469966681,20.6896346905434,20.0369227641148,3.26533583377472,5.1113202425718,-27.8079793538496,-1.15773812835359,8.30301532567462
46,1.96760830937458,2.25610561660687,2.35228470758095,2.40163397701447,4.60348929649346,4.19407990308187,3.00801249127239,1.46198026564381,4.18682424320244,2.11445740030392,3.96604235148581,3.24184317565849,1.09217794083909,19.3329430987863,13.9643125644768,20.5342103372489,17.1264267817225,16.553541303705,23.0346473269322,14.7027445289283,17.4152681744223,32.9514376240693,20.5312990818001,3.6868748802173,30.8431445325039,22.8550200103692,20.6477149009797,11.2912504368952,22.6321954041491,29.4362054470467,8.98349382893913,18.7415529248259,15.9208050412828,21.7163137503867,8.99434444682355,10.1093206719077,7.53268021595298,10.9684786280136,22.5137015824926,13.9046322974509,12.4814333619317,15.6585323034508,7.07473063988725,2.77668050107947,1.38176734909197,1.56510744837812,5.39669214865527,5.65154652997584,4.02162888061816,3.49967939405163,5.04760306840547,5.22996402538153,1.34992620311377,7.80071305330283,3.62809218686628,3.99692771064862,2.00889917123141,6.08267227194813,0.88764989183624,2.72446076327542,0.535293545345199,3.91477937503416,3.67339654215811,1.09848124471561,5.44471881258532,1.92025100138222,2.437369616074,1.24430049039979,2.14828932301648,7.77847582272908,1.94151714678424,1.14086720389879,3.09125631471896,0.934705276750242,4.48560843671357,3.24865361282285,4.15395983839214,2.11207136532495,3.11888841138253,3.01576949606191,16.6517792599127,18.0719789959304,18.3913006195782,18.9910134896638,13.8672399584327,3.55453302414112,3.57249681303618,2.84288649078047,2.83434920604294,17.8330117645278,16.7943255459716,3.2372165262404,3.96274062930952,-10.5934096171965,20.9800555167426,29.1183139478289
47,2.46731069142093,2.57537374645405,2.12152227780233,2.95319053777108,3.88335417272662,3.63099505973663,2.21385557615828,2.36181441660814,4.44558283832832,2.85280043474689,3.95655360528172,3.82453611580675,1.4821969749786,20.2966848305843,19.1385205037918,19.0782062439516,20.2706311595968,23.0455282122636,18.9036410876722,14.6902292900353,19.3194675703947,24.4808795617903,23.9344268394087,15.8912669995679,33.5685043132577,24.3112756830915,25.6602748752116,20.3290730010822,23.5577374388725,29.4949980592455,20.1451825235027,23.8149269140745,15.1266351148601,27.4997780991703,17.6898780314532,15.1414091989207,10.7164495902295,15.1066957285776,24.6881942734649,16.3643740199096,21.3182482681761,23.0465161994752,11.9084891076469,3.03893945646842,3.82887923340361,2.10927492468889,7.5070220643909,6.79607501347827,3.74181284547544,4.4486050419467,4.29457461378346,4.85750712866593,3.88870621693646,6.25751445580684,4.69651156463558,3.80894143268783,2.93196224706219,6.81523004189789,2.19848413967827,3.14406231539925,2.50631599681026,4.27176538290537,2.94435792980966,2.62921897696267,4.16239978942534,2.43554279239147,2.01770036653124,1.77651397683164,1.1147111813527,4.3017049888696,1.2121879298064,2.82881011186142,3.34262047445734,0.913961694383519,8.14924408949273,7.20615032230924,6.67242086046755,2.52167163069938,2.98600746412823,3.09714546652685,19.7173684506277,20.7981405074205,17.6355017920505,24.0982884339797,18.5355626456411,4.50705326828107,4.12743635160777,2.61054331576129,2.9822374190631,19.3428636122863,21.0816006291359,3.5749004622195,7.34260509075651,-6.43239981342868,22.9618091599826,-22.6987791923614
48,2.90283023705257,2.64943038025947,2.47656704602949,3.17058596076205,4.06851069643108,3.36524143197372,2.87821610963763,1.59465278194618,3.09250935642573,2.63196821125637,3.96197440408699,4.16629440458923,1.99227367530948,20.075179712746,18.3891841138971,20.5632324845586,20.1448663251884,21.8035950652355,20.8306097749255,16.706950136965,21.3296903966597,25.7711907191102,21.1120992760407,10.4821207224569,29.2986985683371,24.5902163900464,23.1792909584552,20.1133162231821,23.7684920421699,25.4505644743427,17.1918598717965,21.7787465441071,11.9865965541597,24.3674056044987,14.0750572494882,12.5956209280756,11.9851345585993,11.6567609462468,29.406750859587,15.2476248139028,16.3178880814257,19.7849224765361,9.79869435971454,2.88640531133214,7.06247198551847,1.80511062278086,8.51328904468874,6.65659092349029,5.17197678560208,3.84986456015425,3.90183490041053,5.29068038305614,1.86471627372648,5.81857428020542,3.03037654340822,3.09462148509434,2.28948197863753,4.28385766921499,1.82751878467966,3.31544358107718,1.94537848195662,3.05392001180919,3.86722092315766,1.43881178078951,5.37469272215803,2.64667977710616,2.1587756315605,1.05731245215965,0.94514721669661,4.89261073626579,1.50248351145361,0.474218270462241,2.71598756717566,-0.126619456677339,6.10787034738495,1.5874300413782,7.56909043611032,2.7767591140998,3.23851981949872,2.95845428493826,19.2304576231144,20.8358614252518,19.6229091943306,21.6884738060875,16.5921540104516,5.17023906094392,3.33386888596679,2.32856649214241,2.99623497659692,19.980413501272,19.0890478282854,3.30998176577907,5.08813027495782,-13.9512563191249,12.1451555331882,-15.6554427179098
49,1.80448442474749,1.93243135315254,1.98152251782507,2.78162921664914,4.0085905401802,2.73779794849391,2.74731854846418,2.4806501153662,3.71206115924022,3.47150308538808,3.99387900177885,3.6237152635004,1.28062792487504,21.2325374929358,15.1854111915935,18.1074034167191,20.7072769550575,22.8737093305364,20.7825781143281,20.373898011999,17.5914628232717,31.3207664846248,22.3272455893912,13.99861354343,32.7106759735485,25.4460506936356,24.6863970042556,17.7558651357389,21.2150006677871,24.016896101126,20.8774763101575,22.9034936632773,16.3496413864623,23.4472104606785,19.3497693749241,17.1477590877633,11.6302629355355,16.9428784191614,23.8439910243559,15.9739161093584,18.0979141755426,17.8020541143467,11.4202193257354,3.96489392689895,0.465598600063743,2.75962834267389,7.46958375153194,6.66536216090676,4.72886567800772,3.08518731401432,4.43779570645453,4.91603195562166,3.20598773569622,7.04110579232364,4.14654656006609,3.93630040209749,1.88415919115085,7.19424183563948,2.32486195495131,3.63032808226416,2.37078974619493,5.02973840605441,3.17490646719828,2.12974416194407,5.91214977015197,2.49313672760575,3.57425434083782,2.59582207980494,2.14738476641103,5.37494825903049,2.85214362565075,2.91749297945196,4.71805406709469,0.938511695101849,3.79434382294036,9.41594340536662,7.85443745177358,1.86843665114818,2.92412204444871,3.00748595060081,18.20751653818,20.5645389813715,19.5820146402969,22.5590742137888,17.9154829514865,4.16884363366725,4.09818309631685,3.38310722234702,2.81201623843549,19.6067846670551,20.4210953445835,3.80921148654502,7.02157489336019,11.2994761330738,-1.40551723846541,33.8966386540653
50,2.76539784039755,2.39739344991633,2.06419219138952,2.66602389679564,3.99264626301528,3.93818425489071,2.19285810398807,3.08288646170471,3.2703153421332,2.51519455888113,3.66851249613397,4.61447012907086,0.700519594220279,19.5163175934186,16.8557698207811,18.6056455496761,17.7280094976527,21.7702139022669,21.4413783928847,15.3495356548642,16.864649815674,27.3722015762097,23.5573614695819,13.4629974580223,31.549835102966,34.0193143941743,21.3753067394985,18.2780568626354,21.3462071076929,25.2262551627575,18.6308529753709,23.729416226686,15.7202921936823,22.4624178961958,15.9550426593999,17.6131363351106,16.6604896792717,16.1113789746758,20.1579003503558,17.1732091282877,14.1407417475648,18.767289435412,6.88576147711707,3.80151874100857,3.87661699370263,1.730873474738,7.07663908493481,6.58611630431698,4.51548328700855,2.73809509216287,4.22925488138756,5.01725710690374,2.69978911731992,6.55470437997115,4.18564128948363,3.46040054630829,1.98973869068433,3.58761677400722,2.3179348893397,3.64714800266716,1.90483201166946,4.17278691021846,3.95878775759331,1.95535525563541,5.77558812774344,3.40183339486757,3.16884436824776,2.58214551624176,2.09205152416472,4.92040944551085,2.18705885267847,1.81384299179063,3.10312966979512,-0.094670169174706,3.99135464494554,4.53662511487509,10.6525675252331,2.58200525734624,2.90771669566196,2.99815401369823,18.1874676915865,19.3689042087453,17.8864592780232,23.0510732822872,17.1040681924949,4.33462022344008,3.60082719028293,3.01063988661582,2.91296881404133,18.5164400284023,20.0088847705759,3.51473626815895,6.39351576168458,1.53198896471735,2.91354328026073,-8.04741491064884
51,2.58154944079092,2.3408457281407,2.56885955168462,3.31377979632817,4.36089609202802,4.5759479071508,3.10199185522029,1.6645006540912,3.77763362719093,2.77457460859271,3.55947737374313,4.29629143611085,1.83270618720237,20.6034897926116,17.5778876606128,20.9482520125435,18.154709901081,22.5984099694133,23.0025905494861,23.046004916233,20.8638071019288,26.2394632269124,21.5220761159404,14.5575671244812,38.2506761691562,27.204652080868,29.8390099246267,13.8354371481575,23.0560315117709,27.8106240329315,17.7188502756372,19.1467626281226,14.1335227500347,28.370384361859,13.5013853578747,13.5124240586439,12.6601508670446,12.4639592026894,25.1103329333831,15.0551412305286,15.494981701006,22.8594082887843,10.3213721423359,2.47242734619074,6.52507307949201,2.66631256028024,8.91971588459456,6.027604149721,4.8192016820048,2.60675890577489,4.7218475090462,5.91364504193061,2.50530111752744,5.86921800388189,4.04037976857006,4.02883884127033,2.1885122459367,6.81781172119353,2.6267871507921,3.56463547011436,2.35764694952359,3.7053904068317,3.37644519238914,1.30240724822226,5.20570950194156,1.85604992717197,1.70796240294634,1.60394691802843,1.06196545993582,3.95044824867434,1.67683075565312,2.14055255257194,3.67277223014452,0.891931904810557,6.63252288962724,8.18060461503524,9.02899212782232,2.46100077950326,3.41410447828147,3.20331372051834,19.0893767992346,20.5653538792929,22.3067157765729,23.7576476226097,16.8659630060763,4.86963904328265,4.05768208719976,2.4702107424414,3.1345426352519,20.8493939879888,20.1211005969449,3.57497194119893,7.94737321082826,-28.8579485256471,18.3874652651445,11.1901609248486
52,3.01048410292422,2.78865493815219,2.3669925314978,1.92719727894183,3.78095096267814,3.21687462723273,2.82281939850447,0.825180814704456,3.20380166881016,1.99230730372525,2.73252536996982,3.01104444824001,2.08690372712173,18.6256704653682,16.9973912421339,19.4463223563465,20.3859685676279,21.0774044427694,23.1610782327945,15.8241881031999,16.2009800178354,29.0520605173737,22.1161395177198,8.61062466767635,31.9904972631199,17.8935222554227,25.1024969859872,9.34055116137032,13.9102919319485,20.4536666170159,7.62037093629052,19.1877262396457,10.3290629913975,25.2990682227829,10.693056088864,15.6454321430987,12.6609971714906,12.9293417499513,21.3994930369547,11.7510012530906,12.6442220323064,15.6428999718673,8.87091938480775,4.09036874213529,3.40556774367205,1.77455768436982,6.7559642886566,5.22683231215322,4.47500885492553,-0.247943001137544,3.76838969317188,5.69678904924977,0.839138177139523,7.25713109019357,2.34965189759905,3.54095129719993,1.85009978604402,8.15928237903991,1.10778796484643,2.50433401558896,1.10570511726055,5.15201249669126,4.2718206757132,1.3649019232919,5.73342577076498,2.205487454019,2.87887218761397,2.42953410361061,2.47470113488628,6.23715201795274,2.27077839220182,2.49984476315058,3.41039745791211,0.845206607169263,3.25690165714919,7.30453759470997,6.04306999673373,2.90033143952179,2.69191052612028,2.48672225682057,17.811952949717,20.3048508639729,18.383881422463,17.4510380074637,14.7611084021953,3.64145290176357,3.47109238415099,3.21765648599502,2.59736439788483,18.9648754285095,16.506520097281,3.4010887766802,5.53483641619763,-14.1043654474556,11.431625895281,1.79795283718858
53,2.9506099965904,2.56300805176005,2.96336924353957,3.17976295481361,3.57940958852551,4.1630786208968,2.95560361711982,2.41392880234315,4.02271719817345,2.77092762219823,4.5373420902137,4.28501201291794,1.59694296267895,17.5877892961237,18.5252909661493,22.4448214586789,20.5945626997385,20.3525535278721,22.2589807823936,19.7542706125778,20.7337061561926,30.212222991514,19.5163645083833,15.7497643668922,32.0481697798415,28.5989353059181,25.2954226130663,24.4107391455016,22.3412565631103,24.2928366821947,17.7558574253511,21.8080100751508,25.3428427865722,26.4893839562111,15.4474489753951,13.282275163541,13.4116262349857,18.9780731694568,23.3385355988695,17.0117057044262,16.7336315914273,22.0476106497949,9.09010504966899,2.55547321305702,1.12713555970252,1.05905594417029,7.14775418721483,5.30948435718165,4.32876367664802,3.10222968576046,3.42169249622567,5.12020022424849,3.14093930006949,7.01318098263394,4.05794169578065,3.12286161833096,3.45427822131677,7.11956387764977,3.4145978252109,4.06230686575662,2.80282138891384,3.59997877259101,2.89852905024999,2.05757882888085,4.28063851949062,2.23699156029155,2.36253883757809,1.54054006138568,1.43968224052354,6.7130613871418,2.48891428774508,2.07596080153644,3.72440557101879,-0.486290231770722,6.32246434973338,-3.12264958545669,8.6099512594372,2.75706877925847,3.240648086182,3.34313516640351,18.0530339444484,21.1299109752553,20.9172016841144,23.3353323430972,18.5642456769854,3.49579510974359,4.24916526065869,2.67891516173454,3.22936252013625,20.2814969374658,21.0546735607851,3.42880034859789,3.93658867457129,0.79674024518623,15.125773338365,-0.332471527673877
54,2.48392482235484,2.27621858938593,2.70304073038451,2.56983267514315,4.20127272963484,3.94504805136572,2.80466167006223,2.28992763057206,3.63627134962055,3.19852092488407,3.27806328674133,4.26578281702912,1.4864949811016,21.933272224138,19.6869384444548,20.0738100700163,23.1817591808329,21.9490067474321,23.6081568985082,22.2701337469081,20.4068594825952,20.5878202022975,31.316725841581,16.3736240458064,30.9594811730873,35.2105256302679,33.7050870949438,29.7476911984589,33.1747784899849,29.7206450543115,27.4712841644154,23.2304020438172,24.4848300499804,28.1425626331149,22.4841104939098,23.6737580540192,21.6744133754782,13.322187162018,30.1293979484962,21.4436215823233,22.7991331440079,29.1972184784894,12.3198110703091,2.00594041396269,3.82781291803426,2.58943141541971,4.76012103521207,7.0104693042442,6.55170020837709,4.51601046958978,3.56103554369209,2.84798285012097,2.30666355438612,6.55741679238045,4.78797656340719,3.81532777880818,3.3906316340066,6.0152897600086,4.08874779578092,3.6993528001427,2.73341212007812,4.02189124593611,3.91485573395802,2.15368713906564,5.26830763227863,3.73282223274929,3.58025386811442,3.04712188525031,2.85439523751977,5.26312266531097,4.84649686486879,3.92225634029373,4.5190630353539,1.612060246606,12.6727276163972,13.7937530813182,14.9574920448401,2.38009829247042,3.15788400495995,3.11252368040557,20.8068820405749,21.7330810434583,22.0915746905262,29.7423145303942,22.7233244568881,4.47011490895971,3.98110775674006,3.7390548241691,3.01069694294461,21.6387420993607,25.5076867695963,3.99360184145024,13.8079909141852,-40.9043738206588,-44.7824975235633,1.27095715225918
55,2.72267686600561,2.0356196118028,2.6666740536166,2.85957889338877,3.79006716836277,3.78598816633894,2.9065922611148,2.36851000661477,4.29112525480738,3.26394651782728,4.25005930090584,4.0751918878523,2.26096586206914,20.2676870137884,17.0945498729523,22.8292858180497,21.3640369555454,24.0888053204374,22.455393426616,18.2279964495125,20.7997462635737,33.553440591852,22.8411206618218,17.4396891252403,38.7756268276686,34.5593662016279,35.0409792475608,28.5570673070434,34.4209075863742,30.3156985670475,25.1853424407527,22.6517540619237,23.0883803499629,33.5359733037444,22.1543978583414,23.6145396969699,23.5165637774138,20.1936572805684,27.3863882569219,22.5594110988273,23.4173741976491,30.970631709985,16.4213448769477,4.23180784278484,2.96573570918697,1.31228096681327,6.81417008913938,4.77546464806721,4.6857695917164,2.09696510121818,4.41684688499202,5.47977320199089,2.90035740260141,5.20965857782771,3.49973791286675,3.63297248325228,1.88926375769389,3.92783990992887,2.42243353517598,3.72342903949303,1.72980630587518,3.60372745913875,4.79678275567221,2.14453691023545,5.71067079436307,3.67962742374498,4.47295201201762,3.1231541775013,2.92391570913698,6.53530708018017,4.72226115785671,3.75204000593544,4.07899947217044,1.05758416747994,6.29039306919777,8.26396081166886,13.7519338270156,2.37824461793291,3.10521188426453,3.40082555489039,18.6767935318371,22.7602568815822,20.4902009563374,29.680084323306,24.1337559355056,3.81973485469207,3.53085752575991,3.90478587557699,3.17515352697746,20.8909376400594,26.8272570466475,3.75212490600185,9.43542923596073,-30.3162291876743,-20.4681281606946,-11.2395658980765
57,1.82935373211726,2.39071173103003,1.92464297502665,3.3742202101962,3.91915236204481,2.89807105110136,2.15298046646668,1.57364797632858,3.51841546361828,2.32340054686545,4.82177103171291,3.47766806730129,1.46385619632488,20.4747192944293,16.4081409574099,18.6841999975956,18.4225001314863,21.0089362674627,20.2361344197784,16.0779847484546,18.6316082648829,21.7258820886115,26.6821679800951,9.78569419588275,30.6370324337395,20.1882775960644,18.0137985311824,12.7491265354526,11.1534527213551,21.8479474851712,11.8033003039781,19.8698247484648,16.7895201995317,21.2060106022805,21.8143944588035,15.099894248285,11.9646679355134,14.8491283832832,22.2410440574005,15.8800052727596,16.7224349952072,21.8150086579829,10.2247608272544,2.79984642451828,2.9045232854878,1.54497612712114,8.17637991036967,5.91572980860811,3.08868764811058,3.01569941410264,4.04620578511516,5.12694193462092,0.833487936820056,5.68590156718198,3.37881932864972,3.71766221001984,2.17017124333693,6.13758585961632,2.15069408005996,3.19526946939116,1.29951669950617,4.36654946415607,2.83999302704772,1.5785459355228,3.36141219580185,1.28861110633683,3.00136533661909,2.4337544021182,2.11104446709816,4.92391471104545,2.13000606308173,2.74222859419065,4.48473692191885,0.96139093337687,7.67160811572498,6.474654549531,8.55370988596499,2.11074230688469,3.07295202703944,2.78039533106539,18.4420972331359,19.3721791052532,18.31816381129,18.0928150980857,17.4229220514405,3.94617433921804,3.42967384108474,2.78092711878454,2.74368398539495,18.7430280101875,17.8665170117409,3.27134360938551,7.56665751707366,1.05585148757265,36.751121108827,10.2928944620829
58,2.67190387581274,2.47367541056395,1.73852053831852,2.52943663161986,4.17675478600219,5.52796839074565,2.799238068866,1.76485246514893,3.30609370393661,3.17733889335391,4.17051262017219,4.01207762234697,1.78542735775706,22.4084007117949,17.3920929526029,17.4109145295525,19.8323168772226,24.4696732454434,20.9942386369906,16.6123060543901,19.5777647458039,28.6265297348981,23.9444000302537,16.2674656367192,35.4741034037814,21.0522116424714,24.2941561728188,17.8403303889076,4.82782808184637,22.3592831018883,16.4142346280021,17.9262861965303,15.6166274999506,26.730277520247,13.1718548100838,13.1884066771518,14.7104444767066,11.9396140324515,33.2174224171641,16.1298000101351,15.948438903558,21.6629042869017,11.0867795765175,4.15727343800384,4.56310052957996,2.44996989646155,4.36632445515813,5.80370839948396,4.44862024857428,2.38952084458185,4.58619891987841,4.70021324034883,2.92954111137229,5.99312290028438,3.75381635777741,3.43020923298036,3.80068047591363,5.55369658086657,1.00260643694834,2.36835024552268,1.60874730197624,4.20805988805896,3.54084652426738,1.64257232663794,5.46109818884009,2.41982463446236,2.66484848870024,1.91106550194975,1.80904358671382,6.25646870764832,2.10878526897138,1.81758760864993,2.8777801600146,0.455464898485378,5.99671362265727,3.5278423626649,6.65436922749848,2.57260333693038,2.8142970520965,3.32766089616683,19.8999949485701,20.570316534577,19.0597399633451,20.2753388815281,17.5725114167212,4.02723567934703,3.61350455667731,2.87731884003602,3.08721541266497,19.8372134692251,19.2013363285902,3.38964988384235,5.39297507094022,2.45801695186393,5.10026110544034,10.6031960169324
59,1.00787471803741,2.18243416363356,2.58767129735229,4.03204413464726,3.59566938860661,3.09239014168628,2.70012565581089,2.94929451359017,4.22532944520541,2.73264946488437,2.97736308827009,3.69001435791908,1.76468488722303,19.8995200476108,16.7371209682928,19.5269196803038,18.779156606008,22.1272294042817,21.0842150066094,18.7413731690305,18.0597343063162,27.8881942740815,22.5913491054192,12.772717222288,34.7555389676243,26.6599485438943,24.3817561889875,15.8564475637272,19.8549049622436,37.0180146089661,17.1274418234515,20.6092791833902,20.8376240841687,23.2794373393004,15.1306357782308,17.8080478677878,17.2685331207215,15.0326463432878,19.1039389847462,15.6625917091566,17.3618351380549,19.2808244383741,14.318061285853,3.15057637689963,3.84508775850184,1.36362824254389,7.41849833493789,5.73703679782066,4.42991195908686,3.78144190094708,3.9239800070516,4.67850408923418,2.40806699494844,6.18740465310544,3.90997420233657,3.28552258492062,2.46356793332598,3.91058846757388,1.75455408717034,2.98631510871854,1.64010249987959,4.08492325326215,4.56827359704926,3.01135700250092,5.78064199831643,2.88511838368787,3.90112553085515,2.96518413086089,2.43640579342254,5.07032218088325,3.28395218098977,2.86375882699538,4.19116787290708,1.27717162251656,7.36471216461872,11.209686486486,10.2111521141271,1.59479291467671,3.40552263658543,3.0168790444797,18.3175103108577,20.1451691798552,19.2961205119985,23.4475920970777,17.9722914776198,4.26142209285708,3.37694900628516,3.58203867978587,2.88750348129742,19.3694086485567,20.6636258424434,3.65142465720162,9.59518358841062,8.49760862626215,15.1470785590897,-4.95995663368276
