merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
OR_2018_1,OR,1,17,30117,46,9,2,2018,1,2,18.09,20,4.29,NA,3.16,3.24,21,27,17.16,19.01,2.3,2
OR_2018_1,OR,1,18,30118,160,9,1,2018,1,2.2,20.82,30,4.08,NA,3.16,3.24,21,27,17.16,19.01,2.3,2
OR_2018_1,OR,1,19,30119,18,10,2,2018,1,2.1,16.49,25,3.85,NA,3.16,3.24,21,27,17.16,19.01,2.3,2
OR_2018_1,OR,1,20,30120,202,10,1,2018,1,2,19.01,27,3.24,NA,3.16,3.24,21,27,17.16,19.01,2.3,2
OR_2018_1,OR,2,1,30201,178,11,2,2018,1,3.2,18.07,24,4.72,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,2,30202,121,11,1,2018,1,2.4,20.46,25,3.84,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,3,30203,173,12,2,2018,1,2.2,15.89,22,3.64,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,4,30204,65,12,1,2018,1,2.5,24.11,25,3.47,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,5,30205,181,13,2,2018,1,2.2,19.06,27,4.69,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,6,30206,25,13,1,2018,1,2.5,19.31,24,3.27,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,7,30207,153,14,2,2018,1,2.6,18.35,25,4.24,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,8,30208,40,14,1,2018,1,2.3,19.75,22,4.31,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,9,30209,78,15,2,2018,1,2.4,17.73,19,4.23,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,10,30210,201,15,1,2018,1,2.2,20.66,23,4.2,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,11,30211,179,16,2,2018,1,2.1,18.36,21,4.26,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,12,30212,21,16,1,2018,1,2.4,20.58,27,4.1,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,13,30213,59,17,2,2018,1,2.6,19.56,21,3.49,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,14,30214,92,17,1,2018,1,2.2,26.56,31,4.98,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,15,30215,27,18,2,2018,1,2.1,19.39,21,3.62,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,16,30216,193,18,1,2018,1,2.5,23.79,21,4.07,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,17,30217,202,19,2,2018,1,2.7,19.28,21,2.6,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,18,30218,94,19,1,2018,1,2.4,23.57,24,3.77,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,19,30219,99,20,2,2018,1,2.6,18.06,25,4.04,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,2,20,30220,51,20,1,2018,1,2.3,21.71,23,5.09,NA,4.2,2.6,23,21,20.66,19.28,2.2,2.7
OR_2018_1,OR,3,1,30301,139,21,2,2018,1,2,17.9,18,3.79,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,2,30302,113,21,1,2018,1,2.2,21.18,25,4.84,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,3,30303,183,22,2,2018,1,2.5,19.16,24,4.11,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,4,30304,37,22,1,2018,1,2,21.68,24,4.5,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,5,30305,189,23,2,2018,1,2.5,19.26,28,4.32,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,6,30306,84,23,1,2018,1,2,21.13,25,4.37,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,7,30307,133,24,2,2018,1,2.1,20.41,21,4.96,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,8,30308,187,24,1,2018,1,2.2,19.78,27,4.34,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,9,30309,202,25,2,2018,1,2.3,18.62,19,3.33,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,10,30310,110,25,1,2018,1,2.2,21.4,26,5.44,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,11,30311,144,26,2,2018,1,2.6,20.22,19,3.48,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,12,30312,79,26,1,2018,1,2.5,20.64,23,4.6,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,13,30313,195,27,2,2018,1,2.7,20.39,24,3.67,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,14,30314,77,27,1,2018,1,2.1,23.06,26,7.13,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,15,30315,54,28,2,2018,1,2.4,21.68,28,3.91,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,16,30316,161,28,1,2018,1,2.6,23.63,25,4.09,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,17,30317,104,29,2,2018,1,2.2,20.98,24,4.34,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,18,30318,177,29,1,2018,1,2,22.31,26,4.85,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,19,30319,4,30,2,2018,1,2.3,18.3,25,4.13,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,3,20,30320,201,30,1,2018,1,2.2,21.87,26,4.85,NA,4.85,3.33,26,19,21.87,18.62,2.2,2.3
OR_2018_1,OR,4,1,30401,108,31,2,2018,1,3,19.6,21,4.58,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,2,30402,197,31,1,2018,1,2,19.2,27,3.85,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,3,30403,100,32,2,2018,1,2.5,18.39,26,4.19,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,4,30404,49,32,1,2018,1,2,19.86,25,4.93,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,5,30405,15,33,2,2018,1,2.2,18.49,25,4.13,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,6,30406,201,33,1,2018,1,2.6,20.1,24,4.3,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,7,30407,13,34,2,2018,1,2.4,18.3,23,4.17,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,8,30408,63,34,1,2018,1,2,22.45,22,4.05,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,9,30409,191,35,2,2018,1,2.7,21.37,19,3.96,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,10,30410,44,35,1,2018,1,2.9,19.19,23,3.8,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,11,30411,102,36,2,2018,1,3,22.25,25,4.16,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,12,30412,115,36,1,2018,1,2,21.6,24,3.92,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,13,30413,202,37,2,2018,1,2.7,21.18,19,2.96,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,14,30414,112,37,1,2018,1,2.2,22.72,24,3.85,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,15,30415,131,38,2,2018,1,2.2,24.05,27,4.31,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,16,30416,85,38,1,2018,1,2.2,21.35,23,3.87,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,17,30417,126,39,2,2018,1,2.4,19.4,19,4.01,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,18,30418,67,39,1,2018,1,2.3,21.96,28,4.08,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,19,30419,47,40,2,2018,1,2.2,19.26,24,4.38,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,4,20,30420,182,40,1,2018,1,2.2,20.13,26,4.16,NA,4.3,2.96,24,19,20.1,21.18,2.6,2.7
OR_2018_1,OR,5,1,30501,75,41,2,2018,1,2.7,18.92,24,4.24,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,2,30502,171,41,1,2018,1,3.2,20.23,28,5.38,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,3,30503,154,42,2,2018,1,2.7,20.19,22,3.81,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,4,30504,119,42,1,2018,1,3.3,19.12,25,4.3,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,5,30505,201,43,2,2018,1,2.7,21.52,28,4.18,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,6,30506,17,43,1,2018,1,2,18.32,22,3.46,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,7,30507,22,44,2,2018,1,2.6,19.92,23,3.69,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,8,30508,202,44,1,2018,1,2.6,18.76,20,3.31,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,9,30509,82,45,2,2018,1,2.3,20.88,25,4.11,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,10,30510,50,45,1,2018,1,2.1,19.77,22,4.53,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,11,30511,134,46,2,2018,1,2.5,21.9,24,4.28,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,12,30512,62,46,1,2018,1,2.9,20.98,22,3.12,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,13,30513,29,47,2,2018,1,2.7,21.22,18,3.3,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,14,30514,122,47,1,2018,1,2.7,20.85,22,3.76,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,15,30515,137,48,2,2018,1,2.8,19.91,24,3.67,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,16,30516,71,48,1,2018,1,2.7,20.51,23,3.93,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,17,30517,41,49,2,2018,1,2.8,19.51,25,4.26,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,18,30518,39,49,1,2018,1,2.2,18.51,25,3.92,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,19,30519,28,50,2,2018,1,2.1,16.54,18,2.77,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,5,20,30520,38,50,1,2018,1,2.1,19.51,24,4.34,NA,4.18,3.31,28,20,21.52,18.76,2.7,2.6
OR_2018_1,OR,6,1,30601,201,51,2,2018,1,2.5,18.26,20,3.57,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,2,30602,116,51,1,2018,1,2,18.79,24,4.04,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,3,30603,60,52,2,2018,1,2.1,18.02,26,3.72,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,4,30604,156,52,1,2018,1,2.6,19.01,25,4.48,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,5,30605,188,53,2,2018,1,2.6,18.69,25,3.56,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,6,30606,140,53,1,2018,1,2,19.18,24,4.51,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,7,30607,76,54,2,2018,1,2.6,17.46,26,4.05,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,8,30608,109,54,1,2018,1,2,19.44,26,4.6,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,9,30609,101,55,2,2018,1,2.6,18.28,26,3.98,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,10,30610,185,55,1,2018,1,2.4,20.06,26,5.15,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,11,30611,146,56,2,2018,1,2.6,20.81,20,3.17,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,12,30612,202,56,1,2018,1,2.2,20.22,24,3.06,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,13,30613,129,57,2,2018,1,2.6,21.54,21,3.8,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,14,30614,87,57,1,2018,1,3.3,22.78,19,3.39,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,15,30615,150,58,2,2018,1,2.5,18.81,20,3.03,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,16,30616,155,58,1,2018,1,2.7,20.63,20,5.03,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,17,30617,98,59,2,2018,1,3,20.45,25,3.2,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,18,30618,3,59,1,2018,1,2.3,20.26,27,3.49,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,19,30619,88,60,2,2018,1,2.8,20.86,19,3.43,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,6,20,30620,69,60,1,2018,1,2,19.14,26,3.71,NA,3.57,3.06,20,24,18.26,20.22,2.5,2.2
OR_2018_1,OR,7,1,30701,149,61,2,2018,1,2.7,18.17,22,3.24,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,2,30702,165,61,1,2018,1,2.1,18.79,20,3.86,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,3,30703,138,62,2,2018,1,2.7,19.37,20,3.13,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,4,30704,201,62,1,2018,1,2.4,19.36,20,2.88,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,5,30705,31,63,2,2018,1,2.1,18.76,20,2.57,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,6,30706,152,63,1,2018,1,2.3,18.04,19,2.39,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,7,30707,70,64,2,2018,1,2.3,19.65,26,2.93,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,8,30708,151,64,1,2018,1,2.3,18.58,19,2.99,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,9,30709,142,65,2,2018,1,2.3,17.9,19,2.65,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,10,30710,117,65,1,2018,1,2.2,19.35,25,4.46,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,11,30711,111,66,2,2018,1,2.5,19.7,20,2.84,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,12,30712,166,66,1,2018,1,2.1,19.44,18,3.58,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,13,30713,186,67,2,2018,1,2.2,21.56,18,2.71,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,14,30714,24,67,1,2018,1,2.1,22.03,20,3.52,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,15,30715,143,68,2,2018,1,2.5,20.05,18,2.81,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,16,30716,168,68,1,2018,1,2.1,22.17,22,2.84,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,17,30717,132,69,2,2018,1,2.8,18.81,19,3.1,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,18,30718,174,69,1,2018,1,2.6,20.36,23,3.8,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,19,30719,202,70,2,2018,1,2.7,18.71,24,2.29,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,7,20,30720,20,70,1,2018,1,2,18.76,22,3.37,NA,2.88,2.29,20,24,19.36,18.71,2.4,2.7
OR_2018_1,OR,8,1,30801,58,71,2,2018,1,2.5,19.42,24,4.91,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,2,30802,66,71,1,2018,1,2.1,18.77,27,4.06,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,3,30803,36,72,2,2018,1,2.5,19.49,20,4.84,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,4,30804,19,72,1,2018,1,2.5,19.66,24,4.11,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,5,30805,169,73,2,2018,1,2.7,18.8,20,4.12,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,6,30806,118,73,1,2018,1,2.3,22.97,25,4.44,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,7,30807,201,74,2,2018,1,3.1,21.35,19,4.22,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,8,30808,91,74,1,2018,1,3,22.07,19,3.22,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,9,30809,105,75,2,2018,1,2.2,20.63,25,4.13,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,10,30810,72,75,1,2018,1,2.3,24.57,20,3.52,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,11,30811,158,76,2,2018,1,2.9,20.74,18,3.14,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,12,30812,141,76,1,2018,1,2.1,24.99,24,3.48,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,13,30813,135,77,2,2018,1,2.7,18.73,20,3.69,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,14,30814,162,77,1,2018,1,2.9,22.02,25,3.58,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,15,30815,57,78,2,2018,1,2.5,20.34,24,4.46,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,16,30816,12,78,1,2018,1,2.2,19.91,23,3.56,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,17,30817,56,79,2,2018,1,2,21.21,28,3.72,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,18,30818,202,79,1,2018,1,3.5,21.67,24,2.86,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,19,30819,61,80,2,2018,1,2.3,20.11,25,3.73,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,8,20,30820,184,80,1,2018,1,3.2,21.58,28,3.55,NA,4.22,2.86,19,24,21.35,21.67,3.1,3.5
OR_2018_1,OR,9,1,30901,96,81,2,2018,1,3.1,20.85,25,4.44,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,2,30902,114,81,1,2018,1,2.8,20.2,24,3.7,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,3,30903,64,82,2,2018,1,3.5,21.8,20,3.89,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,4,30904,164,82,1,2018,1,2.5,19.16,23,3.35,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,5,30905,196,83,2,2018,1,2.8,20.15,25,4.18,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,6,30906,68,83,1,2018,1,2.5,18.7,24,3.27,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,7,30907,202,84,2,2018,1,2.6,20.65,21,3.66,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,8,30908,30,84,1,2018,1,2.1,21.66,22,3.6,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,9,30909,170,85,2,2018,1,3.1,22.22,24,4.05,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,10,30910,120,85,1,2018,1,2.6,20.53,20,3.18,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,11,30911,16,86,2,2018,1,2.2,20.37,19,4.09,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,12,30912,86,86,1,2018,1,2.5,20.22,23,3.85,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,13,30913,33,87,2,2018,1,2.5,19.09,21,4.17,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,14,30914,8,87,1,2018,1,2.7,17.88,22,4.17,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,15,30915,23,88,2,2018,1,2.7,18.75,23,3.64,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,16,30916,201,88,1,2018,1,2.6,18.9,23,3.71,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,17,30917,128,89,2,2018,1,2.8,19.1,20,3.84,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,18,30918,194,89,1,2018,1,3.1,18.95,25,3.71,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,19,30919,52,90,2,2018,1,2.4,18.82,21,4.35,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,9,20,30920,73,90,1,2018,1,2.2,19.98,29,4.38,NA,3.71,3.66,23,21,18.9,20.65,2.6,2.6
OR_2018_1,OR,10,1,31001,148,91,2,2018,1,2.7,19.25,22,3.77,NA,3.9,2.56,19,19,19.72,20.19,3.2,2.4
OR_2018_1,OR,10,2,31002,157,91,1,2018,1,2.3,19.34,26,3.77,NA,3.9,2.56,19,19,19.72,20.19,3.2,2.4
OR_2018_1,OR,10,3,31003,80,92,2,2018,1,3,19.92,24,4.62,NA,3.9,2.56,19,19,19.72,20.19,3.2,2.4
OR_2018_1,OR,10,4,31004,6,92,1,2018,1,2.5,20.24,28,4.15,NA,3.9,2.56,19,19,19.72,20.19,3.2,2.4
OR_2018_1,OR,10,5,31005,93,93,2,2018,1,2.2,19.97,24,4.5,NA,3.9,2.56,19,19,19.72,20.19,3.2,2.4
OR_2018_1,OR,10,6,31006,45,93,1,2018,1,2.2,18.24,21,3.59,NA,3.9,2.56,19,19,19.72,20.19,3.2,2.4
OR_2018_1,OR,10,7,31007,83,94,2,2018,1,2.9,21.09,21,4.51,NA,3.9,2.56,19,19,19.72,20.19,3.2,2.4
