merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA_2019_2,WA,8,1,10801,170,36,4,2019,2,2.4,NA,16.7,2.98,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,2,10802,112,36,3,2019,2,1.7,19.89,12.5,2.72,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,3,10803,93,36,2,2019,2,2.4,NA,15,3.28,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,4,10804,98,36,1,2019,2,2.3,NA,17.8,3.42,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,5,10805,44,37,4,2019,2,2.2,20.92,13.8,2.55,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,6,10806,180,37,3,2019,2,2.7,NA,16.8,3.42,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,7,10807,137,37,2,2019,2,1.8,NA,13,2.2,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,8,10808,193,37,1,2019,2,2.5,NA,18.7,3.87,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,9,10809,10,38,4,2019,2,2.2,NA,13.8,2.15,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,10,10810,169,38,3,2019,2,2.5,NA,14.2,3.65,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,11,10811,141,38,2,2019,2,2.6,NA,22.3,4.11,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,12,10812,58,38,1,2019,2,2.2,NA,13.8,2.09,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,13,10813,75,39,4,2019,2,1.4,NA,7.5,1.1,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,14,10814,28,39,3,2019,2,1.2,NA,8.3,1.24,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
