merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA_2019_5,WA,3,9,10309,114,13,4,2019,5,NA,NA,18,2.28,10.5,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,10,10310,50,13,3,2019,5,NA,NA,17.5,2.53,8.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,11,10311,111,13,2,2019,5,NA,NA,17.8,2.45,8.3,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,12,10312,202,13,1,2019,5,2.4,17.66,17.5,2.82,9.2,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,13,10313,66,14,4,2019,5,NA,NA,22.5,1.89,12.7,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,14,10314,12,14,3,2019,5,NA,NA,9.8,1.54,5.1,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,15,10315,197,14,2,2019,5,NA,NA,20.5,2.73,14.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,16,10316,185,14,1,2019,5,NA,NA,22,3.17,14.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,17,10317,26,15,4,2019,5,NA,NA,18.3,1.65,9.8,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,18,10318,182,15,3,2019,5,NA,NA,19.3,2.75,11.4,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,19,10319,33,15,2,2019,5,NA,NA,16,2.24,7.6,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,3,20,10320,36,15,1,2019,5,NA,NA,16.3,2.94,7.9,2.71,2.82,18,17.5,17.96,17.66,2.5,2.4
WA_2019_5,WA,4,1,10401,149,16,4,2019,5,NA,NA,19,1.99,9.5,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,2,10402,115,16,3,2019,5,NA,NA,17.3,2.35,9.2,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,3,10403,136,16,2,2019,5,NA,NA,13,1.99,5.4,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,4,10404,22,16,1,2019,5,NA,NA,18,2.82,8.6,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,5,10405,53,17,4,2019,5,NA,NA,17,1.86,8.9,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,6,10406,165,17,3,2019,5,NA,NA,19.8,3.07,13.7,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,7,10407,202,17,2,2019,5,2.9,17.92,19,2.84,12.7,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,8,10408,56,17,1,2019,5,NA,NA,21.5,1.96,8.6,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,9,10409,73,18,4,2019,5,NA,NA,21.3,1.84,11.7,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,10,10410,131,18,3,2019,5,NA,NA,20.5,1.97,10.8,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,11,10411,89,18,2,2019,5,NA,NA,19.9,2.26,11.1,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,12,10412,94,18,1,2019,5,NA,NA,24.3,3.21,9.5,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,13,10413,201,19,4,2019,5,2.4,18.13,12.5,1.61,8.3,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,14,10414,190,19,3,2019,5,NA,NA,21.3,2.58,12.7,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,15,10415,68,19,2,2019,5,NA,NA,15.8,2.41,10.8,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,16,10416,196,19,1,2019,5,NA,NA,23.3,3.41,14,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,17,10417,100,20,4,2019,5,NA,NA,11.9,1.08,7.3,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,18,10418,120,20,3,2019,5,NA,NA,17.8,1.87,9.5,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,19,10419,61,20,2,2019,5,NA,19.26,19.8,2.53,17.1,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,4,20,10420,179,20,1,2019,5,NA,NA,19.5,3.31,11.7,1.61,2.84,12.5,19,18.13,17.92,2.4,2.9
WA_2019_5,WA,5,1,10501,124,21,4,2019,5,NA,NA,13.8,1.62,6.7,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,2,10502,174,21,3,2019,5,NA,NA,16.3,3.11,11.1,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,3,10503,128,21,2,2019,5,NA,NA,15.9,2.43,10.2,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,4,10504,103,21,1,2019,5,NA,NA,20,3.17,14.3,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,5,10505,181,22,4,2019,5,NA,NA,17.3,2.77,18.7,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,6,10506,108,22,3,2019,5,NA,NA,15.4,2.24,14.3,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,7,10507,14,22,2,2019,5,NA,NA,17.3,2.28,9.8,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,8,10508,201,22,1,2019,5,2.7,18.37,18.8,3.01,10.8,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,9,10509,127,23,4,2019,5,NA,NA,16,1.55,7,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,10,10510,17,23,3,2019,5,NA,NA,14.5,1.42,7,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,11,10511,172,23,2,2019,5,NA,NA,20.6,3.26,9.5,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,12,10512,23,23,1,2019,5,NA,NA,18,3.29,9.8,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,13,10513,99,24,4,2019,5,NA,NA,16.8,2.28,14,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,14,10514,202,24,3,2019,5,2.3,19.59,16.5,2.45,15.2,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,15,10515,67,24,2,2019,5,NA,NA,18.6,1.86,12.1,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,16,10516,138,24,1,2019,5,NA,NA,19,3.41,9.2,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,17,10517,130,25,4,2019,5,NA,NA,16.3,1.76,10.2,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,18,10518,87,25,3,2019,5,NA,NA,19.3,1.52,7.6,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,19,10519,161,25,2,2019,5,NA,NA,17.1,2.45,12.4,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,5,20,10520,106,25,1,2019,5,NA,NA,17.6,2.82,14.3,3.01,2.45,18.8,16.5,18.37,19.59,2.7,2.3
WA_2019_5,WA,6,1,10601,188,26,4,2019,5,NA,NA,20.8,2.35,18.7,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,2,10602,151,26,3,2019,5,NA,NA,17.3,2.24,12.1,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,3,10603,19,26,2,2019,5,NA,NA,15.4,2.03,13.3,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,4,10604,202,26,1,2019,5,2.6,18.68,18.4,3.01,14,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,5,10605,154,27,4,2019,5,NA,NA,18.6,2.01,12.7,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,6,10606,5,27,3,2019,5,NA,NA,18.9,1.92,8.9,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,7,10607,80,27,2,2019,5,NA,NA,19.8,2.03,13.3,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,8,10608,176,27,1,2019,5,NA,NA,19.3,2.92,14,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,9,10609,183,28,4,2019,5,NA,NA,17.9,2.21,13,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,10,10610,117,28,3,2019,5,NA,NA,16.4,1.74,9.5,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,11,10611,118,28,2,2019,5,NA,NA,14.5,1.76,11.4,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,12,10612,79,28,1,2019,5,NA,NA,14.4,2.08,6.7,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,13,10613,201,29,4,2019,5,2.7,18.29,17.4,1.44,9.8,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,14,10614,46,29,3,2019,5,NA,NA,13.5,1.23,5.4,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,15,10615,113,29,2,2019,5,NA,NA,18.4,1.91,7.9,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,16,10616,25,29,1,2019,5,NA,NA,23.9,2.78,20.3,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,17,10617,71,30,4,2019,5,NA,NA,16.8,1.59,7.6,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,18,10618,41,30,3,2019,5,NA,NA,13.5,1.22,8.6,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,19,10619,95,30,2,2019,5,NA,NA,16.3,2.11,8.9,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,6,20,10620,171,30,1,2019,5,NA,NA,20.4,3.11,8.9,1.44,3.01,17.4,18.4,18.29,18.68,2.7,2.6
WA_2019_5,WA,7,1,10701,38,31,4,2019,5,NA,NA,12.9,1.72,8.6,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,2,10702,202,31,3,2019,5,3,19.61,18.4,2.41,9.8,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,3,10703,150,31,2,2019,5,NA,NA,19.4,2.45,10.2,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,4,10704,143,31,1,2019,5,NA,NA,19.8,2.43,9.5,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,5,10705,72,32,4,2019,5,NA,NA,16.5,1.64,7.9,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,6,10706,11,32,3,2019,5,NA,NA,19.6,1.08,8.9,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,7,10707,135,32,2,2019,5,NA,NA,17.9,1.74,6.4,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,8,10708,54,32,1,2019,5,NA,NA,12,2.82,14,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,9,10709,27,33,4,2019,5,NA,NA,13,1.42,7.6,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,10,10710,45,33,3,2019,5,NA,NA,12.5,0.91,6.7,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,11,10711,64,33,2,2019,5,NA,NA,14.1,1.45,9.8,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,12,10712,163,33,1,2019,5,NA,NA,19.5,3.24,9.8,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,13,10713,8,34,4,2019,5,NA,NA,11.9,1.13,4.4,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,14,10714,51,34,3,2019,5,NA,NA,13.1,0.98,7,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,15,10715,201,34,2,2019,5,1.4,18.93,12.4,2.32,10.2,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,16,10716,192,34,1,2019,5,NA,NA,20,3.38,15.9,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,17,10717,18,35,4,2019,5,NA,NA,18,1.16,8.9,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,18,10718,129,35,3,2019,5,NA,NA,14.6,1.2,7.6,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,19,10719,74,35,2,2019,5,NA,NA,12.4,1.7,7.3,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,7,20,10720,70,35,1,2019,5,NA,NA,23.8,2.87,15.2,2.32,2.41,12.4,18.4,18.93,19.61,1.4,3
WA_2019_5,WA,8,1,10801,170,36,4,2019,5,NA,NA,20.3,2.84,12.7,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,2,10802,112,36,3,2019,5,1.9,17.28,10.5,1.19,7.3,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,3,10803,93,36,2,2019,5,NA,NA,16,2.24,9.8,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,4,10804,98,36,1,2019,5,NA,NA,20.8,2.89,16.8,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,5,10805,44,37,4,2019,5,NA,18.62,17.5,1.86,10.8,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,6,10806,180,37,3,2019,5,NA,NA,16.5,1.87,9.8,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,7,10807,137,37,2,2019,5,NA,NA,12.8,1.6,6,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,8,10808,193,37,1,2019,5,NA,NA,22.9,3.36,19.7,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,9,10809,10,38,4,2019,5,NA,NA,16.8,2.33,8.6,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,10,10810,169,38,3,2019,5,NA,NA,13.8,1.94,10.5,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,11,10811,141,38,2,2019,5,NA,NA,19,1.94,8.9,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,12,10812,58,38,1,2019,5,NA,NA,14.5,1.92,7.9,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,13,10813,75,39,4,2019,5,NA,NA,11.3,1.64,6,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,14,10814,28,39,3,2019,5,NA,NA,5.9,0.71,5.7,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,15,10815,47,39,2,2019,5,NA,NA,15.5,1.49,7.9,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,16,10816,201,39,1,2019,5,2.5,19.71,19.5,2.78,11.4,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,17,10817,202,40,4,2019,5,3,18.06,17.5,2.36,13.7,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,18,10818,48,40,3,2019,5,NA,NA,14.3,0.91,8.9,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,19,10819,42,40,2,2019,5,NA,NA,10.8,1.4,4.4,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,8,20,10820,194,40,1,2019,5,NA,NA,21.3,2.87,13.3,2.78,2.36,19.5,17.5,19.71,18.06,2.5,3
WA_2019_5,WA,9,1,10901,97,41,4,2019,5,NA,NA,11.3,1.64,8.3,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,2,10902,31,41,3,2019,5,NA,NA,13.8,1,7,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,3,10903,63,41,2,2019,5,NA,NA,11,1.18,8.3,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,4,10904,110,41,1,2019,5,NA,NA,24.5,3.61,19.1,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,5,10905,184,42,4,2019,5,NA,NA,18.5,2.46,11.7,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,6,10906,16,42,3,2019,5,NA,NA,14.3,0.89,9.5,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,7,10907,201,42,2,2019,5,2.5,15.7,13.3,1.52,10.5,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,8,10908,55,42,1,2019,5,NA,NA,19,2.04,13,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,9,10909,4,43,4,2019,5,NA,NA,13.5,1.92,8.6,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,10,10910,202,43,3,2019,5,2.5,16.48,16,2,10.5,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,11,10911,102,43,2,2019,5,NA,NA,18.3,2.03,12.4,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,12,10912,7,43,1,2019,5,NA,NA,18.5,2.11,12.7,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,13,10913,132,44,4,2019,5,NA,NA,13.3,1.47,6,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,14,10914,122,44,3,2019,5,NA,NA,13.5,1.5,9.2,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,15,10915,173,44,2,2019,5,NA,NA,16,2.41,11.1,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,16,10916,155,44,1,2019,5,NA,NA,18.8,3.17,14.9,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,17,10917,86,45,4,2019,5,NA,NA,11.5,1.79,8.9,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,18,10918,20,45,3,2019,5,NA,NA,12.8,1.35,7.3,1.52,2,13.3,16,15.7,16.48,2.5,2.5
WA_2019_5,WA,9,19,10919,175,45,2,2019,5,NA,NA,16.5,2.55,10.8,1.52,2,13.3,16,15.7,16.48,2.5,2.5
