merged,Location,block,Position,ID,id,row,col,Year,Cut,MSC,DM_Pct,Height_inch,Yield_MgHa,FallDormancy_cm,MSC_201,DM_201,Height_201,Yield_201,FD_201,MSC_202,DM_202,Height_202,Yield_202,FD_202
WA_2018_2,WA,1,14,10114,125,4,3,2018,2,NA,NA,NA,4.42,NA,3.3,19.51,23,4.4,NA,3.2,20.57,21,4.4,NA
WA_2018_2,WA,1,15,10115,202,4,2,2018,2,3.2,20.57,21,4.4,NA,3.3,19.51,23,4.4,NA,3.2,20.57,21,4.4,NA
WA_2018_2,WA,1,16,10116,32,4,1,2018,2,NA,NA,NA,5.13,NA,3.3,19.51,23,4.4,NA,3.2,20.57,21,4.4,NA
WA_2018_2,WA,1,17,10117,37,5,4,2018,2,NA,NA,NA,3.18,NA,3.3,19.51,23,4.4,NA,3.2,20.57,21,4.4,NA
WA_2018_2,WA,1,18,10118,13,5,3,2018,2,NA,NA,NA,4.5,NA,3.3,19.51,23,4.4,NA,3.2,20.57,21,4.4,NA
WA_2018_2,WA,1,19,10119,116,5,2,2018,2,NA,NA,NA,4.28,NA,3.3,19.51,23,4.4,NA,3.2,20.57,21,4.4,NA
WA_2018_2,WA,1,20,10120,164,5,1,2018,2,NA,NA,NA,4.59,NA,3.3,19.51,23,4.4,NA,3.2,20.57,21,4.4,NA
WA_2018_2,WA,2,1,10201,35,6,4,2018,2,NA,NA,NA,3.84,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,2,10202,146,6,3,2018,2,NA,NA,NA,5.31,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,3,10203,43,6,2,2018,2,NA,NA,NA,4.48,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,4,10204,24,6,1,2018,2,NA,NA,NA,4.83,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,5,10205,202,7,4,2018,2,4,22.44,22,3.51,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,6,10206,104,7,3,2018,2,3.1,20.61,23,5.13,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,7,10207,76,7,2,2018,2,NA,NA,NA,4.65,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,8,10208,107,7,1,2018,2,NA,NA,NA,4.44,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,9,10209,158,8,4,2018,2,NA,NA,NA,4,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,10,10210,195,8,3,2018,2,NA,NA,NA,4.79,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,11,10211,78,8,2,2018,2,NA,NA,NA,4.52,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,12,10212,3,8,1,2018,2,NA,NA,NA,5.96,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,13,10213,82,9,4,2018,2,NA,NA,NA,3.32,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,14,10214,201,9,3,2018,2,3.1,20.08,23,4.7,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,15,10215,34,9,2,2018,2,NA,NA,NA,4.61,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,16,10216,156,9,1,2018,2,NA,NA,NA,5.67,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,17,10217,6,10,4,2018,2,NA,NA,NA,3.69,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,18,10218,52,10,3,2018,2,NA,NA,NA,4.13,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,19,10219,90,10,2,2018,2,NA,NA,NA,4.05,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,2,20,10220,140,10,1,2018,2,NA,NA,NA,4.73,NA,3.1,20.08,23,4.7,NA,4,22.44,22,3.51,NA
WA_2018_2,WA,3,1,10301,91,11,4,2018,2,NA,NA,NA,4.61,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,2,10302,201,11,3,2018,2,3,20.16,22,4.82,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,3,10303,40,11,2,2018,2,NA,NA,NA,4.4,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,4,10304,177,11,1,2018,2,NA,NA,NA,5.66,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,5,10305,119,12,4,2018,2,NA,NA,NA,3.09,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,6,10306,189,12,3,2018,2,NA,NA,NA,5.54,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,7,10307,145,12,2,2018,2,NA,NA,NA,4.67,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,8,10308,186,12,1,2018,2,NA,NA,NA,5.4,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,9,10309,114,13,4,2018,2,NA,NA,NA,3.42,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,10,10310,50,13,3,2018,2,NA,NA,NA,4.36,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,11,10311,111,13,2,2018,2,NA,NA,NA,4.21,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,12,10312,202,13,1,2018,2,2.8,20.53,22,4.46,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,13,10313,66,14,4,2018,2,NA,NA,NA,3.09,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,14,10314,12,14,3,2018,2,NA,NA,NA,3.03,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,15,10315,197,14,2,2018,2,NA,NA,NA,4.03,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,16,10316,185,14,1,2018,2,NA,NA,NA,5.85,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,17,10317,26,15,4,2018,2,NA,NA,NA,3.4,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,18,10318,182,15,3,2018,2,NA,NA,NA,4.77,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,19,10319,33,15,2,2018,2,NA,NA,NA,3.42,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,3,20,10320,36,15,1,2018,2,NA,NA,NA,4.4,NA,3,20.16,22,4.82,NA,2.8,20.53,22,4.46,NA
WA_2018_2,WA,4,1,10401,149,16,4,2018,2,NA,NA,NA,3.84,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,2,10402,115,16,3,2018,2,NA,NA,NA,4.25,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,3,10403,136,16,2,2018,2,NA,NA,NA,3.28,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,4,10404,22,16,1,2018,2,NA,NA,NA,4.15,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,5,10405,53,17,4,2018,2,NA,NA,NA,3.01,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,6,10406,165,17,3,2018,2,NA,NA,NA,5.21,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,7,10407,202,17,2,2018,2,3.1,19.69,22,4.22,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,8,10408,56,17,1,2018,2,NA,NA,NA,NA,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,9,10409,73,18,4,2018,2,NA,NA,NA,3.55,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,10,10410,131,18,3,2018,2,NA,NA,NA,3.94,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,11,10411,89,18,2,2018,2,NA,NA,NA,3.78,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,12,10412,94,18,1,2018,2,NA,NA,NA,5.06,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,13,10413,201,19,4,2018,2,2.9,22.27,26,2.68,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,14,10414,190,19,3,2018,2,NA,NA,NA,4.42,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,15,10415,68,19,2,2018,2,NA,NA,NA,3.74,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,16,10416,196,19,1,2018,2,NA,NA,NA,4.84,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,17,10417,100,20,4,2018,2,NA,NA,NA,1.31,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,18,10418,120,20,3,2018,2,NA,NA,NA,3.13,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,19,10419,61,20,2,2018,2,3.3,20.4,22,3.42,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,4,20,10420,179,20,1,2018,2,NA,NA,NA,2.91,NA,2.9,22.27,26,2.68,NA,3.1,19.69,22,4.22,NA
WA_2018_2,WA,5,1,10501,124,21,4,2018,2,NA,NA,NA,3.61,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,2,10502,174,21,3,2018,2,NA,NA,NA,5.1,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,3,10503,128,21,2,2018,2,NA,NA,NA,3.74,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,4,10504,103,21,1,2018,2,NA,NA,NA,5.39,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,5,10505,181,22,4,2018,2,NA,NA,NA,4.65,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,6,10506,108,22,3,2018,2,NA,NA,NA,4.71,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,7,10507,14,22,2,2018,2,NA,NA,NA,4.01,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,8,10508,201,22,1,2018,2,2.7,18.86,23,4.56,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,9,10509,127,23,4,2018,2,NA,NA,NA,3.15,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,10,10510,17,23,3,2018,2,NA,NA,NA,3.82,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,11,10511,172,23,2,2018,2,NA,NA,NA,5.23,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,12,10512,23,23,1,2018,2,NA,NA,NA,5.33,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,13,10513,99,24,4,2018,2,NA,NA,NA,2.95,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,14,10514,202,24,3,2018,2,3.4,20.33,23,4.38,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,15,10515,67,24,2,2018,2,NA,NA,NA,3.67,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,16,10516,138,24,1,2018,2,NA,NA,NA,3.65,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,17,10517,130,25,4,2018,2,NA,NA,NA,2.74,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,18,10518,87,25,3,2018,2,NA,NA,NA,3.32,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,19,10519,161,25,2,2018,2,NA,NA,NA,4.73,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,5,20,10520,106,25,1,2018,2,NA,NA,NA,4.56,NA,2.7,18.86,23,4.56,NA,3.4,20.33,23,4.38,NA
WA_2018_2,WA,6,1,10601,188,26,4,2018,2,NA,NA,NA,3.82,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,2,10602,151,26,3,2018,2,NA,NA,NA,4.23,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,3,10603,19,26,2,2018,2,NA,NA,NA,3.63,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,4,10604,202,26,1,2018,2,2.8,20.39,22,4.86,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,5,10605,154,27,4,2018,2,NA,NA,NA,3.42,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,6,10606,5,27,3,2018,2,NA,NA,NA,4.3,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,7,10607,80,27,2,2018,2,NA,NA,NA,3.98,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,8,10608,176,27,1,2018,2,NA,NA,NA,4.84,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,9,10609,183,28,4,2018,2,NA,NA,NA,3.82,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,10,10610,117,28,3,2018,2,NA,NA,NA,4.01,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,11,10611,118,28,2,2018,2,NA,NA,NA,3.82,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,12,10612,79,28,1,2018,2,NA,NA,NA,3.22,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,13,10613,201,29,4,2018,2,3.8,19.98,24,2.8,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,14,10614,46,29,3,2018,2,NA,NA,NA,2.7,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,15,10615,113,29,2,2018,2,NA,NA,NA,3.74,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,16,10616,25,29,1,2018,2,NA,NA,NA,4,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,17,10617,71,30,4,2018,2,NA,NA,NA,2.32,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,18,10618,41,30,3,2018,2,NA,NA,NA,2.41,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,19,10619,95,30,2,2018,2,NA,NA,NA,3.05,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,6,20,10620,171,30,1,2018,2,NA,NA,NA,3.51,NA,3.8,19.98,24,2.8,NA,2.8,20.39,22,4.86,NA
WA_2018_2,WA,7,1,10701,38,31,4,2018,2,NA,NA,NA,2.93,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,2,10702,202,31,3,2018,2,3.8,20.5,23,3.93,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,3,10703,150,31,2,2018,2,NA,NA,NA,4.44,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,4,10704,143,31,1,2018,2,NA,NA,NA,4.13,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,5,10705,72,32,4,2018,2,NA,NA,NA,3.73,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,6,10706,11,32,3,2018,2,NA,NA,NA,3.78,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,7,10707,135,32,2,2018,2,NA,NA,NA,3.63,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,8,10708,54,32,1,2018,2,NA,NA,NA,3.74,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,9,10709,27,33,4,2018,2,NA,NA,NA,3.86,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,10,10710,45,33,3,2018,2,NA,NA,NA,3.44,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,11,10711,64,33,2,2018,2,NA,NA,NA,3.3,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,12,10712,163,33,1,2018,2,NA,NA,NA,4.21,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,13,10713,8,34,4,2018,2,NA,NA,NA,2.47,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,14,10714,51,34,3,2018,2,NA,NA,NA,3.2,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,15,10715,201,34,2,2018,2,3.5,20.76,21,3.61,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,16,10716,192,34,1,2018,2,NA,NA,NA,4.88,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,17,10717,18,35,4,2018,2,NA,NA,NA,1.25,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,18,10718,129,35,3,2018,2,NA,NA,NA,4.61,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,19,10719,74,35,2,2018,2,NA,NA,NA,2.95,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,7,20,10720,70,35,1,2018,2,NA,NA,NA,4.07,NA,3.5,20.76,21,3.61,NA,3.8,20.5,23,3.93,NA
WA_2018_2,WA,8,1,10801,170,36,4,2018,2,NA,NA,NA,4.05,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,2,10802,112,36,3,2018,2,3.1,22.25,22,3.69,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,3,10803,93,36,2,2018,2,NA,NA,NA,3.32,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,4,10804,98,36,1,2018,2,NA,NA,NA,4.5,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,5,10805,44,37,4,2018,2,3.1,21.93,22,2.9,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,6,10806,180,37,3,2018,2,NA,NA,NA,3.86,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,7,10807,137,37,2,2018,2,NA,NA,NA,2.91,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,8,10808,193,37,1,2018,2,NA,NA,NA,4.36,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,9,10809,10,38,4,2018,2,NA,NA,NA,3.78,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,10,10810,169,38,3,2018,2,NA,NA,NA,4.21,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,11,10811,141,38,2,2018,2,NA,NA,NA,4.17,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,12,10812,58,38,1,2018,2,NA,NA,NA,2.55,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,13,10813,75,39,4,2018,2,NA,NA,NA,2.72,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,14,10814,28,39,3,2018,2,NA,NA,NA,1.6,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,15,10815,47,39,2,2018,2,NA,NA,NA,3.09,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,16,10816,201,39,1,2018,2,3.6,22.48,20,3.95,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,17,10817,202,40,4,2018,2,3.8,20.84,23,2.43,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,18,10818,48,40,3,2018,2,NA,NA,NA,2.24,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,19,10819,42,40,2,2018,2,NA,NA,NA,1.91,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,8,20,10820,194,40,1,2018,2,NA,NA,NA,4.83,NA,3.6,22.48,20,3.95,NA,3.8,20.84,23,2.43,NA
WA_2018_2,WA,9,1,10901,97,41,4,2018,2,NA,NA,NA,3.44,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,2,10902,31,41,3,2018,2,NA,NA,NA,2.76,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,3,10903,63,41,2,2018,2,NA,NA,NA,2.2,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,4,10904,110,41,1,2018,2,NA,NA,NA,4.4,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,5,10905,184,42,4,2018,2,NA,NA,NA,4.21,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,6,10906,16,42,3,2018,2,NA,NA,NA,3.15,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,7,10907,201,42,2,2018,2,3.3,22.8,17,2.53,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,8,10908,55,42,1,2018,2,NA,NA,NA,3.55,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,9,10909,4,43,4,2018,2,NA,NA,NA,3.73,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,10,10910,202,43,3,2018,2,3.7,21.69,22,4.13,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,11,10911,102,43,2,2018,2,NA,NA,NA,3.36,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,12,10912,7,43,1,2018,2,NA,NA,NA,3.3,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,13,10913,132,44,4,2018,2,NA,NA,NA,4.03,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,14,10914,122,44,3,2018,2,NA,NA,NA,4.98,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
WA_2018_2,WA,9,15,10915,173,44,2,2018,2,NA,NA,NA,3.98,NA,3.3,22.8,17,2.53,NA,3.7,21.69,22,4.13,NA
