"gen","predicted.value","std.error","weight","lower_95","upper_95"
"1",4.88999971491095,0.352939718593275,8.02784409846069,4.30941387782501,5.47058555199689
"2",5.48999971490998,0.352939718593258,8.02784409846144,4.90941387782407,6.07058555199589
"3",5.24000062690713,0.352939718593259,8.02784409846143,4.65941478982122,5.82058646399304
"4",3.90000049890753,0.352939718593259,8.02784409846143,3.31941466182162,4.48058633599344
"5",5.39999971490998,0.352939718593258,8.02784409846144,4.81941387782407,5.98058555199589
"6",4.96999997090918,0.352939718593259,8.02784409846142,4.38941413382327,5.55058580799509
"7",3.77999997090918,0.352939718593259,8.02784409846143,3.19941413382327,4.36058580799509
"8",3.62999881891278,0.352939718593258,8.02784409846143,3.04941298182687,4.21058465599869
"9",3.41999971490998,0.352939718593258,8.02784409846144,2.83941387782407,4.00058555199589
"10",4.14000059490723,0.352939718593258,8.02784409846144,3.55941475782132,4.72058643199314
"11",3.71999971490998,0.352939718593258,8.02784409846145,3.13941387782407,4.30058555199589
"12",2.63999939491098,0.352939718593259,8.02784409846142,2.05941355782507,3.22058523199689
"13",4.45999979490973,0.352939718593258,8.02784409846144,3.87941395782382,5.04058563199564
"14",4.22999971490998,0.352939718593258,8.02784409846144,3.64941387782407,4.81058555199589
"15",4.42999979490973,0.352939718593258,8.02784409846144,3.84941395782382,5.01058563199564
"16",3.70999881891278,0.352939718593259,8.02784409846143,3.12941298182687,4.29058465599869
"17",3.92000016290858,0.352939718593258,8.02784409846144,3.33941432582267,4.50058599999449
"18",4.45000059490723,0.352939718593258,8.02784409846144,3.86941475782132,5.03058643199314
"19",4.19999939491098,0.352939718593259,8.02784409846142,3.61941355782507,4.78058523199689
"20",4.59999958691038,0.352939718593258,8.02784409846145,4.01941374982447,5.18058542399629
"21",3.92000083490648,0.352939718593259,8.02784409846143,3.33941499782057,4.50058667199239
"22",4.47000016290858,0.352939718593258,8.02784409846145,3.88941432582267,5.05058599999449
"23",4.43999881891279,0.352939718593259,8.02784409846143,3.85941298182688,5.0205846559987
"24",3.68999958691038,0.352939718593258,8.02784409846145,3.10941374982447,4.27058542399629
"25",3.75000083490648,0.352939718593259,8.02784409846143,3.16941499782057,4.33058667199239
"26",4.31999971490998,0.352939718593258,8.02784409846144,3.73941387782407,4.90058555199589
"27",3.39000083490648,0.352939718593259,8.02784409846143,2.80941499782057,3.97058667199239
"28",2.70000016290858,0.352939718593258,8.02784409846144,2.11941432582267,3.28058599999449
"29",2.82000016290858,0.352939718593258,8.02784409846144,2.23941432582267,3.40058599999449
"30",4.01999881891279,0.352939718593259,8.02784409846143,3.43941298182688,4.6005846559987
"31",4.03999958691039,0.352939718593258,8.02784409846144,3.45941374982448,4.6205854239963
"32",4.51999997090918,0.352939718593259,8.02784409846142,3.93941413382327,5.10058580799509
"33",4.01999881891279,0.352939718593259,8.02784409846143,3.43941298182688,4.6005846559987
"34",4.71000059490723,0.352939718593258,8.02784409846144,4.12941475782132,5.29058643199314
"35",4.21999971490998,0.352939718593258,8.02784409846145,3.63941387782407,4.80058555199589
"36",4.30999939491099,0.352939718593259,8.02784409846143,3.72941355782508,4.8905852319969
"37",3.24000049890753,0.352939718593258,8.02784409846144,2.65941466182162,3.82058633599344
"38",4.21000016290858,0.352939718593258,8.02784409846144,3.62941432582267,4.79058599999449
"39",3.67000016290859,0.352939718593258,8.02784409846144,3.08941432582268,4.2505859999945
"40",4.19000083490648,0.352939718593259,8.02784409846142,3.60941499782057,4.77058667199239
"41",4.73000016290858,0.352939718593258,8.02784409846144,4.14941432582267,5.31058599999449
"42",2.70999971490999,0.352939718593258,8.02784409846144,2.12941387782408,3.2905855519959
"43",3.62999971490999,0.352939718593258,8.02784409846145,3.04941387782408,4.2105855519959
"44",4.25999979490974,0.352939718593258,8.02784409846143,3.67941395782383,4.84058563199565
"45",3.76999997090918,0.352939718593259,8.02784409846142,3.18941413382327,4.35058580799509
"46",3.23000059490723,0.352939718593258,8.02784409846144,2.64941475782132,3.81058643199314
"47",4.77999979490974,0.352939718593258,8.02784409846144,4.19941395782383,5.36058563199565
"48",2.96000059490723,0.352939718593258,8.02784409846144,2.37941475782132,3.54058643199314
"49",4.17999979490974,0.352939718593258,8.02784409846144,3.59941395782383,4.76058563199565
"50",3.94000016290858,0.352939718593258,8.02784409846145,3.35941432582268,4.52058599999449
"51",3.52000083490648,0.352939718593259,8.02784409846143,2.93941499782057,4.10058667199239
"52",2.95999881891279,0.352939718593259,8.02784409846143,2.37941298182687,3.5405846559987
"53",4.55999971490998,0.352939718593258,8.02784409846145,3.97941387782407,5.14058555199589
"54",4.99000049890753,0.352939718593258,8.02784409846143,4.40941466182162,5.57058633599344
"55",3.42000059490723,0.352939718593258,8.02784409846144,2.83941475782132,4.00058643199314
"56",5.20999939491099,0.352939718593259,8.02784409846143,4.62941355782508,5.7905852319969
"57",3.64999939491099,0.352939718593259,8.02784409846143,3.06941355782508,4.2305852319969
"58",4.20999939491099,0.352939718593259,8.02784409846143,3.62941355782508,4.7905852319969
"59",3.75000083490648,0.352939718593259,8.02784409846143,3.16941499782057,4.33058667199239
"60",5.01000062690713,0.352939718593258,8.02784409846144,4.42941478982122,5.59058646399304
"61",4.40999939491099,0.352939718593259,8.02784409846143,3.82941355782508,4.9905852319969
"62",3.51000016290859,0.352939718593258,8.02784409846144,2.92941432582268,4.0905859999945
"63",3.07999979490973,0.352939718593258,8.02784409846144,2.49941395782382,3.66058563199564
"64",4.93999881891279,0.352939718593259,8.02784409846143,4.35941298182688,5.5205846559987
"65",4.72000083490648,0.352939718593259,8.02784409846143,4.13941499782057,5.30058667199239
"66",5.31999939491098,0.352939718593259,8.02784409846143,4.73941355782507,5.90058523199689
"67",4.80999979490973,0.352939718593258,8.02784409846144,4.22941395782382,5.39058563199564
"68",3.78999881891279,0.352939718593259,8.02784409846143,3.20941298182688,4.3705846559987
"69",5.40000062690713,0.352939718593258,8.02784409846144,4.81941478982122,5.98058646399304
"70",5.64999958691039,0.352939718593258,8.02784409846145,5.06941374982448,6.2305854239963
"71",4.03000016290859,0.352939718593258,8.02784409846145,3.44941432582268,4.6105859999945
"72",4.39999939491098,0.352939718593259,8.02784409846143,3.81941355782507,4.98058523199689
"73",5.31999881891279,0.352939718593259,8.02784409846142,4.73941298182688,5.9005846559987
"74",3.05000059490723,0.352939718593258,8.02784409846144,2.46941475782132,3.63058643199314
"75",2.87000016290859,0.352939718593258,8.02784409846145,2.28941432582268,3.4505859999945
"76",4.00000062690713,0.352939718593258,8.02784409846144,3.41941478982122,4.58058646399304
"77",3.91000049890753,0.352939718593258,8.02784409846144,3.32941466182162,4.49058633599344
"78",3.59000083490648,0.352939718593259,8.02784409846143,3.00941499782057,4.17058667199239
"79",3.37000049890753,0.352939718593258,8.02784409846143,2.78941466182162,3.95058633599344
"80",4.89999997090919,0.352939718593259,8.02784409846143,4.31941413382327,5.4805858079951
"81",3.93000059490723,0.352939718593258,8.02784409846144,3.34941475782132,4.51058643199314
"82",4.25000016290858,0.352939718593258,8.02784409846145,3.66941432582267,4.83058599999449
"83",5.39999997090919,0.352939718593259,8.02784409846143,4.81941413382328,5.9805858079951
"84",4.06000049890753,0.352939718593258,8.02784409846144,3.47941466182162,4.64058633599344
"85",3.90999979490973,0.352939718593258,8.02784409846144,3.32941395782382,4.49058563199565
"86",3.95999881891279,0.352939718593259,8.02784409846143,3.37941298182688,4.5405846559987
"87",3.94000062690713,0.352939718593258,8.02784409846144,3.35941478982122,4.52058646399304
"88",4.61000062690713,0.352939718593258,8.02784409846144,4.02941478982122,5.19058646399304
"89",4.48999997090918,0.352939718593259,8.02784409846143,3.90941413382327,5.07058580799509
"90",3.48000059490723,0.352939718593258,8.02784409846144,2.89941475782132,4.06058643199314
"91",5.24999939491099,0.352939718593259,8.02784409846143,4.66941355782508,5.8305852319969
"92",5.31000083490648,0.352939718593259,8.02784409846142,4.72941499782057,5.8905866719924
"93",4.56999997090919,0.352939718593259,8.02784409846143,3.98941413382327,5.1505858079951
"94",4.28000083490649,0.352939718593259,8.02784409846142,3.69941499782058,4.8605866719924
"95",3.94000059490723,0.352939718593258,8.02784409846144,3.35941475782132,4.52058643199314
"96",4.52999881891279,0.352939718593259,8.02784409846143,3.94941298182688,5.1105846559987
"97",3.56999971490999,0.352939718593258,8.02784409846145,2.98941387782408,4.1505855519959
"98",4.36000062690713,0.352939718593258,8.02784409846144,3.77941478982122,4.94058646399304
"99",2.93000083490648,0.352939718593259,8.02784409846143,2.34941499782057,3.51058667199239
"100",4.15999979490974,0.352939718593258,8.02784409846143,3.57941395782383,4.74058563199565
"101",4.66000062690713,0.352939718593258,8.02784409846144,4.07941478982122,5.24058646399304
"102",4.37999979490974,0.352939718593258,8.02784409846144,3.79941395782383,4.96058563199565
"103",4.89999997090918,0.352939718593259,8.02784409846143,4.31941413382327,5.48058580799509
"104",5.37000049890753,0.352939718593258,8.02784409846143,4.78941466182162,5.95058633599344
"105",5.16999939491099,0.352939718593259,8.02784409846143,4.58941355782508,5.7505852319969
"106",4.74999997090918,0.352939718593259,8.02784409846143,4.16941413382327,5.33058580799509
"107",5.03999997090918,0.352939718593259,8.02784409846143,4.45941413382327,5.62058580799509
"108",4.80999979490974,0.352939718593258,8.02784409846143,4.22941395782383,5.39058563199565
"109",3.85000062690713,0.352939718593258,8.02784409846144,3.26941478982122,4.43058646399304
"110",4.51000049890753,0.352939718593259,8.02784409846143,3.92941466182162,5.09058633599344
"111",4.50999958691039,0.352939718593258,8.02784409846145,3.92941374982448,5.0905854239963
"112",3.96999979490974,0.352939718593258,8.02784409846143,3.38941395782383,4.55058563199565
"113",4.67000049890753,0.352939718593259,8.02784409846143,4.08941466182162,5.25058633599344
"114",5.07999881891279,0.352939718593258,8.02784409846143,4.49941298182688,5.6605846559987
"115",4.23999979490974,0.352939718593259,8.02784409846143,3.65941395782383,4.82058563199565
"116",3.95000062690713,0.352939718593258,8.02784409846144,3.36941478982122,4.53058646399304
"117",4.53999958691039,0.352939718593258,8.02784409846145,3.95941374982448,5.1205854239963
"118",4.31999939491099,0.352939718593259,8.02784409846143,3.73941355782508,4.9005852319969
"119",4.13000016290859,0.352939718593258,8.02784409846145,3.54941432582268,4.7105859999945
"120",4.15999881891279,0.352939718593258,8.02784409846143,3.57941298182688,4.7405846559987
"121",4.25000083490648,0.352939718593258,8.02784409846143,3.66941499782057,4.83058667199239
"122",4.24000016290859,0.352939718593258,8.02784409846145,3.65941432582268,4.8205859999945
"123",3.97000059490724,0.352939718593258,8.02784409846144,3.38941475782133,4.55058643199315
"124",4.15999971490999,0.352939718593258,8.02784409846145,3.57941387782408,4.7405855519959
"125",3.70999997090919,0.352939718593258,8.02784409846143,3.12941413382328,4.2905858079951
"126",3.54999979490974,0.352939718593259,8.02784409846143,2.96941395782383,4.13058563199565
"127",4.39999997090919,0.352939718593258,8.02784409846144,3.81941413382328,4.9805858079951
"128",4.84999881891279,0.352939718593258,8.02784409846143,4.26941298182688,5.4305846559987
"129",4.19000062690713,0.352939718593258,8.02784409846144,3.60941478982122,4.77058646399304
"130",4.43999971490999,0.352939718593258,8.02784409846145,3.85941387782408,5.0205855519959
"131",5.46999979490974,0.352939718593259,8.02784409846143,4.88941395782382,6.05058563199565
"132",3.57999958691039,0.352939718593258,8.02784409846144,2.99941374982448,4.1605854239963
"133",4.02000049890753,0.352939718593258,8.02784409846143,3.43941466182162,4.60058633599344
"134",3.94000016290859,0.352939718593258,8.02784409846145,3.35941432582268,4.5205859999945
"135",4.82999939491099,0.352939718593259,8.02784409846143,4.24941355782508,5.4105852319969
"136",2.98999971490999,0.352939718593258,8.02784409846145,2.40941387782408,3.5705855519959
"137",4.09000016290859,0.352939718593258,8.02784409846145,3.50941432582268,4.6705859999945
"138",4.18999958691039,0.352939718593258,8.02784409846144,3.60941374982448,4.7705854239963
"139",4.14000049890753,0.352939718593258,8.02784409846144,3.55941466182162,4.72058633599344
"140",4.10000062690713,0.352939718593258,8.02784409846144,3.51941478982122,4.68058646399304
"141",5.62999939491099,0.352939718593259,8.02784409846143,5.04941355782508,6.2105852319969
"142",2.85999958691039,0.352939718593258,8.02784409846144,2.27941374982448,3.4405854239963
"143",4.52999958691039,0.352939718593258,8.02784409846144,3.94941374982448,5.1105854239963
"144",4.25000049890753,0.352939718593258,8.02784409846143,3.66941466182162,4.83058633599344
"145",4.79000059490724,0.352939718593258,8.02784409846144,4.20941475782133,5.37058643199315
"146",5.18000062690713,0.352939718593258,8.02784409846144,4.59941478982122,5.76058646399304
"147",5.07999997090918,0.352939718593258,8.02784409846145,4.49941413382327,5.66058580799509
"148",4.87999997090918,0.352939718593258,8.02784409846145,4.29941413382327,5.46058580799509
"149",4.99999958691039,0.352939718593258,8.02784409846144,4.41941374982448,5.5805854239963
"150",4.73000062690713,0.352939718593258,8.02784409846144,4.14941478982122,5.31058646399304
"151",4.86999958691039,0.352939718593258,8.02784409846144,4.28941374982448,5.4505854239963
"152",3.98999958691038,0.352939718593258,8.02784409846144,3.40941374982447,4.57058542399629
"153",4.61000083490648,0.352939718593258,8.02784409846144,4.02941499782057,5.19058667199239
"154",4.47000016290859,0.352939718593258,8.02784409846145,3.88941432582268,5.05058599999449
"155",4.61000062690713,0.352939718593258,8.02784409846144,4.02941478982122,5.19058646399304
"156",4.98000062690713,0.352939718593258,8.02784409846144,4.39941478982122,5.56058646399304
"157",4.70999997090918,0.352939718593258,8.02784409846144,4.12941413382327,5.29058580799509
"158",5.41999939491099,0.352939718593258,8.02784409846143,4.83941355782508,6.0005852319969
"159",4.15000059490723,0.352939718593258,8.02784409846144,3.56941475782132,4.73058643199314
"160",5.28000059490723,0.352939718593258,8.02784409846144,4.69941475782132,5.86058643199314
"161",4.27000049890753,0.352939718593258,8.02784409846144,3.68941466182162,4.85058633599344
"162",5.06999939491098,0.352939718593258,8.02784409846143,4.48941355782507,5.65058523199689
"163",4.46999971490998,0.352939718593258,8.02784409846144,3.88941387782407,5.05058555199589
"164",4.98999881891279,0.352939718593259,8.02784409846143,4.40941298182688,5.5705846559987
"165",5.53999958691039,0.352939718593258,8.02784409846144,4.95941374982448,6.1205854239963
"166",4.45999958691039,0.352939718593258,8.02784409846144,3.87941374982448,5.0405854239963
"167",4.34000059490723,0.352939718593258,8.02784409846144,3.75941475782132,4.92058643199314
"168",4.38999958691039,0.352939718593258,8.02784409846143,3.80941374982448,4.9705854239963
"169",5.23999939491098,0.352939718593258,8.02784409846143,4.65941355782507,5.82058523199689
"170",5.16999881891279,0.352939718593259,8.02784409846143,4.58941298182688,5.7505846559987
"171",5.03000016290859,0.352939718593258,8.02784409846144,4.44941432582268,5.6105859999945
"172",5.64999997090918,0.352939718593258,8.02784409846144,5.06941413382327,6.23058580799509
"173",5.33000083490648,0.352939718593258,8.02784409846144,4.74941499782057,5.91058667199239
"174",5.00999958691039,0.352939718593259,8.02784409846143,4.42941374982448,5.5905854239963
"175",5.95999997090918,0.352939718593258,8.02784409846144,5.37941413382327,6.54058580799509
"176",4.51000059490723,0.352939718593258,8.02784409846144,3.92941475782132,5.09058643199314
"177",4.41000049890753,0.352939718593258,8.02784409846144,3.82941466182162,4.99058633599344
"178",4.86000083490649,0.352939718593258,8.02784409846144,4.27941499782058,5.4405866719924
"179",4.63000083490649,0.352939718593258,8.02784409846144,4.04941499782058,5.2105866719924
"180",4.91999971490998,0.352939718593258,8.02784409846144,4.33941387782407,5.50058555199589
"181",5.35000083490648,0.352939718593258,8.02784409846143,4.76941499782057,5.93058667199239
"182",3.99999979490973,0.352939718593259,8.02784409846143,3.41941395782382,4.58058563199564
"183",5.32000049890753,0.352939718593258,8.02784409846144,4.73941466182162,5.90058633599344
"184",5.06999939491098,0.352939718593258,8.02784409846144,4.48941355782507,5.65058523199689
"185",4.97000062690712,0.352939718593258,8.02784409846143,4.38941478982121,5.55058646399303
"186",4.58999958691039,0.352939718593258,8.02784409846143,4.00941374982448,5.1705854239963
"187",4.88000049890753,0.352939718593258,8.02784409846144,4.29941466182162,5.46058633599344
"188",5.16000062690713,0.352939718593258,8.02784409846143,4.57941478982122,5.74058646399304
"189",5.17000049890753,0.352939718593258,8.02784409846144,4.58941466182162,5.75058633599344
"190",4.57000059490723,0.352939718593258,8.02784409846143,3.98941475782132,5.15058643199314
"191",5.05999979490973,0.352939718593259,8.02784409846143,4.47941395782382,5.64058563199564
"192",4.59000059490723,0.352939718593258,8.02784409846143,4.00941475782132,5.17058643199314
"193",5.29000083490648,0.352939718593258,8.02784409846143,4.70941499782057,5.87058667199239
"194",4.44999881891278,0.352939718593259,8.02784409846142,3.86941298182687,5.03058465599869
"195",4.80000049890753,0.352939718593258,8.02784409846144,4.21941466182162,5.38058633599344
"196",5.22999881891278,0.352939718593259,8.02784409846142,4.64941298182687,5.81058465599869
"197",4.91999979490973,0.352939718593259,8.02784409846143,4.33941395782382,5.50058563199564
"198",5.28999971490998,0.352939718593258,8.02784409846144,4.70941387782407,5.87058555199589
"201",4.37636363636363,0.106415329108198,88.306285083076,4.20131041998065,4.55141685274662
"202",4.94545454545454,0.106415329108198,88.306285083076,4.77040132907156,5.12050776183753
