"gen","predicted.value","std.error","weight","lower_95","upper_95"
"1",3.98999944000155,0.559076474380627,3.19931914196838,3.07031863964542,4.90968024035769
"2",3.66999979200065,0.559076474380612,3.19931914196854,2.75031899164455,4.58968059235676
"3",4.720001919994,0.559076474380612,3.19931914196855,3.80032111963789,5.6396827203501
"4",1.92999828800536,0.559076474380612,3.19931914196855,1.01031748764925,2.84967908836146
"5",3.6900001919994,0.559076474380612,3.19931914196855,2.7703193916433,4.60968099235551
"6",3.620001919994,0.559076474380612,3.19931914196855,2.70032111963789,4.5396827203501
"7",3.04999828800536,0.559076474380612,3.19931914196855,2.13031748764925,3.96967908836146
"8",0.639998960003252,0.559076474380612,3.19931914196854,-0.279681840352855,1.55967976035936
"9",1.53999979200065,0.559076474380612,3.19931914196854,0.620318991644545,2.45968059235676
"10",2.1500007359977,0.559076474380612,3.19931914196854,1.23031993564159,3.0696815363538
"11",2.74999896000325,0.559076474380612,3.19931914196854,1.83031815964715,3.66967976035936
"12",1.46999966400105,0.559076474380612,3.19931914196854,0.55031886364494,2.38968046435716
"13",2.46000129599595,0.559076474380612,3.19931914196854,1.54032049563984,3.37968209635205
"14",2.9999991360027,0.559076474380612,3.19931914196855,2.0803183356466,3.91967993635881
"15",2.72999944000175,0.559076474380612,3.19931914196855,1.81031863964565,3.64968024035786
"16",2.81999828800536,0.559076474380612,3.19931914196855,1.90031748764925,3.73967908836146
"17",2.14999913600271,0.559076474380611,3.19931914196855,1.2303183356466,3.06967993635881
"18",1.27999896000325,0.559076474380612,3.19931914196854,0.360318159647144,2.19967976035936
"19",2.8400001919994,0.559076474380612,3.19931914196855,1.92031939164329,3.75968099235551
"20",3.41999828800536,0.559076474380612,3.19931914196855,2.50031748764925,4.33967908836146
"21",2.40999944000175,0.559076474380612,3.19931914196855,1.49031863964565,3.32968024035786
"22",2.4100005759982,0.559076474380612,3.19931914196035,1.49031977564209,3.32968137635431
"23",3.4399991360027,0.559076474380611,3.19931914196855,2.5203183356466,4.35967993635881
"24",2.840001919994,0.559076474380612,3.19931914196855,1.92032111963789,3.7596827203501
"25",4.3400001919994,0.559076474380612,3.19931914196855,3.42031939164329,5.25968099235551
"26",3.04999966400105,0.559076474380612,3.19931914196854,2.13031886364495,3.96968046435716
"27",2.74999896000325,0.559076474380612,3.19931914196854,1.83031815964715,3.66967976035936
"28",1.2400007359977,0.559076474380612,3.19931914196854,0.32031993564159,2.1596815363538
"29",1.56000129599595,0.559076474380612,3.19931914196855,0.64032049563984,2.47968209635205
"30",2.45999979200065,0.559076474380612,3.19931914196854,1.54031899164454,3.37968059235676
"31",2.54999828800536,0.559076474380612,3.19931914196855,1.63031748764925,3.46967908836146
"32",3.46000129599595,0.559076474380612,3.19931914196854,2.54032049563984,4.37968209635205
"33",2.01999966400105,0.559076474380612,3.19931914196854,1.10031886364494,2.93968046435716
"34",3.92000191999399,0.559076474380612,3.19931914196855,3.00032111963789,4.8396827203501
"35",3.230001919994,0.559076474380612,3.19931914196855,2.31032111963789,4.1496827203501
"36",3.00999966400105,0.559076474380612,3.19931914196854,2.09031886364494,3.92968046435716
"37",1.90000129599595,0.559076474380612,3.19931914196855,0.980320495639839,2.81968209635205
"38",2.12999896000325,0.559076474380612,3.19931914196855,1.21031815964714,3.04967976035936
"39",1.89999979200065,0.559076474380612,3.19931914196854,0.980318991644543,2.81968059235676
"40",2.44999966400105,0.559076474380612,3.19931914196854,1.53031886364494,3.36968046435716
"41",3.3900001919994,0.559076474380612,3.19931914196855,2.47031939164329,4.30968099235551
"42",1.4200007359977,0.559076474380612,3.19931914196854,0.500319935641591,2.3396815363538
"43",2.000001919994,0.559076474380612,3.19931914196855,1.08032111963789,2.9196827203501
"44",2.5500007359977,0.559076474380612,3.19931914196854,1.63031993564159,3.46968153635381
"45",1.99999896000325,0.559076474380612,3.19931914196855,1.08031815964715,2.91967976035936
"46",1.4700001919994,0.559076474380612,3.19931914196855,0.550319391643293,2.38968099235551
"47",2.4600007359977,0.559076474380612,3.19931914196854,1.54031993564159,3.37968153635381
"48",2.1800007359977,0.559076474380612,3.19931914196854,1.26031993564159,3.09968153635381
"49",2.63999944000175,0.559076474380612,3.19931914196855,1.72031863964565,3.55968024035786
"50",3.02999966400105,0.559076474380612,3.19931914196855,2.11031886364495,3.94968046435716
"51",1.67999896000325,0.559076474380612,3.19931914196855,0.760318159647145,2.59967976035936
"52",1.380001919994,0.559076474380612,3.19931914196855,0.46032111963789,2.2996827203501
"53",2.2000005759982,0.559076474380612,3.19931914196036,1.28031977564209,3.11968137635431
"54",3.87999896000325,0.559076474380612,3.19931914196855,2.96031815964715,4.79967976035936
"55",3.75999828800536,0.559076474380612,3.19931914196855,2.84031748764925,4.67967908836146
"56",NA,NA,NA,NA,NA
"57",1.46999944000175,0.559076474380612,3.19931914196855,0.550318639645643,2.38968024035786
"58",2.0900007359977,0.559076474380612,3.19931914196854,1.17031993564159,3.0096815363538
