"component","genotype","trial","blup_psi","blup_without_psi","reg_blup","loading","score"
"fac_1","113","BLUE_WA_2019_1",0.170491455677087,0.170593448494241,0.170593448494241,0.707077225256508,-0.378289924461824
"fac_1","113","BLUE_ID_2019_1",0.838977880281709,0.846643316376121,0.846643316376121,0.589252597933467,-0.378289924461824
"fac_1","114","BLUE_ID_2018_1",0.319689695878526,0.0302844126690447,0.0302844126690447,0.22624881167111,0.782305472798304
"fac_1","114","BLUE_ID_2019_1",0.00668042231938399,0.00277520667158254,0.00277520667158254,0.589252597933467,0.782305472798304
"fac_1","114","BLUE_OR_2019_1",0.147347337526764,0.147340698653252,0.147340698653252,0.581384134125248,0.782305472798304
"fac_1","114","BLUE_WA_2018_1",1.56738276934207,1.56745434225108,1.56745434225108,1.14790913098389,0.782305472798304
"fac_1","114","BLUE_OR_2018_1",0.181079576333103,0.143886920668549,0.143886920668549,0.544798760634188,0.782305472798304
"fac_1","114","BLUE_WA_2019_1",0.365488109541988,0.365477832321297,0.365477832321297,0.707077225256508,0.782305472798304
"fac_1","115","BLUE_OR_2019_1",0.3668290593059,0.366875940006328,0.366875940006328,0.581384134125248,0.719863848138943
"fac_1","115","BLUE_WA_2018_1",0.938764035831054,0.938771247009403,0.938771247009403,1.14790913098389,0.719863848138943
"fac_1","115","BLUE_OR_2018_1",0.804570392430316,0.344766304029493,0.344766304029493,0.544798760634188,0.719863848138943
"fac_1","115","BLUE_ID_2019_1",0.323110840314665,0.347226401672959,0.347226401672959,0.589252597933467,0.719863848138943
"fac_1","115","BLUE_ID_2018_1",0.394094371976648,0.138228023337844,0.138228023337844,0.22624881167111,0.719863848138943
"fac_1","115","BLUE_WA_2019_1",0.477449544934274,0.477479524128722,0.477479524128722,0.707077225256508,0.719863848138943
"fac_1","116","BLUE_ID_2019_1",0.521220901746387,0.303203405244159,0.303203405244159,0.589252597933467,-0.130146894471961
"fac_1","116","BLUE_OR_2018_1",-0.303453305743846,0.163160450330361,0.163160450330361,0.544798760634188,-0.130146894471961
"fac_1","116","BLUE_WA_2019_1",0.0635385067863972,0.0635749607207275,0.0635749607207275,0.707077225256508,-0.130146894471961
"fac_1","116","BLUE_WA_2018_1",-0.704363304199672,-0.704426882476773,-0.704426882476773,1.14790913098389,-0.130146894471961
"fac_1","116","BLUE_OR_2019_1",0.179217220396951,0.179265010064482,0.179265010064482,0.581384134125248,-0.130146894471961
"fac_1","116","BLUE_ID_2018_1",0.0711020265868754,0.0921923858147664,0.0921923858147664,0.22624881167111,-0.130146894471961
"fac_1","117","BLUE_WA_2018_1",1.34795272864155,1.3480245350275,1.3480245350275,1.14790913098389,0.600516261560973
"fac_1","117","BLUE_OR_2018_1",-0.179699793547142,0.0493827911406164,0.0493827911406164,0.544798760634188,0.600516261560973
"fac_1","117","BLUE_WA_2019_1",0.239972387374811,0.239953157935984,0.239953157935984,0.707077225256508,0.600516261560973
"fac_1","117","BLUE_ID_2019_1",-0.314554679003339,-0.0969850907744432,-0.0969850907744432,0.589252597933467,0.600516261560973
"fac_1","117","BLUE_OR_2019_1",0.0466103039062807,0.0465899698347683,0.0465899698347683,0.581384134125248,0.600516261560973
"fac_1","117","BLUE_ID_2018_1",1.11264935751,-0.00848875068707231,-0.00848875068707231,0.22624881167111,0.600516261560973
"fac_1","118","BLUE_OR_2018_1",1.22958976259401,0.255395178488823,0.255395178488823,0.544798760634188,0.0676613489356508
"fac_1","118","BLUE_WA_2018_1",-0.440471968639524,-0.440532874379262,-0.440532874379262,1.14790913098389,0.0676613489356508
"fac_1","118","BLUE_ID_2018_1",-0.289488569176343,0.128875176102568,0.128875176102568,0.22624881167111,0.0676613489356508
"fac_1","118","BLUE_ID_2019_1",0.0391446856525324,0.39455525662428,0.39455525662428,0.589252597933467,0.0676613489356508
"fac_1","118","BLUE_OR_2019_1",0.277292047504847,0.277352094984592,0.277352094984592,0.581384134125248,0.0676613489356508
"fac_1","118","BLUE_WA_2019_1",0.193071927380237,0.193116154525461,0.193116154525461,0.707077225256508,0.0676613489356508
"fac_1","119","BLUE_OR_2018_1",-0.230975049724319,0.095409899650903,0.095409899650903,0.544798760634188,0.59827466560869
"fac_1","119","BLUE_WA_2018_1",1.23335399282198,1.23341276887358,1.23341276887358,1.14790913098389,0.59827466560869
"fac_1","119","BLUE_ID_2018_1",1.00123560559485,0.0155579848396621,0.0155579848396621,0.22624881167111,0.59827466560869
"fac_1","119","BLUE_OR_2019_1",0.096755822680632,0.096747095320296,0.096747095320296,0.581384134125248,0.59827466560869
"fac_1","119","BLUE_ID_2019_1",-0.435561582055249,-0.021620627181106,-0.021620627181106,0.589252597933467,0.59827466560869
"fac_1","119","BLUE_WA_2019_1",0.269788008934783,0.269777432763375,0.269777432763375,0.707077225256508,0.59827466560869
"fac_1","12","BLUE_ID_2018_1",0.223539150995758,-0.103832535253608,-0.103832535253608,0.22624881167111,0.0334037303843309
"fac_1","12","BLUE_OR_2019_1",-0.213981565349167,-0.214032324829618,-0.214032324829618,0.581384134125248,0.0334037303843309
"fac_1","12","BLUE_ID_2019_1",-0.11784853173745,-0.328203979075636,-0.328203979075636,0.589252597933467,0.0334037303843309
"fac_1","12","BLUE_WA_2018_1",0.546554871831998,0.546613794764985,0.546613794764985,1.14790913098389,0.0334037303843309
"fac_1","12","BLUE_OR_2018_1",-0.141264270748107,-0.196146322584417,-0.196146322584417,0.544798760634188,0.0334037303843309
"fac_1","12","BLUE_WA_2019_1",-0.118832796368628,-0.118870800580672,-0.118870800580672,0.707077225256508,0.0334037303843309
"fac_1","120","BLUE_OR_2018_1",0.462890292988982,0.399557232942192,0.399557232942192,0.544798760634188,0.648553243881457
"fac_1","120","BLUE_WA_2018_1",0.63488331121758,0.634865244250555,0.634865244250555,1.14790913098389,0.648553243881457
"fac_1","120","BLUE_ID_2018_1",-0.279652869015629,0.170757133454312,0.170757133454312,0.22624881167111,0.648553243881457
"fac_1","120","BLUE_WA_2019_1",0.489263498437172,0.489307024783164,0.489307024783164,0.707077225256508,0.648553243881457
"fac_1","120","BLUE_OR_2019_1",0.427341275512982,0.427405705685071,0.427405705685071,0.581384134125248,0.648553243881457
"fac_1","120","BLUE_ID_2019_1",0.783271312059556,0.457188121051324,0.457188121051324,0.589252597933467,0.648553243881457
"fac_1","121","BLUE_WA_2018_1",-0.307483656588038,-0.307487480566157,-0.307487480566157,1.14790913098389,-0.225480353764932
"fac_1","121","BLUE_OR_2019_1",-0.108729047336701,-0.108742317399763,-0.108742317399763,0.581384134125248,-0.225480353764932
"fac_1","121","BLUE_OR_2018_1",0.113322919384362,-0.10232224811886,-0.10232224811886,0.544798760634188,-0.225480353764932
"fac_1","121","BLUE_WA_2019_1",-0.145783163188011,-0.145791500976223,-0.145791500976223,0.707077225256508,-0.225480353764932
"fac_1","121","BLUE_ID_2019_1",-0.00875924287218511,-0.0995617103934827,-0.0995617103934827,0.589252597933467,-0.225480353764932
"fac_1","121","BLUE_ID_2018_1",-0.544067914060032,-0.040351310962014,-0.040351310962014,0.22624881167111,-0.225480353764932
"fac_1","122","BLUE_WA_2018_1",0.605696982738001,0.605719586671636,0.605719586671636,1.14790913098389,0.337938365104362
"fac_1","122","BLUE_ID_2018_1",-0.958022704497579,0.0287267032553144,0.0287267032553144,0.22624881167111,0.337938365104362
"fac_1","122","BLUE_OR_2018_1",0.37675667487931,0.0922601935903237,0.0922601935903237,0.544798760634188,0.337938365104362
"fac_1","122","BLUE_WA_2019_1",0.177889464442142,0.17789061529396,0.17789061529396,0.707077225256508,0.337938365104362
