"score","component","gen","score_rotated"
0.152278408876086,"Comp1","1",-0.0538798447336956
0.796815513596595,"Comp1","2",0.897222023839206
1.01824252136863,"Comp1","3",1.59604797508026
-0.216229422156521,"Comp1","4",0.656328290942127
0.223045586863205,"Comp1","5",1.91038318751482
1.23135241698578,"Comp1","6",1.92501345595474
-0.139432165683638,"Comp1","7",-0.0602740621487049
-1.43195983093875,"Comp1","8",-2.7701544619415
-1.01957102069578,"Comp1","9",-1.54360071105957
-0.734051822501281,"Comp1","10",-0.92479695468249
-0.621442942815294,"Comp1","11",0.168476417424466
-0.350156839725831,"Comp1","12",0.0334037303843309
-0.310173012987531,"Comp1","13",-0.316963206725399
0.349730159585793,"Comp1","14",-0.0416928145053043
0.233937193558429,"Comp1","15",-0.534359395798177
-0.231091762632965,"Comp1","16",-0.380420051502239
0.202258557398978,"Comp1","17",-0.0973078933411688
-0.826733610434158,"Comp1","18",0.0618467664880833
-0.100336904694281,"Comp1","19",1.33217827389439
-0.232311834178153,"Comp1","20",-0.101818375232617
0.0580418542663749,"Comp1","21",0.0988369393338949
-0.177924806837459,"Comp1","22",1.03431673541226
-0.575711183010476,"Comp1","23",-0.0887621976893733
-0.59006857385439,"Comp1","24",-0.525735998177105
0.342667594367417,"Comp1","25",0.353956706478384
1.41171712554679,"Comp1","26",0.968589406591341
-0.31742829763676,"Comp1","27",0.26265661341469
-1.96218878738861,"Comp1","28",-2.78232791061455
-0.617537889540119,"Comp1","29",-0.557421322550958
0.226255790084714,"Comp1","30",1.3555530256201
-1.03622293078673,"Comp1","31",-1.60565076703867
-0.374647159519751,"Comp1","32",-0.324230595966248
-0.290461829971468,"Comp1","33",0.886728897066094
-0.583311293313935,"Comp1","34",0.893389338462478
-0.206365826938244,"Comp1","35",-0.724912305571431
0.00430744244427843,"Comp1","36",1.0475789322746
-0.328751778174022,"Comp1","37",-0.957119394960441
0.235247945007912,"Comp1","38",1.52116707525673
-0.95288138520859,"Comp1","39",-0.460201728137662
-0.257968430038826,"Comp1","40",-0.151868751420437
-1.48910054232063,"Comp1","41",-0.976660785511982
-0.0332255028200991,"Comp1","42",-0.888589931322185
-0.55510285418957,"Comp1","43",-0.81799152968967
-0.339410263076948,"Comp1","44",-0.687699460863233
0.211426322553052,"Comp1","45",0.916490611706525
-1.73012581779697,"Comp1","46",-1.77591141809317
-0.0891219065529346,"Comp1","47",-0.958418637735458
0.18603402468094,"Comp1","48",-0.17326462385765
-0.06246453418053,"Comp1","49",-0.533857782904297
-0.161000742271281,"Comp1","50",-0.177321339084579
0.275019035580466,"Comp1","51",0.487033737872694
-0.636919335726921,"Comp1","52",0.37517425446195
0.341537840077242,"Comp1","53",0.00620890265488461
1.79948915328442,"Comp1","54",2.085521365371
1.14310212405159,"Comp1","55",0.949721122996457
1.20865116739462,"Comp1","56",1.79764508382257
-1.02021189930997,"Comp1","57",-1.40109731307782
0.221135757298629,"Comp1","58",0.102787590795926
-0.235505676071869,"Comp1","59",-0.707776370170773
0.661972375977074,"Comp1","60",0.814576585540474
-0.144660279640363,"Comp1","61",0.0450743483230177
1.32992381837266,"Comp1","62",1.52788376767261
0.300528327646604,"Comp1","63",-0.0862337958990889
0.258089715309363,"Comp1","64",0.0309488886721062
1.86014578753729,"Comp1","65",1.26773526504282
1.18462438944723,"Comp1","66",0.626932363723496
