"gen","loc","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"103","ID",3.60673800081041,0.327258450963449,4.24881870629379,2.96465729532703,"Estimable"
"103","OR",2.904540779658,0.217415106201411,3.33110896868893,2.47797259062707,"Estimable"
"103","WA",3.52427013458012,0.196764368331448,3.91032159959288,3.13821866956736,"Estimable"
"104","ID",5.3509906415972,0.243129212061398,5.82800987683595,4.87397140635846,"Estimable"
"104","OR",4.46208595592893,0.216923085826049,4.88768880154766,4.0364831103102,"Estimable"
"104","WA",4.9208824485219,0.159668580260088,5.23415201988089,4.60761287716291,"Estimable"
"105","OR",3.32161714638508,0.217387665094322,3.74813149599537,2.89510279677479,"Estimable"
"105","WA",3.2609516613547,0.161329128319144,3.57747922610121,2.94442409660819,"Estimable"
"106","ID",2.63380280149246,0.239952869864606,3.1045900569838,2.16301554600113,"Estimable"
"106","OR",3.39811564955837,0.217367740004171,3.82459090616464,2.97164039295211,"Estimable"
"106","WA",3.60319028673835,0.196660168741356,3.98903731227486,3.21734326120185,"Estimable"
"107","ID",5.22484344828095,0.239954675779942,5.69563424697611,4.7540526495858,"Estimable"
"107","OR",4.32424769775041,0.217366790076365,4.75072109059941,3.89777430490141,"Estimable"
"107","WA",5.98883006705559,0.196544906147975,6.37445094751607,5.60320918659511,"Estimable"
"108","ID",3.67926418562686,0.239879623828045,4.14990773247846,3.20862063877525,"Estimable"
"108","OR",4.3808639306727,0.21691024432229,4.80644158127578,3.95528628006962,"Estimable"
"108","WA",3.05158917947329,0.159856775750517,3.36522799016868,2.73795036877791,"Estimable"
"109","ID",3.68011461147864,0.247863439596987,4.1664223957129,3.19380682724438,"Estimable"
"109","OR",2.3264216479453,0.217186601925705,2.75254151184935,1.90030178404125,"Estimable"
"109","WA",2.49294243407295,0.162445030860868,2.81165939832658,2.17422546981932,"Estimable"
"110","ID",5.98041567997899,0.239962215429839,6.45122127145859,5.50961008849939,"Estimable"
"110","OR",6.45312437605148,0.217097275920433,6.87906898243563,6.02717976966734,"Estimable"
"110","WA",5.91827907051519,0.196588358872695,6.30398520517173,5.53257293585864,"Estimable"
"111","ID",2.86143630791781,0.239879633796221,3.33207987432696,2.39079274150866,"Estimable"
"111","OR",2.29820590958709,0.217152440468247,2.72425874875079,1.8721530704234,"Estimable"
"111","WA",2.68459701040418,0.159842448017984,2.99820771010476,2.37098631070359,"Estimable"
"112","ID",2.93094677748032,0.241800571840828,3.40535922213002,2.45653433283062,"Estimable"
"112","OR",1.11807775346769,0.216915058806771,1.5436648500838,0.692490656851581,"Estimable"
"112","WA",1.74168475788896,0.160365946879224,2.05632256175494,1.42704695402298,"Estimable"
"113","ID",3.74672708534433,0.239954353273962,4.21751725128312,3.27593691940554,"Estimable"
"113","OR",3.3103467901381,0.216924049438633,3.73595152636361,2.88474205391258,"Estimable"
"113","WA",2.57648583414414,0.159714263523241,2.88984503601305,2.26312663227524,"Estimable"
"114","ID",2.87285505982554,0.240037952338784,3.34380924703364,2.40190087261744,"Estimable"
"114","OR",3.8093351567238,0.217053411012123,4.23519370020814,3.38347661323945,"Estimable"
"114","WA",2.47101376182074,0.196641991453352,2.85682512353902,2.08520240010245,"Estimable"
"115","ID",2.78865834583134,0.239875278119252,3.25929336640728,2.31802332525541,"Estimable"
"115","OR",3.12521419672384,0.216920612326675,3.55081218933964,2.69961620410805,"Estimable"
"115","WA",2.22017060885511,0.161235299786112,2.53651408212741,1.90382713558281,"Estimable"
"116","ID",2.9345077648323,0.239876140421309,3.40514447724388,2.46387105242072,"Estimable"
"116","OR",0.975930804757918,0.217201129140991,1.4020791710417,0.549782438474138,"Estimable"
"116","WA",1.71871307683311,0.161957674662699,2.03647384878484,1.40095230488138,"Estimable"
"117","ID",3.50844664961014,0.241825469486809,3.9829079434127,3.03398535580757,"Estimable"
"117","OR",2.72978175530703,0.217152281077446,3.15583428174615,2.30372922886791,"Estimable"
"117","WA",2.7675363714229,0.167126259306593,3.09543790051851,2.43963484232729,"Estimable"
"118","ID",3.05610026160343,0.239874142706294,3.52673305450044,2.58546746870641,"Estimable"
"118","OR",3.56396110953777,0.216879901093801,3.98947922676136,3.13844299231419,"Estimable"
"118","WA",2.62711818731312,0.159714216875204,2.94047729765864,2.31375907696761,"Estimable"
"119","ID",3.67140447350294,0.239952705415752,4.14219140634581,3.20061754066007,"Estimable"
"119","OR",2.80286709607998,0.217042747239435,3.22870471725454,2.37702947490542,"Estimable"
"119","WA",2.75835494494734,0.196640598075114,3.14416357285912,2.37254631703556,"Estimable"
"120","ID",3.69090994987914,0.239905413994409,4.16160409700757,3.22021580275071,"Estimable"
"120","OR",2.8866114492049,0.21688899225483,3.312147403276,2.46107549513381,"Estimable"
"120","WA",2.27840995662733,0.168514211053843,2.60903464545931,1.94778526779535,"Estimable"
"121","ID",3.35855834269451,0.239876147571146,3.82919506913406,2.88792161625496,"Estimable"
"121","OR",2.7030091767221,0.218685272310249,3.13206943020192,2.27394892324229,"Estimable"
"121","WA",3.30807548333084,0.161964469865844,3.62584958746335,2.99030137919833,"Estimable"
"122","ID",3.60211051858178,0.240709348719632,4.07438198471913,3.12983905244443,"Estimable"
"122","OR",3.15647285832861,0.216867320738777,3.58196629291007,2.73097942374716,"Estimable"
"122","WA",2.42909811004299,0.159722918432845,2.74247429283462,2.11572192725137,"Estimable"
"123","ID",3.64339511977282,0.240815145090721,4.11587415826892,3.17091608127673,"Estimable"
"123","OR",2.57318750923242,0.217066666354106,2.99907205968254,2.14730295878231,"Estimable"
"123","WA",3.32203727793901,0.204106151967464,3.72249331402593,2.9215812418521,"Estimable"
"124","ID",2.84580767518382,0.239954328203724,3.31659779193484,2.37501755843281,"Estimable"
"124","OR",0.581488483088017,0.21792052972595,1.00904831249446,0.153928653681572,"Estimable"
"124","WA",2.15804140920827,0.196645354415164,2.54385936905377,1.77222344936276,"Estimable"
"125","ID",2.51804102501935,0.239916543377473,2.98875700798459,2.04732504205411,"Estimable"
"125","OR",-0.0975914130312998,0.217208849002639,0.328572099612179,-0.523754925674778,"Estimable"
"125","WA",1.68174481535756,0.161957860040295,1.99950595101992,1.3639836796952,"Estimable"
"126","ID",2.12567809391318,0.239963874226982,2.59648693995087,1.65486924787548,"Estimable"
"126","OR",0.490430708598984,0.217095153648757,0.916371151088535,0.0644902661094338,"Estimable"
"126","WA",2.09863563776538,0.197871378679389,2.48685905581126,1.7104122197195,"Estimable"
"127","ID",2.71200612502269,0.240345206956992,3.18356314543935,2.24044910460604,"Estimable"
"127","OR",1.82451856856673,0.217367930697099,2.25099419931231,1.39804293782116,"Estimable"
"127","WA",2.25390139040498,0.208208508636542,2.66240624557195,1.845396535238,"Estimable"
"128","ID",3.036990949468,0.239873907407857,3.50762328070975,2.56635861822625,"Estimable"
"128","OR",1.81917410374138,0.216878538982977,2.24468954850509,1.39365865897767,"Estimable"
"128","WA",2.32158294690567,0.159856770520455,2.63522174733968,2.00794414647166,"Estimable"
"129","ID",3.32314469510442,0.241124837612908,3.79623134997389,2.85005804023496,"Estimable"
"129","OR",2.25562991126232,0.217182907462838,2.68174252663446,1.82951729589018,"Estimable"
"129","WA",2.17708379523335,0.23075816504549,2.62983105041426,1.72433654005244,"Estimable"
"130","ID",2.84661101725456,0.241243764748485,3.31993100702764,2.37329102748148,"Estimable"
"130","OR",2.39941716184121,0.217318898612702,2.82579659169343,1.973037731989,"Estimable"
"130","WA",2.72663594879749,0.280243050372617,3.27647249223991,2.17679940535507,"Estimable"
"131","ID",3.12286225313965,0.239916094995912,3.59357735638078,2.65214714989852,"Estimable"
"131","OR",4.65504413825338,0.216920630485106,5.08064216649599,4.22944611001076,"Estimable"
"131","WA",2.75384325521307,0.161235322416034,3.07018677288526,2.43749973754089,"Estimable"
"132","ID",2.39743476023862,0.327258261663008,3.03951509431475,1.75535442616249,"Estimable"
"132","OR",1.2838748606495,0.217375013889755,1.71036438861094,0.857385332688059,"Estimable"
"132","WA",1.7944875115915,0.196696012572698,2.18040486268399,1.40857016049901,"Estimable"
"133","ID",2.9836659962694,0.240830341265895,3.45617484964376,2.51115714289504,"Estimable"
"133","OR",1.28933029065747,0.217108574344061,1.71529706453582,0.863363516779126,"Estimable"
"133","WA",2.9573359956233,0.197764240144953,3.34534920798748,2.56932278325911,"Estimable"
"134","ID",3.53177456338531,0.23987979228578,4.0024184407508,3.06113068601983,"Estimable"
"134","OR",3.08505025026946,0.21686688619716,3.51054283228076,2.65955766825816,"Estimable"
"134","WA",2.58685574573439,0.159714163533397,2.90021475142334,2.27349674004545,"Estimable"
"135","ID",2.16444529642044,0.241799911616988,2.63885644571172,1.69003414712916,"Estimable"
"135","OR",1.53062616370783,0.216880378804399,1.95614521819906,1.1051071092166,"Estimable"
"135","WA",1.65519346878401,0.159667843225138,1.96846159408128,1.34192534348675,"Estimable"
"136","ID",2.42945602450533,0.241458819303256,2.90319795106824,1.95571409794242,"Estimable"
"136","OR",0.338066004547471,0.217153929733316,0.764121765647521,-0.087989756552579,"Estimable"
"136","WA",1.41942230270346,0.162556278845959,1.73835753537625,1.10048707003066,"Estimable"
"137","ID",2.05816181751705,0.326692448041942,2.69913202591753,1.41719160911656,"Estimable"
"137","OR",1.15307494647371,0.216917573111262,1.57866697615235,0.727482916795066,"Estimable"
"137","WA",1.54341255691914,0.160421431214417,1.85815922098714,1.22866589285114,"Estimable"
"138","ID",2.98195431773018,0.242083684432927,3.45692222896089,2.50698640649946,"Estimable"
"138","OR",1.57169312233262,0.217329786299998,1.99809391381483,1.14529233085042,"Estimable"
"138","WA",2.14134470019007,0.280222337916418,2.69114060581718,1.59154879456296,"Estimable"
"139","ID",3.13951181123695,0.239954444514774,3.61030215619011,2.66872146628379,"Estimable"
"139","OR",2.49080522476219,0.217110216856625,2.9167752212483,2.06483522827608,"Estimable"
"139","WA",1.76964603779726,0.197871445974212,2.15786958787551,1.38142248771901,"Estimable"
"140","ID",2.77860639242918,0.239955019343259,3.24939786519516,2.30781491966319,"Estimable"
"140","OR",1.41654597741363,0.217358949084735,1.84300398624605,0.990087968581216,"Estimable"
"140","WA",2.25735417266548,0.196622838147972,2.64312795562057,1.87158038971038,"Estimable"
"141","ID",3.43175966943776,0.240749725276004,3.90411035433241,2.95940898454311,"Estimable"
"141","OR",6.53734320387101,0.21688550140766,6.96287230890396,6.11181409883806,"Estimable"
"141","WA",2.30081867703691,0.160365414256132,2.61545543589699,1.98618191817682,"Estimable"
"142","ID",2.78237927450691,0.242633315144628,3.25842556056366,2.30633298845017,"Estimable"
"142","OR",0.431474104846866,0.217469089187817,0.858148208435215,0.00480000125851671,"Estimable"
"142","WA",0.850584014719859,0.51151804653823,1.85418183540816,-0.153013805968442,"Estimable"
"143","ID",3.05362639020622,0.240829291882255,3.52613318469109,2.58111959572136,"Estimable"
"143","OR",1.95531041006083,0.217327825576877,2.38170735460652,1.52891346551515,"Estimable"
"143","WA",3.02576547999942,0.196623267955826,3.41154010623703,2.63999085376181,"Estimable"
"144","ID",2.67224116259458,0.241270712903799,3.14561402461748,2.19886830057167,"Estimable"
"144","OR",3.88612537101535,0.217101051424418,4.31207738493398,3.46017335709672,"Estimable"
"144","WA",2.20181096914752,0.290040496211057,2.77087009008904,1.63275184820599,"Estimable"
"145","ID",4.22759203689092,0.239906491345338,4.69828829778064,3.75689577600121,"Estimable"
"145","OR",3.27661674883582,0.216878430675201,3.7021319810998,2.85110151657184,"Estimable"
"145","WA",3.59232676860194,0.159841315635556,3.9059352465695,3.27871829063438,"Estimable"
"146","ID",4.34086532675405,0.239873879257488,4.81149760276481,3.87023305074329,"Estimable"
"146","OR",4.6025083726965,0.217182611643043,5.02862040767054,4.17639633772246,"Estimable"
"146","WA",5.57507291037485,0.159667884471024,5.88834111659649,5.2618047041532,"Estimable"
"147","ID",4.05144494502439,0.247853464166116,4.53773315747472,3.56515673257407,"Estimable"
"147","OR",3.77719211561792,0.217194279807275,4.2033270435168,3.35105718771903,"Estimable"
"147","WA",3.42637577961919,0.159719899582481,3.73974603942986,3.11300551980851,"Estimable"
"148","ID",3.1126944280202,0.240647325046939,3.58484420378286,2.64054465225755,"Estimable"
"148","OR",2.35612991695933,0.217199670086698,2.78227542058026,1.9299844133384,"Estimable"
"148","WA",3.31011845337635,0.162105217597291,3.62816870439655,2.99206820235616,"Estimable"
"149","ID",3.79033397412889,0.248072162722868,4.27705127289676,3.30361667536103,"Estimable"
"149","OR",2.35911728827769,0.217338544548159,2.78553526343274,1.93269931312263,"Estimable"
"149","WA",2.88567004074572,0.197354447666908,3.27287924073795,2.4984608407535,"Estimable"
"150","ID",3.71234958874089,0.23987955225301,4.18299299516236,3.24170618231943,"Estimable"
"150","OR",3.09779665061825,0.217182614163283,3.523908690537,2.6716846106995,"Estimable"
"150","WA",3.15670923763578,0.159667882145944,3.46997743929562,2.84344103597594,"Estimable"
"151","ID",3.75750543561551,0.239879514466002,4.22814876789891,3.28686210333211,"Estimable"
"151","OR",4.35268386469441,0.217151418521009,4.7787346987988,3.92663303059003,"Estimable"
"151","WA",3.45922922861403,0.159715309721971,3.77259048312364,3.14586797410441,"Estimable"
"152","ID",2.75800542405003,0.240722110138182,3.23030192807594,2.28570892002412,"Estimable"
"152","OR",0.657849616116053,0.217328034295562,1.08424697016756,0.231452262064544,"Estimable"
"152","WA",2.5428266960167,0.196702890897506,2.92875754237457,2.15689584965882,"Estimable"
"153","ID",2.9337766094105,0.241882902063178,3.40835058586203,2.45920263295897,"Estimable"
"153","OR",2.46390018216692,0.218854257463416,2.89329198432345,2.03450838001038,"Estimable"
"153","WA",3.15051928852393,0.197366837045957,3.53775279646363,2.76328578058422,"Estimable"
"154","ID",3.08121344209374,0.243211346884178,3.55839382576058,2.60403305842689,"Estimable"
"154","OR",3.08489348472163,0.217043620853199,3.51073281992539,2.65905414951786,"Estimable"
"154","WA",3.26064248719944,0.196587970387343,3.64634785964816,2.87493711475071,"Estimable"
"155","ID",4.98928012429898,0.23995846139675,5.46007835036997,4.51848189822799,"Estimable"
"155","OR",4.56307641475744,0.217359194927521,4.98953490593312,4.13661792358176,"Estimable"
"155","WA",3.5982746735243,0.196577319371114,3.9839591486914,3.2125901983572,"Estimable"
"156","ID",3.88829364089361,0.239952776884045,4.3590807139572,3.41750656783003,"Estimable"
"156","OR",4.66545881691485,0.217358914896687,5.09191675867036,4.23900087515935,"Estimable"
"156","WA",6.10505711396631,0.196545536478116,6.49067923113379,5.71943499679882,"Estimable"
"157","ID",4.19685064709686,0.239919264964291,4.66757196981232,3.72612932438141,"Estimable"
"157","OR",3.91239831162393,0.217190719332223,4.33852625387484,3.48627036937302,"Estimable"
"157","WA",3.52571958672683,0.16716946433803,3.85370588404457,3.19773328940909,"Estimable"
"158","ID",3.73074100933042,0.239958270699423,4.20153886125347,3.25994315740737,"Estimable"
"158","OR",3.66806803843395,0.217054953669531,4.09392960861036,3.24220646825754,"Estimable"
"158","WA",5.49412296706192,0.196547126856642,5.87974820455025,5.10849772957359,"Estimable"
"159","ID",3.51279759033941,0.247855605130215,3.99909000335885,3.02650517731998,"Estimable"
"159","OR",3.49799758195302,0.21689907984689,3.92355332786817,3.07244183603787,"Estimable"
"159","WA",4.22115885052114,0.162022831556994,4.53904746022475,3.90327024081752,"Estimable"
"160","ID",4.78137407268063,0.293179580963948,5.35659207430735,4.2061560710539,"Estimable"
"160","OR",4.68302307694744,0.21707969541078,5.1089331903918,4.25711296350307,"Estimable"
"160","WA",4.82572501048748,0.196639317367689,5.21153112565276,4.4399188953222,"Estimable"
"161","ID",3.50168645549351,0.240219213414472,3.97299627672423,3.03037663426279,"Estimable"
"161","OR",2.65179629716349,0.216923302587887,3.0773995680687,2.22619302625829,"Estimable"
"161","WA",3.54919970094971,0.159857016834201,3.862838984651,3.23556041724841,"Estimable"
"162","ID",4.61731761985167,0.239894246035496,5.08798985545753,4.14664538424582,"Estimable"
"162","OR",4.32724121534158,0.216899795490073,4.75279836534784,3.90168406533533,"Estimable"
"162","WA",4.65937600136298,0.165846373191552,4.98476639536868,4.33398560735728,"Estimable"
"163","ID",3.38332004758728,0.239985334408187,3.85417099847589,2.91246909669867,"Estimable"
"163","OR",2.56145615562723,0.217316912674001,2.98783168906999,2.13508062218447,"Estimable"
"163","WA",3.43143103112149,0.196548103429637,3.81705818464492,3.04580387759806,"Estimable"
"164","ID",2.98505793406101,0.248073925813529,3.47177869201073,2.49833717611129,"Estimable"
"164","OR",1.70104172965558,0.217067494434705,2.12692790479888,1.27515555451227,"Estimable"
"164","WA",2.83134812429028,0.198094162759099,3.22000864444506,2.4426876041355,"Estimable"
"165","ID",4.70976859740677,0.23987814775611,5.18040924820693,4.23912794660661,"Estimable"
"165","OR",4.2220371708552,0.21716324001952,4.64811119872611,3.7959631429843,"Estimable"
"165","WA",3.29407987265106,0.161517433745013,3.61097689242717,2.97718285287495,"Estimable"
"166","ID",6.98903857558541,0.239888958827154,7.45970043769456,6.51837671347626,"Estimable"
"166","OR",5.27134916363821,0.217160067178822,5.6974169663993,4.84528136087711,"Estimable"
"166","WA",6.00343184353366,0.162104604336492,6.32148089133687,5.68538279573044,"Estimable"
"167","ID",3.49021597555791,0.239954395215023,3.96100622378501,3.0194257273308,"Estimable"
"167","OR",4.28486180459893,0.217052675432464,4.71071890487683,3.85900470432104,"Estimable"
"167","WA",3.62663892170003,0.196700404563796,4.01256488987402,3.24071295352605,"Estimable"
"168","ID",5.86161366843039,0.247984078717604,6.34815814648095,5.37506919037984,"Estimable"
"168","OR",5.27003040246344,0.217155080325749,5.69608842102452,4.84397238390236,"Estimable"
"168","WA",5.43106158186466,0.159719809403711,5.74443166474469,5.11769149898463,"Estimable"
"169","ID",4.51536218182601,0.239894718864095,4.98603534512103,4.04468901853099,"Estimable"
"169","OR",3.34799349800332,0.216885121355274,3.77352185737393,2.92246513863271,"Estimable"
"169","WA",2.67736240839058,0.160364941660875,2.99199824001932,2.36272657676185,"Estimable"
"170","ID",3.47722717459894,0.241904109450529,3.95184275992013,3.00261158927775,"Estimable"
"170","OR",4.08160049144487,0.217056746008193,4.50746557818768,3.65573540470206,"Estimable"
"170","WA",4.16666810129903,0.196978663407393,4.55314001300504,3.78019618959302,"Estimable"
"171","ID",3.06650039595253,0.239954176445236,3.53729021495357,2.5957105769515,"Estimable"
"171","OR",3.31450972262608,0.217042147383628,3.74034616688424,2.88867327836793,"Estimable"
"171","WA",2.90236415656539,0.19664752617837,3.28818637740781,2.51654193572296,"Estimable"
"172","ID",3.40770521143773,0.239903414115321,3.87839543480568,2.93701498806977,"Estimable"
"172","OR",2.58190976013887,0.217191832723644,3.00803988686248,2.15577963341526,"Estimable"
"172","WA",3.19026257732587,0.162581607550137,3.50924750488722,2.87127764976453,"Estimable"
"173","ID",4.33684103321507,0.239874327696663,4.80747418906297,3.86620787736716,"Estimable"
"173","OR",2.66350340022595,0.21866646317692,3.09252675020774,2.23448005024415,"Estimable"
"173","WA",2.72285176204458,0.159729994435929,3.03624182794614,2.40946169614302,"Estimable"
"174","ID",2.86437126227153,0.239883401646837,3.33502222119927,2.39372030334379,"Estimable"
"174","OR",3.89013977450699,0.217152566580562,4.3161928611029,3.46408668791108,"Estimable"
"174","WA",3.18679197816589,0.159857923282936,3.50043304031856,2.87315091601321,"Estimable"
"175","ID",3.46304346520784,0.239874260816791,3.93367648983751,2.99241044057816,"Estimable"
"175","OR",2.63136032810707,0.217190867016837,3.05748856011503,2.20523209609911,"Estimable"
"175","WA",2.95327596073252,0.159723769998628,3.26665381429523,2.63989810716981,"Estimable"
"176","ID",2.89467296817721,0.240037920017041,3.36562709197009,2.42371884438434,"Estimable"
"176","OR",2.69517323036219,0.217052658205619,3.12103029684104,2.26931616388334,"Estimable"
"176","WA",3.72156454069182,0.196584293464331,4.10726269902181,3.33586638236182,"Estimable"
"177","ID",3.50752769091107,0.240901483748403,3.98017612575453,3.03487925606762,"Estimable"
"177","OR",3.26014539958314,0.217098315985197,3.68609204657316,2.83419875259312,"Estimable"
"177","WA",3.76418721336597,0.196705463055307,4.1501231062945,3.37825132043744,"Estimable"
"178","ID",3.90944363296932,0.23996324924724,4.38025125279747,3.43863601314116,"Estimable"
"178","OR",3.15579873764247,0.218853407102858,3.58518887139257,2.72640860389238,"Estimable"
"178","WA",4.07457076364751,0.197115705278308,4.4613115513471,3.68782997594793,"Estimable"
"179","ID",2.80352005381324,0.239963448513064,3.27432806460071,2.33271204302576,"Estimable"
"179","OR",2.79048288199154,0.218855542008039,3.21987720442315,2.36108855955993,"Estimable"
"179","WA",3.77057433216601,0.197339444477158,4.15775409591715,3.38339456841487,"Estimable"
"180","ID",3.51832019383596,0.240821886358346,3.99081245869141,3.04582792898051,"Estimable"
"180","OR",4.23527533340671,0.217146567593216,4.66131664999633,3.80923401681709,"Estimable"
"180","WA",2.61280461272588,0.160366563351913,2.92744362611056,2.29816559934119,"Estimable"
"181","ID",3.73446856556189,0.239994146499631,4.20533680576381,3.26360032535997,"Estimable"
"181","OR",3.88722903564948,0.218848942577807,4.31661041000654,3.45784766129242,"Estimable"
"181","WA",4.42759574275907,0.196654364695563,4.81343138076438,4.04176010475375,"Estimable"
"182","ID",3.45017924051941,0.239954453556783,3.92096960321298,2.97938887782584,"Estimable"
"182","OR",4.29025183613096,0.216910044208275,4.71582909411058,3.86467457815135,"Estimable"
"182","WA",2.80997203044995,0.159842738804226,3.12358330067281,2.49636076022709,"Estimable"
"183","ID",3.39030350327685,0.242083434661309,3.86527092445594,2.91533608209776,"Estimable"
"183","OR",4.03748953434544,0.217098853300789,4.46343723554804,3.61154183314285,"Estimable"
"183","WA",3.82367730019306,0.280093076045609,4.37321959417789,3.27413500620824,"Estimable"
"184","ID",3.76200331275717,0.241951230792034,4.23671135009636,3.28729527541799,"Estimable"
"184","OR",3.97895470674292,0.217056289287221,4.40481889739971,3.55309051608613,"Estimable"
"184","WA",3.58192226030518,0.208143868651078,3.99030029189481,3.17354422871555,"Estimable"
"185","ID",4.09882780691789,0.241880988244249,4.57339802845888,3.6242575853769,"Estimable"
"185","OR",3.31765034318828,0.217360670666781,3.74411172976269,2.89118895661387,"Estimable"
"185","WA",4.43517401940651,0.196644799491315,4.82099089049206,4.04935714832096,"Estimable"
"186","ID",4.10503584158884,0.247940553254568,4.59149492273083,3.61857676044684,"Estimable"
"186","OR",3.6083125056109,0.217331983090909,4.03471760719436,3.18190740402745,"Estimable"
"186","WA",3.91007755147503,0.196651553457545,4.29590767383458,3.52424742911549,"Estimable"
"187","ID",3.72536451418583,0.239958540719094,4.19616289588716,3.25456613248449,"Estimable"
"187","OR",4.44969132537145,0.217097285450445,4.87563595045347,4.02374670028943,"Estimable"
"187","WA",4.37067651382162,0.196614633455357,4.75643419917921,3.98491882846403,"Estimable"
"188","ID",4.71562972907666,0.239954181268611,5.18641955754115,4.24483990061217,"Estimable"
"188","OR",4.06676629259942,0.217359159693111,4.49322471464523,3.64030787055362,"Estimable"
"188","WA",4.95489810759156,0.196606196612806,5.34063923987374,4.56915697530937,"Estimable"
"189","ID",2.63813928089378,0.239874325744239,3.10877243291104,2.16750612887653,"Estimable"
"189","OR",3.94521022743248,0.21692302569025,4.37081295506484,3.51960749980011,"Estimable"
"189","WA",4.57146741139502,0.1598413545701,4.88507596575212,4.25785885703793,"Estimable"
"190","ID",4.52243441721747,0.241823907067712,4.99689264555555,4.04797618887938,"Estimable"
"190","OR",4.8668626994749,0.216889857857408,5.29240035185727,4.44132504709254,"Estimable"
"190","WA",3.4288400328467,0.161160482659893,3.74503671500317,3.11264335069024,"Estimable"
"191","ID",3.35291812522727,0.240711479274395,3.82519377151063,2.88064247894392,"Estimable"
"191","OR",3.22773213340783,0.21692742808056,3.65334349852493,2.80212076829073,"Estimable"
"191","WA",3.31755245680889,0.162018721007766,3.63543300161963,2.99967191199814,"Estimable"
"192","ID",4.23123694228181,0.241903466335802,4.70585126581265,3.75662261875098,"Estimable"
"192","OR",4.33396423821099,0.217053281499629,4.75982252759197,3.90810594883,"Estimable"
"192","WA",4.78217071466212,0.196545608959574,5.16779297403814,4.39654845528609,"Estimable"
"193","ID",4.46187712409267,0.240011038753762,4.93277850687782,3.99097574130752,"Estimable"
"193","OR",4.53278121243261,0.21885154395978,4.96216769069812,4.1033947341671,"Estimable"
"193","WA",5.14683067981208,0.196923454900144,5.53319427249018,4.76046708713398,"Estimable"
"194","ID",2.59483721293605,0.239954333452504,3.06562733998516,2.12404708588694,"Estimable"
"194","OR",4.46424467941095,0.21705583104763,4.89010797100219,4.03838138781972,"Estimable"
"194","WA",3.4337587116009,0.196933492621901,3.82014199827758,3.04737542492422,"Estimable"
"195","ID",3.37019135221962,0.23987947283524,3.84083460282351,2.89954810161573,"Estimable"
"195","OR",3.26381654195499,0.21692163307543,3.68941653727867,2.83821654663131,"Estimable"
"195","WA",4.6026122155111,0.15966679295213,4.91587828017393,4.28934615084828,"Estimable"
"196","ID",3.74186851605598,0.23995371585835,4.21265743138607,3.27107960072589,"Estimable"
"196","OR",4.21054853086017,0.217059727629664,4.63641946754089,3.78467759417945,"Estimable"
"196","WA",4.39910857954187,0.197402961563517,4.78641296374361,4.01180419534014,"Estimable"
"197","ID",4.25953203516856,0.239883319072874,4.73018283208627,3.78888123825084,"Estimable"
"197","OR",4.98970099120396,0.216910120006223,5.41527839789906,4.56412358450886,"Estimable"
"197","WA",4.63685340783023,0.162565010611849,4.95580577221769,4.31790104344277,"Estimable"
"198","ID",4.6888957208126,0.239955231636919,5.15968761009851,4.2181038315267,"Estimable"
"198","OR",4.10581974247519,0.217148931440698,4.53186569693086,3.67977378801952,"Estimable"
"198","WA",3.27830226466746,0.160728035499388,3.59365048599095,2.96295404334397,"Estimable"
"201","ID",2.78069439886945,0.0758793348087457,2.92956956674418,2.63181923099471,"Estimable"
"201","OR",2.35240033671474,0.0737576129159785,2.4971126886691,2.20768798476038,"Estimable"
"201","WA",2.52893007354391,0.0583604674306845,2.6434332437139,2.41442690337392,"Estimable"
"202","ID",3.78331087199837,0.0775080476066971,3.93538157251485,3.6312401714819,"Estimable"
"202","OR",3.81748539805249,0.0737575058193295,3.96219753988335,3.67277325622164,"Estimable"
"202","WA",3.43964796520918,0.057338488760166,3.55214601439963,3.32714991601873,"Estimable"
"1","all",4.23387559445253,0.126747521283055,4.48255408585314,3.98519710305191,"Estimable"
"2","all",4.15947099284523,0.135122756727226,4.42458168658241,3.89436029910805,"Estimable"
"3","all",4.19464760295627,0.135169829896614,4.45985065419781,3.92944455171473,"Estimable"
"4","all",2.05959130680563,0.135050659311417,2.32456054549568,1.79462206811558,"Estimable"
"5","all",3.60715170028542,0.124547965023518,3.85151466482733,3.36278873574352,"Estimable"
"6","all",3.22569298144845,0.135151919954944,3.49086089340497,2.96052506949193,"Estimable"
"7","all",1.92362599433691,0.135144505304987,2.18877935875872,1.6584726299151,"Estimable"
"8","all",1.11738927312469,0.155009366195965,1.42151747183316,0.813261074416223,"Estimable"
"9","all",1.11098340121572,0.135124982614245,1.37609846214068,0.845868340290754,"Estimable"
"10","all",2.4281147681557,0.135145414287517,2.69326991600019,2.16295962031121,"Estimable"
"11","all",1.58838847779898,0.126383631387821,1.83635301764246,1.34042393795549,"Estimable"
"12","all",0.928660220998424,0.144019815699542,1.21122693423596,0.646093507760891,"Estimable"
"13","all",1.79911848698292,0.125123681674158,2.04461100693314,1.55362596703271,"Estimable"
"14","all",2.625597974532,0.124589822914247,2.87004306420751,2.38115288485649,"Estimable"
"15","all",2.58978132675567,0.124772579168574,2.83458498399258,2.34497766951876,"Estimable"
"16","all",1.37118428638347,0.143974732842656,1.6536625471075,1.08870602565945,"Estimable"
"17","all",2.23282112668077,0.144020165203591,2.51538852564484,1.95025372771669,"Estimable"
