"score","component","gen","score_rotated"
0.97508340777784,"Comp1","1",0.97508340777784
1.76627602938382,"Comp1","2",1.76627602938382
1.64851407381531,"Comp1","3",1.64851407381531
-0.552996663649894,"Comp1","4",-0.552996663649894
1.35043962755314,"Comp1","5",1.35043962755314
1.35381199848742,"Comp1","6",1.35381199848742
-0.512879191993981,"Comp1","7",-0.512879191993981
-1.93847088917112,"Comp1","8",-1.93847088917112
-1.7793312111812,"Comp1","9",-1.7793312111812
-0.244889028297009,"Comp1","10",-0.244889028297009
-1.0178277886621,"Comp1","11",-1.0178277886621
-2.76729983357703,"Comp1","12",-2.76729983357703
-0.71699678519736,"Comp1","13",-0.71699678519736
-0.14554007695401,"Comp1","14",-0.14554007695401
-0.375116640723951,"Comp1","15",-0.375116640723951
-1.63307605144645,"Comp1","16",-1.63307605144645
-0.71469099774584,"Comp1","17",-0.71469099774584
-0.133624439609986,"Comp1","18",-0.133624439609986
-0.17514547946332,"Comp1","19",-0.17514547946332
-0.223516673071339,"Comp1","20",-0.223516673071339
-0.375847689000718,"Comp1","21",-0.375847689000718
-0.201744960006238,"Comp1","22",-0.201744960006238
-0.177389150321796,"Comp1","23",-0.177389150321796
-0.728391408630257,"Comp1","24",-0.728391408630257
0.854341294512196,"Comp1","25",0.854341294512196
0.186205111343145,"Comp1","26",0.186205111343145
-1.18804402224905,"Comp1","27",-1.18804402224905
-2.75932770735622,"Comp1","28",-2.75932770735622
-2.12251531394108,"Comp1","29",-2.12251531394108
-0.178719377541059,"Comp1","30",-0.178719377541059
-0.997228164373197,"Comp1","31",-0.997228164373197
0.355904001720549,"Comp1","32",0.355904001720549
-1.24509924250984,"Comp1","33",-1.24509924250984
1.2867562782549,"Comp1","34",1.2867562782549
0.0626247068713708,"Comp1","35",0.0626247068713708
-0.491344732251918,"Comp1","36",-0.491344732251918
-1.30814486075353,"Comp1","37",-1.30814486075353
-0.872513903197827,"Comp1","38",-0.872513903197827
-1.78617594915386,"Comp1","39",-1.78617594915386
-0.844956273255092,"Comp1","40",-0.844956273255092
-0.469251938308602,"Comp1","41",-0.469251938308602
-2.26489353685964,"Comp1","42",-2.26489353685964
-1.10568239879832,"Comp1","43",-1.10568239879832
0.251641593321493,"Comp1","44",0.251641593321493
-0.553806616278894,"Comp1","45",-0.553806616278894
-1.915883173345,"Comp1","46",-1.915883173345
-0.0132573535945656,"Comp1","47",-0.0132573535945656
-0.673225002074318,"Comp1","48",-0.673225002074318
-0.520699011742837,"Comp1","49",-0.520699011742837
-0.500655029617981,"Comp1","50",-0.500655029617981
-0.518640831619633,"Comp1","51",-0.518640831619633
-2.02719749925058,"Comp1","52",-2.02719749925058
0.172029373491063,"Comp1","53",0.172029373491063
1.56194420119884,"Comp1","54",1.56194420119884
1.68201052953032,"Comp1","55",1.68201052953032
1.64092768425412,"Comp1","56",1.64092768425412
-1.23669444387061,"Comp1","57",-1.23669444387061
-0.884590452378771,"Comp1","58",-0.884590452378771
-0.386320459325761,"Comp1","59",-0.386320459325761
0.614592123985955,"Comp1","60",0.614592123985955
0.74814088611442,"Comp1","61",0.74814088611442
0.488646777787097,"Comp1","62",0.488646777787097
-0.870082147979479,"Comp1","63",-0.870082147979479
0.113185565905615,"Comp1","64",0.113185565905615
0.802958482211744,"Comp1","65",0.802958482211744
1.17699513127999,"Comp1","66",1.17699513127999
0.5105262378677,"Comp1","67",0.5105262378677
-0.621839969742552,"Comp1","68",-0.621839969742552
1.77870738175303,"Comp1","69",1.77870738175303
1.68295569686338,"Comp1","70",1.68295569686338
-0.48628017435178,"Comp1","71",-0.48628017435178
0.0185345701224702,"Comp1","72",0.0185345701224702
1.57961241805023,"Comp1","73",1.57961241805023
-1.85880161007249,"Comp1","74",-1.85880161007249
-2.10038864853588,"Comp1","75",-2.10038864853588
-0.622625377621788,"Comp1","76",-0.622625377621788
-0.640680367788061,"Comp1","77",-0.640680367788061
-0.776267738137325,"Comp1","78",-0.776267738137325
-1.12708449368403,"Comp1","79",-1.12708449368403
0.726045307719626,"Comp1","80",0.726045307719626
-0.375462153971004,"Comp1","81",-0.375462153971004
-0.011689008344867,"Comp1","82",-0.011689008344867
-0.24625456696667,"Comp1","83",-0.24625456696667
0.443510070199433,"Comp1","84",0.443510070199433
-1.26177762742907,"Comp1","85",-1.26177762742907
-0.806577964707654,"Comp1","86",-0.806577964707654
0.499969446974642,"Comp1","87",0.499969446974642
-0.860197161707962,"Comp1","88",-0.860197161707962
0.630672439641569,"Comp1","89",0.630672439641569
-1.27324202245469,"Comp1","90",-1.27324202245469
0.725921340808259,"Comp1","91",0.725921340808259
1.74180840081269,"Comp1","92",1.74180840081269
-0.169266977631606,"Comp1","93",-0.169266977631606
0.806893738161503,"Comp1","94",0.806893738161503
-0.0431996945138607,"Comp1","95",-0.0431996945138607
-0.0594826446563433,"Comp1","96",-0.0594826446563433
-1.40494052062825,"Comp1","97",-1.40494052062825
0.647340428197893,"Comp1","98",0.647340428197893
-0.864896844697024,"Comp1","99",-0.864896844697024
-0.947480389358885,"Comp1","100",-0.947480389358885
-0.0575675245037313,"Comp1","101",-0.0575675245037313
0.959160767628377,"Comp1","102",0.959160767628377
0.550798621896369,"Comp1","103",0.550798621896369
0.827739552124879,"Comp1","104",0.827739552124879
0.0225268399791264,"Comp1","105",0.0225268399791264
0.411235959031443,"Comp1","106",0.411235959031443
1.29927516594163,"Comp1","107",1.29927516594163
0.424396220779568,"Comp1","108",0.424396220779568
-0.601669833117212,"Comp1","109",-0.601669833117212
1.72546153433962,"Comp1","110",1.72546153433962
-0.166488032930498,"Comp1","111",-0.166488032930498
-1.2464307918289,"Comp1","112",-1.2464307918289
-0.117375479576814,"Comp1","113",-0.117375479576814
0.344121542575407,"Comp1","114",0.344121542575407
-0.131511589653888,"Comp1","115",-0.131511589653888
-0.414572361483356,"Comp1","116",-0.414572361483356
-0.0177227473627143,"Comp1","117",-0.0177227473627143
0.0677783628488786,"Comp1","118",0.0677783628488786
0.0202320567257026,"Comp1","119",0.0202320567257026
-0.0635822248129884,"Comp1","120",-0.0635822248129884
0.542633570696844,"Comp1","121",0.542633570696844
-0.0122902333404065,"Comp1","122",-0.0122902333404065
0.22553401601308,"Comp1","123",0.22553401601308
-0.911711061609509,"Comp1","124",-0.911711061609509
-1.90799636191404,"Comp1","125",-1.90799636191404
-1.14271876629903,"Comp1","126",-1.14271876629903
-0.247559214348491,"Comp1","127",-0.247559214348491
-0.479452746238021,"Comp1","128",-0.479452746238021
-0.485665303867369,"Comp1","129",-0.485665303867369
-0.411112498422341,"Comp1","130",-0.411112498422341
1.35027993347693,"Comp1","131",1.35027993347693
-1.16118172329936,"Comp1","132",-1.16118172329936
-0.845971020698399,"Comp1","133",-0.845971020698399
0.243356224399795,"Comp1","134",0.243356224399795
-0.949643425150915,"Comp1","135",-0.949643425150915
-1.85379694255851,"Comp1","136",-1.85379694255851
-0.741451990575481,"Comp1","137",-0.741451990575481
-0.557271419622162,"Comp1","138",-0.557271419622162
-0.261645787195222,"Comp1","139",-0.261645787195222
-0.341335051087037,"Comp1","140",-0.341335051087037
1.97756181415717,"Comp1","141",1.97756181415717
-2.45243141593849,"Comp1","142",-2.45243141593849
-0.273099653725813,"Comp1","143",-0.273099653725813
0.338326058710927,"Comp1","144",0.338326058710927
0.133002566425662,"Comp1","145",0.133002566425662
1.27801771241357,"Comp1","146",1.27801771241357
0.635596970693306,"Comp1","147",0.635596970693306
0.208837314450878,"Comp1","148",0.208837314450878
0.0806425710095524,"Comp1","149",0.0806425710095524
0.219060982850291,"Comp1","150",0.219060982850291
0.542150457767139,"Comp1","151",0.542150457767139
-1.24966780081766,"Comp1","152",-1.24966780081766
0.269577175185781,"Comp1","153",0.269577175185781
0.204808666069921,"Comp1","154",0.204808666069921
1.02371113550107,"Comp1","155",1.02371113550107
1.35575260100981,"Comp1","156",1.35575260100981
0.730130918558827,"Comp1","157",0.730130918558827
0.575758708748256,"Comp1","158",0.575758708748256
1.03641817765031,"Comp1","159",1.03641817765031
1.51869136663622,"Comp1","160",1.51869136663622
-0.032999671247214,"Comp1","161",-0.032999671247214
1.00342824542021,"Comp1","162",1.00342824542021
0.0519006802084299,"Comp1","163",0.0519006802084299
-0.238986785236931,"Comp1","164",-0.238986785236931
0.81139919906513,"Comp1","165",0.81139919906513
1.03500919898647,"Comp1","166",1.03500919898647
0.889909458123984,"Comp1","167",0.889909458123984
1.30547396266176,"Comp1","168",1.30547396266176
-0.196583477766456,"Comp1","169",-0.196583477766456
0.654559840845018,"Comp1","170",0.654559840845018
0.274051458683775,"Comp1","171",0.274051458683775
0.133612144463904,"Comp1","172",0.133612144463904
0.627927911262268,"Comp1","173",0.627927911262268
0.26936525100784,"Comp1","174",0.26936525100784
0.239313938501723,"Comp1","175",0.239313938501723
-0.026083486924151,"Comp1","176",-0.026083486924151
0.476052111334459,"Comp1","177",0.476052111334459
0.60587960361018,"Comp1","178",0.60587960361018
0.178579287572141,"Comp1","179",0.178579287572141
0.406083307680795,"Comp1","180",0.406083307680795
1.43295594051611,"Comp1","181",1.43295594051611
0.624734452671057,"Comp1","182",0.624734452671057
0.778685943292189,"Comp1","183",0.778685943292189
0.880960632134035,"Comp1","184",0.880960632134035
1.01285711172536,"Comp1","185",1.01285711172536
0.647245531985474,"Comp1","186",0.647245531985474
1.11003644455873,"Comp1","187",1.11003644455873
0.938530281917545,"Comp1","188",0.938530281917545
1.04275883551302,"Comp1","189",1.04275883551302
1.02263292407976,"Comp1","190",1.02263292407976
0.334611346859556,"Comp1","191",0.334611346859556
1.17948695860596,"Comp1","192",1.17948695860596
1.46460143805356,"Comp1","193",1.46460143805356
0.738303607914011,"Comp1","194",0.738303607914011
0.537548306671927,"Comp1","195",0.537548306671927
1.18564144023043,"Comp1","196",1.18564144023043
1.21199892083493,"Comp1","197",1.21199892083493
0.755468006411991,"Comp1","198",0.755468006411991
-0.186187061182011,"Comp1","201",-0.186187061182011
0.602218177769212,"Comp1","202",0.602218177769212
