"gen","predicted.value","std.error","weight","lower_95","upper_95"
"1",2.29889826655938,0.742199512810859,68.9927127650919,1.07798006798551,3.51981646513324
"2",3.01123136712456,0.75078230015952,47.9365688321041,1.77619448336215,4.24626825088697
"3",2.07946813806591,0.769985633858268,47.9365688321025,0.812841770369061,3.34609450576276
"4",2.42028107269039,0.814954480099286,47.9365688321029,1.07968095292706,3.76088119245371
"5",2.51132358102774,0.724607484528985,68.9927127517082,1.31934426897756,3.70330289307792
"6",2.56900322807975,0.724639686462405,47.9365452914538,1.37697094384909,3.7610355123104
"7",2.4217624545834,0.723559881116741,47.9365688321031,1.23150645014636,3.61201845902044
"8",1.31853275189368,0.792795880715123,47.9365688321026,0.0143835281173064,2.62268197567006
"9",1.63153830285668,0.719722172411359,47.9365688321043,0.447595329239994,2.81548127647337
"10",3.0783984619358,0.849799361680732,47.9365688321031,1.680478511971,4.47631841190061
"11",1.68323597737678,0.677622546228325,68.9927127517089,0.568546888831181,2.79792506592237
"12",0.157621986589515,0.726919719643734,68.9927127517052,-1.03816095222443,1.35340492540346
"13",2.60920570378987,0.748465265554828,68.992710074397,1.37798034195218,3.84043106562756
"14",2.49549747208448,0.73647878452211,68.9927127517072,1.28398987154561,3.70700507262335
"15",1.37750798263927,0.719564958406471,68.9927127517083,0.19382362606062,2.56119233921791
"16",1.07246626549096,0.675821784565327,68.9927127517094,-0.0392605701190052,2.18419310110092
"17",1.93356876295713,0.673247867162468,68.992712751707,0.826076021474872,3.04106150443939
"18",1.3848599913437,0.815119729749987,47.9365452914473,0.0439880359049698,2.72573194678243
"19",1.99826851755363,0.76066067619588,68.9927100744036,0.746981705211409,3.24955532989586
"20",0.690371154515109,0.715804930390436,68.9927100743978,-0.487127955977158,1.86787026500738
"21",0.808236799510048,0.737068466032571,68.9927127517102,-0.404240827113531,2.02071442613363
"22",2.38637965415565,0.717631515481986,35.9654604913742,1.20587581118779,3.56688349712352
"23",2.85065934634556,0.663282257981595,47.9365688320998,1.75956003196583,3.94175866072528
"24",2.42084286903834,0.769855977245803,47.9365452914086,1.15442978646899,3.68725595160769
"25",2.70254562829312,0.733798756574991,47.9365688321026,1.49544667372726,3.90964458285898
"26",2.02297352713876,0.746524459159516,47.9365452914528,0.794940791821353,3.25100626245616
"27",2.67530568785193,0.771607344712973,47.9365688321035,1.40601160579908,3.94459976990477
"28",0.719040480732611,0.749260272922981,51.7633267882354,-0.513492668225694,1.95157362969092
"29",2.01091803511871,0.824151225456168,35.6350278690237,0.655189269243313,3.36664680099411
"30",2.21484379152533,0.786939878861041,35.6350278690242,0.92032769079892,3.50935989225174
"31",1.05753734425585,0.712261376003475,51.7633267882357,-0.114132619269868,2.22920730778156
"32",2.2444975560996,0.731739687530773,47.9365688321018,1.04078577011148,3.44820934208772
"33",1.9988951688463,0.716207908963279,68.9927100743987,0.820733158601707,3.17705717909089
"34",1.99012374740721,0.75674338077849,68.9927127517057,0.745280886026592,3.23496660878782
"35",2.70755377699298,0.674729265836508,47.9365452914098,1.59762413469192,3.81748341929403
"36",2.70286688884802,0.704695218653881,47.9365452914531,1.54364325416239,3.86209052353365
"37",1.56311683162122,0.70847497815672,47.9365452914094,0.397675492553416,2.72855817068903
"38",2.60119979907368,0.703837957610364,47.9365452914524,1.44338635880463,3.75901323934273
"39",1.05967601268284,0.736329835031658,47.9365688321019,-0.151586565944238,2.27093859130991
"40",1.9228503261427,0.751573826688137,68.9927100743997,0.686511381240714,3.15918927104469
"41",1.17647953476118,0.67991572206929,68.9927100744015,0.0580181719571993,2.29494089756516
"42",1.85109270956229,0.706795772755589,47.9365452914296,0.688413663379344,3.01377175574523
"43",2.51741391875259,0.72453150208524,68.9927100743976,1.32555959782237,3.70926823968281
"44",2.37977411607309,0.843288276821299,47.9365688321021,0.992564900702052,3.76698333144413
"45",1.70407363344521,0.704890181676141,68.9927127517092,0.544529284587955,2.86361798230246
"46",0.83065125349438,0.70358790679168,68.9927127517123,-0.326750853177933,1.98805336016669
"47",2.38235584228803,0.719222234483633,63.7344096661619,1.19923526656245,3.56547641801361
"48",NA,NA,NA,NA,NA
"49",1.84405981239213,0.846556642605501,47.9365452914482,0.451474135306081,3.23664548947818
"50",2.20823051716794,0.702633410565163,68.9927127517123,1.05239855678824,3.36406247754763
"51",1.33511201287393,0.71757203751735,68.9927127517071,0.154706011157884,2.51551801458997
"52",1.0731543476749,0.656205625006595,68.9927100743999,-0.0063039054609495,2.15261260081075
"53",1.87319887942483,0.704130685538358,47.9365688321021,0.71490390171423,3.03149385713543
"54",2.40816022063242,0.754891364372976,47.9365688321026,1.16636392623887,3.64995651502596
"55",2.62689626313642,0.703004069728578,47.936568832101,1.47045456843291,3.78333795783993
"56",NA,NA,NA,NA,NA
"57",1.21975927783842,0.845178308741566,47.9365688321049,-0.170559040041455,2.6100775957183
"58",1.60743818896065,0.674401846767976,47.9365688321017,0.498047151027329,2.71682922689397
"59",2.60825390157753,0.803418284117282,47.9365452914078,1.2866308242046,3.92987697895046
"60",3.23198867486483,0.679314758647912,47.9365688321049,2.11451589688901,4.34946145284064
"61",2.74722889941681,0.728861955169428,68.9927100744008,1.5482509831631,3.94620681567052
"62",2.88099046007424,0.764116902008807,68.9927127517108,1.62401815626975,4.13796276387872
"63",2.17113935916183,0.677104610388544,63.7344017272901,1.05730227507267,3.28497644325098
"64",1.94574968691036,0.672635790149935,68.9927127517112,0.839263812113721,3.05223556170701
"65",2.31488883747861,0.755975457908831,35.6350278690248,1.07130920921858,3.55846846573863
"66",2.20440893130548,0.753317126868398,47.9365688321017,0.965202257606969,3.443615605004
"67",1.74893098507072,0.750873065175206,68.9927127517104,0.513744792857507,2.98411717728394
"68",2.35283079207821,0.707550907507412,68.9927127517062,1.18890954922852,3.5167520349279
"69",2.20775068232949,0.785588844932393,68.9927127517095,0.915457032415705,3.50004433224328
"70",2.78659201052725,0.735871620826615,47.9365452914473,1.57608319426746,3.99710082678703
"71",2.93643547499982,0.673754106650246,47.9365452914538,1.82810996956016,4.04476098043947
"72",2.36284772434773,0.742336309628413,47.9365688321022,1.14170449500899,3.58399095368647
"73",2.62215369937592,0.672769415313259,47.9365688321041,1.51544801118561,3.72885938756623
"74",1.60906204086988,0.676814390256189,68.9927100744025,0.49570236889845,2.72242171284131
"75",2.20782799366521,0.851490719713969,35.9654781532678,0.807125759735728,3.60853022759469
"76",2.43828963334825,0.750240092242872,68.9927127517095,1.20414468160872,3.67243458508777
"77",2.56816102519956,0.762491036853379,47.936568832102,1.31386326957575,3.82245878082337
"78",2.20974660121629,0.758985428047068,68.9927127517102,0.96121557207886,3.45827763035371
"79",1.37570364512904,0.711494658456361,47.9365688321038,0.205294931968324,2.54611235828975
"80",2.51984864046229,0.769632657172439,68.9927127517112,1.25380291941363,3.78589436151095
"81",1.41063014097901,0.787818331659086,47.9365688321018,0.114668985399808,2.7065912965582
"82",2.34107912451957,0.700805817824885,47.9365688321029,1.18825355419763,3.4939046948415
"83",2.06616265876375,0.704660697279251,68.9927127517044,0.90699581173938,3.22532950578812
"84",2.04207727027801,0.710087277124878,47.9365688321004,0.873983699407585,3.21017084114843
"85",2.23239631791364,0.824569783401361,47.9365688321021,0.875979024218406,3.58881361160888
"86",2.53886653378458,0.842081849580349,47.9365452914453,1.15364189122491,3.92409117634426
"87",2.04216165502011,0.683562835566766,68.9927100744022,0.917700790512781,3.16662251952744
"88",1.94318486394375,0.707593215757316,47.9365688321026,0.779194024022961,3.10717570386453
"89",2.05302359132969,0.677875991983062,63.73441224554,0.937917584517556,3.16812959814183
"90",1.06211894943477,0.766217900627744,68.9927100743981,-0.198309497097873,2.3225473959674
"91",3.16744844578884,0.72285531709969,47.9365452914538,1.97835144915985,4.35654544241783
"92",2.04958034032738,0.735239705853527,68.9927100743984,0.84011102419833,3.25904965645643
"93",2.31611863407955,0.708798076931839,68.9927100744012,1.15014579752668,3.48209147063243
"94",2.55661279473907,0.723195391106957,35.9654840448374,1.36695637636812,3.74626921311001
"95",1.85349417356432,0.746334104964991,68.9927100743948,0.625774570896914,3.08121377623174
"96",2.23915615204361,0.728280046552199,47.9365452914502,1.04113547546524,3.43717682862198
"97",2.45569149849028,0.842427964515078,35.9654781532685,1.06989749686297,3.84148550011758
"98",2.86956725338329,0.726975995189918,47.9365452914455,1.67369174129587,4.0654427654707
"99",2.53033850144985,0.717490671244641,47.936568832101,1.35006634725241,3.71061065564728
"100",1.96106360681414,0.675471706197283,47.9365452914551,0.849912650119613,3.07221456350867
"101",2.19641144087243,0.709001971902324,35.965484044839,1.03010319709311,3.36271968465175
"102",3.31692124232287,0.670415903056085,68.9927127517124,2.21408708179561,4.41975540285013
"103",2.93327691222294,0.67223560085798,47.9365452914537,1.82744934881156,4.03910447563432
"104",2.94533365225065,0.703808369456777,68.9927127517103,1.78756888449425,4.10309842000704
"105",2.45046909018111,0.681720660638713,68.9927100743964,1.32903860343043,3.57189957693179
"106",2.1555772669875,0.667359370467798,47.9365452914553,1.05777110256797,3.25338343140702
"107",2.34692433516948,0.775673690338617,47.9365688321019,1.07094111456246,3.62290755577651
"108",2.63529569581895,0.697950311947482,68.9927127517111,1.48716743266534,3.78342395897256
"109",1.89619429838762,0.676607507841242,68.9927127517103,0.783174947988775,3.00921364878646
"110",3.30780488058554,0.694687069197827,47.9365452914281,2.16504465175512,4.45056510941597
"111",1.93118530853088,0.740398274183389,68.9927127517169,0.71323014749921,3.14914046956256
"112",1.47579133782827,0.75824210445473,68.9927100744032,0.228483076000238,2.7230995996563
"113",1.79409006332606,0.760863042687751,68.9927127517104,0.542470358104706,3.04570976854741
"114",2.2566887900873,0.751030114635341,47.9365688321041,1.02124425151217,3.49213332866244
"115",2.24421567734342,0.741680345676367,68.9927100744014,1.0241515087058,3.46427984598104
"116",2.25552069100546,0.686503881170943,68.9927100743985,1.12622180647926,3.38481957553167
"117",2.24073621245537,0.721829971220491,68.9927127517114,1.05332590979766,3.42814651511307
"118",2.34179935114315,0.769699235474509,68.9927127517121,1.07564410878758,3.60795459349872
"119",2.52178957718814,0.742035909472596,47.936568832102,1.30114050610572,3.74243864827057
"120",1.9035712083824,0.730014125553667,68.9927100744066,0.702697971846616,3.10444444491818
"121",2.43524685280204,0.672855476983044,68.9927127517073,1.32839959316493,3.54209411243915
"122",2.60135850069959,0.682741103899284,68.9927127517099,1.47824938478527,3.72446761661392
"123",4.27743581968144,0.80525268016738,24.7594404873355,2.9527951608061,5.60207647855678
"124",2.5012249757816,0.7067353131829,47.9365452914554,1.33864538559573,3.66380456596747
"125",2.22492131012551,0.759717138010421,68.9927127517105,0.975186618098371,3.47465600215266
"126",2.64755985391756,0.78540193885326,47.9365688321017,1.35557366450394,3.93954604333117
"127",2.59085157980484,0.727057463578771,47.9365688321029,1.39484205221776,3.78686110739192
"128",2.07140617966742,0.738338544543656,68.9927100744021,0.856839273893103,3.28597308544173
"129",1.95533941362413,0.742880915050125,68.9927100743996,0.733300308366677,3.17737851888159
"130",2.30880124808665,0.724794831894037,47.9365452914517,1.11651374962096,3.50108874655234
"131",2.01505901588963,0.735862018906431,68.9927127517097,0.804565994788549,3.22555203699071
"132",2.06424980374853,0.831639867093437,47.936568832102,0.696202222379827,3.43229738511724
"133",2.37929451154025,0.736129254110781,47.9365688321041,1.16836188852801,3.59022713455248
"134",2.8552483513952,0.666511424482195,68.9927100743977,1.75883705812198,3.95165964466841
"135",2.03930432697268,0.70264149435893,68.9927127517109,0.883459068752239,3.19514958519312
"136",1.52121535512093,0.683301506599437,63.734409571099,0.397184376764852,2.645246333477
"137",1.89391188929664,0.725931686022431,68.9927127517033,0.699754265789745,3.08806951280354
"138",1.42868191446836,0.674870403484216,47.9365688321014,0.318520100736824,2.53884372819989
"139",1.94813262062781,0.676083704186192,47.9365688321014,0.835974927241521,3.06029031401409
"140",1.90271078598266,0.742131747584936,47.9365452914542,0.681904061205436,3.12351751075988
"141",3.06260357844555,0.729336394584023,68.9927127517066,1.86284520935484,4.26236194753627
"142",NA,NA,NA,NA,NA
"143",2.24563375503213,0.750823346818128,47.9365452914505,1.01052934951631,3.48073816054795
"144",1.95163674620964,0.808927695812584,24.759440487336,0.620950686597941,3.28232280582134
"145",2.09766245653193,0.751047041980359,68.9927127517126,0.862190072474243,3.33313484058963
"146",2.82268287364602,0.730044574396865,68.9927100743973,1.62175954876318,4.02360619852887
"147",2.47941556322054,0.710416188031165,68.9927127517122,1.31078093390928,3.64805019253181
"148",3.08422583626877,0.675639215122648,63.7344122455399,1.97279932739202,4.19565234514553
"149",2.34252372032384,0.730368264241952,47.9365452914505,1.14106792564583,3.54397951500185
"150",2.46321805712074,0.71959124349161,68.9927100743959,1.27949046157704,3.64694565266444
"151",2.40253394910053,0.712113733000662,68.9927100744043,1.23110685831444,3.57396103988662
"152",1.66974925817673,0.705031510907179,47.9365452914084,0.509972422734416,2.82952609361903
"153",2.11125671145586,0.669612234126409,47.9365452914113,1.00974458631792,3.2127688365938
"154",2.67552631327542,0.702732993007186,47.9365688321041,1.5195305397786,3.83152208677224
"155",3.02675126313239,0.735388813964805,47.936568832105,1.81703666416028,4.23646586210449
"156",2.62067010778156,0.754921644197948,47.9365688321021,1.37882400307594,3.86251621248719
"157",2.77230905635043,0.736570778490544,68.9927127517115,1.56065012573348,3.98396798696737
"158",3.09652974210891,0.674393372399234,47.9365688321029,1.98715264451217,4.20590683970565
"159",2.33683265553732,0.701915568129305,68.9927127517073,1.18218154596462,3.49148376511003
"160",2.65997316710429,0.763752510782157,47.9365688321036,1.40360028686764,3.91634604734094
"161",2.45340187534222,0.763491138437064,68.992710074405,1.19745895261325,3.70934479807119
"162",2.66733545971367,0.722273366410948,35.6350278690251,1.47919577196767,3.85547514745968
"163",2.81096819726958,0.749359416108709,47.9365688321017,1.57827195777075,4.04366443676841
"164",2.60337687607584,0.755403598134339,47.9365452914087,1.36073795714485,3.84601579500683
"165",2.67176217825917,0.732900485066126,68.9927127517091,1.46614088032539,3.87738347619295
"166",3.72334685870581,0.72571838894425,63.7344122455409,2.52954010889252,4.9171536085191
"167",3.57106753297276,0.773750597361161,47.9365452914087,2.29824780031365,4.84388726563187
"168",3.74808690005478,0.736902180839252,68.9927127517134,2.53588281257421,4.96029098753535
"169",2.29758606495767,0.761367223904125,68.9927127517079,1.04513698163538,3.55003514827995
"170",3.10193464717061,0.831815386374334,47.9365452914463,1.73359833658483,4.47027095775639
"171",2.97397861109892,0.747208394746079,47.9365452914516,1.74482080174162,4.20313642045622
"172",2.93210403670539,0.75083042007889,68.9927127517027,1.69698799567562,4.16722007773516
"173",4.0214955904676,0.704285362219382,68.9927127517159,2.86294616961671,5.18004501131848
